material,mechanism_residual_mean_reference,mechanism_residual_rms_reference,conditional_residual_mean_reference,conditional_residual_rms_reference,median_abs_standardized_residual_reference,predictive_95_hdi_coverage_reference,median_lag1_residual_correlation_reference,median_abs_residual_slope_per_V_reference,median_shared_squared_residual_fraction_reference,mechanism_residual_mean_candidate,mechanism_residual_rms_candidate,conditional_residual_mean_candidate,conditional_residual_rms_candidate,median_abs_standardized_residual_candidate,predictive_95_hdi_coverage_candidate,median_lag1_residual_correlation_candidate,median_abs_residual_slope_per_V_candidate,median_shared_squared_residual_fraction_candidate,mechanism_residual_mean_difference_candidate_minus_reference,mechanism_residual_mean_ratio_candidate_over_reference,mechanism_residual_rms_difference_candidate_minus_reference,mechanism_residual_rms_ratio_candidate_over_reference,conditional_residual_mean_difference_candidate_minus_reference,conditional_residual_mean_ratio_candidate_over_reference,conditional_residual_rms_difference_candidate_minus_reference,conditional_residual_rms_ratio_candidate_over_reference,median_abs_standardized_residual_difference_candidate_minus_reference,median_abs_standardized_residual_ratio_candidate_over_reference,predictive_95_hdi_coverage_difference_candidate_minus_reference,predictive_95_hdi_coverage_ratio_candidate_over_reference,median_lag1_residual_correlation_difference_candidate_minus_reference,median_lag1_residual_correlation_ratio_candidate_over_reference,median_abs_residual_slope_per_V_difference_candidate_minus_reference,median_abs_residual_slope_per_V_ratio_candidate_over_reference,median_shared_squared_residual_fraction_difference_candidate_minus_reference,median_shared_squared_residual_fraction_ratio_candidate_over_reference
Ag10Pd90,-0.6240367423971894,0.8684055702739585,-0.6239616124691768,0.866390007578318,0.7616663949046865,0.9720475192173306,0.9732606760201244,1.1329050724538567,0.9930213015704764,-0.8000717053234806,1.0091136847272282,-0.7999525111522195,1.0076048561454836,0.7962457880940632,0.96785464709993,0.9988565277187914,3.502173549451677,0.9971125262214546,-0.17603496292629117,1.2820907023039483,0.1407081144532697,1.1620304144397418,-0.17599089868304274,1.282054048143445,0.1412148485671656,1.162992240598297,0.03457939318937675,1.0453996571474102,-0.004192872117400603,0.9956865564342198,0.02559585169866696,1.0262990710806625,2.3692684769978203,3.0913212718396763,0.00409122465097822,1.0041199767260862
Ag25Pd75,0.613378414420705,0.8057133734941554,0.6133935241469523,0.7927941455266606,0.7546813392017336,0.9904761904761904,0.9708814343488076,0.7574481671930644,0.9902703891946668,0.5146587120864012,0.6798598294897032,0.5145884022650065,0.664178803943814,0.7807332378491103,0.997278911564626,0.995283663798178,1.4387630220274312,0.985490247806936,-0.09871970233430372,0.8390557932699052,-0.12585354400445214,0.8437986160529268,-0.09880512188194579,0.8389205004742195,-0.1286153415828466,0.8377695618609718,0.02605189864737667,1.0345203959527252,0.006802721088435604,1.006868131868132,0.024402229449370427,1.0251340983420263,0.6813148548343668,1.8994870993736366,-0.004780141387730863,0.9951728927372874
Ag50Pd50,0.2153460729976717,0.4692910261267235,0.21518399412603,0.4447584635508666,0.5680276531818635,0.9471544715447154,0.9769523135940996,0.6276929613652145,0.938645344742544,0.1532231489003096,0.3989870297359192,0.1532112268548134,0.3698712697602109,0.6460063866046786,0.940379403794038,0.9966296752800768,1.120028289523675,0.860274890430562,-0.06212292409736209,0.7115205156398011,-0.07030399639080431,0.8501910488869651,-0.06197276727121662,0.7120010364947492,-0.07488719379065573,0.8316227797155996,0.07797873342281503,1.137279819012348,-0.006775067750677488,0.9928469241773963,0.019677361685977224,1.02014157847028,0.4923353281584606,1.784356936371638,-0.07837045431198197,0.9165068524007033
Ag75Pd25,-0.0286332272799739,0.3707976406332469,-0.0286967728043318,0.3605973590308399,0.8330197551849057,0.9817073170731708,0.9793430601431335,0.6067944179943092,0.9564605949194036,-0.0708197940433624,0.35639589562912,-0.070946687014742,0.3457691284337854,0.8179506024508985,0.9796747967479674,0.9950182933425228,0.8420479114375361,0.9570260983262622,-0.0421865667633885,2.4733430622713573,-0.014401745004126887,0.9611600953567784,-0.04224991421041019,2.4722879990196156,-0.014828230597054515,0.9588787043895506,-0.015069152734007218,0.9819102096436328,-0.002032520325203402,0.9979296066252586,0.015675233199389238,1.0160058653982786,0.23525349344322688,1.3876988424198609,0.0005655034068585696,1.0005912459016737
Ag90Pd10,-0.3315128702256396,0.5660631557970467,-0.331504602068502,0.5271090310255768,0.7974720198693652,0.981029810298103,0.9851807509432736,0.7772039687952508,0.9830705543398032,-0.3653945770782529,0.609014094890625,-0.3652365464717094,0.572887626671183,0.7782977411538681,0.975609756097561,0.9875647223029524,0.6526486222514358,0.987739029303933,-0.033881706852613325,1.1022032925284386,0.04295093909357828,1.075876584889368,-0.03373194440320737,1.101754075788779,0.04577859564560616,1.0868484373271625,-0.01917427871549715,0.975956173711727,-0.005420054200542035,0.994475138121547,0.002383971359678827,1.0024198314445307,-0.12455534654381495,0.8397391784593058,0.0046684749641298096,1.0047488707128096
Pd100,2.6153560485408924,4.025996890654825,2.615395585142596,4.025892224612987,0.5366857711046502,0.9364754098360656,0.9989101287910576,22.42111850790589,0.9992989355257772,0.0267317668884829,0.3829476916177118,0.0267383518244473,0.3709271342495147,0.7150416392384422,0.9556010928961748,0.9794438716042232,0.9196623772730615,0.9427085043757216,-2.5886242816524097,0.010221081333609073,-3.643049199037113,0.09511872513031815,-2.588657233318149,0.010223444581898488,-3.654965090363472,0.09213538603487387,0.178355868133792,1.3323282966244576,0.0191256830601092,1.0204230488694384,-0.019466257186834368,0.9805125039522888,-21.50145613063283,0.04101768504317838,-0.056590431150055576,0.9433698674758613
