variable,minimum,maximum,median,hdi95_lower,hdi95_upper,fraction_below_zero,fraction_above_one
theta_CO,0.0014190109469627973,0.9827510831291766,0.34811966738951694,0.02823402974151888,0.98249854791573,0.0,0.0
theta_OH_Pd,1.099627336269675e-08,0.9726835993600246,0.0009537980947451896,1.099627336269675e-08,0.7242739954723838,0.0,0.0
theta_empty_Pd,0.010654338695400846,0.9575934739783443,0.16868426747476514,0.01778953084656981,0.952674016536306,0.0,0.0
theta_OH_Ag,0.01472446432733777,0.9639588275788319,0.38762417639796853,0.02224461221712001,0.8956490517511544,0.0,0.0
theta_empty_Ag,0.03604117242116791,0.9852755356726622,0.6123758236020316,0.10435094824884568,0.9777553877828801,0.0,0.0
rate_fraction_BF,0.914961585437719,1.000000000000007,0.9999996876492546,0.9989367861283046,1.000000000000007,0.0,0.0
rate_fraction_LH,1.012998335022246e-19,0.08503841456228133,3.123507458279035e-07,1.012998335022246e-19,0.0010632138716982513,0.0,0.0
