variable,minimum,maximum,median,hdi95_lower,hdi95_upper,fraction_below_zero,fraction_above_one
theta_CO,0.0176576725922151,0.9929575033336988,0.7533699204468953,0.10127607469900261,0.9927579926421997,0.0,0.0
theta_OH_Pd,4.756318607836963e-10,0.8413951544732414,8.760145730070179e-05,4.756318607836963e-10,0.22658540191752818,0.0,0.0
theta_empty_Pd,0.006787802097824747,0.9012614921175912,0.08014031277473016,0.007295082369175234,0.8908120107323303,0.0,0.0
theta_OH_Ag,0.005818327172124803,0.8621348463089057,0.15290800986393288,0.006326690024747232,0.6879906886064328,0.0,0.0
theta_empty_Ag,0.13786515369109445,0.9941816728278753,0.8470919901360672,0.31200931139356713,0.9936733099752527,0.0,0.0
rate_fraction_BF,0.7797839496792348,1.000000000000007,0.9999997849053788,0.9987801016043661,1.000000000000007,0.0,0.0
rate_fraction_LH,1.7750987955402836e-23,0.22021605032076358,2.1509461898727722e-07,1.7750987955402836e-23,0.0012198983956348858,0.0,0.0
