material,electrolyte_concentration_M,CO_mole_fraction,replicate,n_points,mean_residual,mean_abs_residual,rms_residual,lag1_residual_correlation,residual_slope_per_V
Ag25Pd75,0.25,0.001,A,39,0.4807865875966201,0.4807865875966201,0.49558727750945625,0.976608297193803,-0.36435183680036987
Ag25Pd75,0.25,0.001,B,39,0.4803442182745442,0.4803442182745442,0.5005122715960978,0.9787070955511942,-0.2814961702496324
Ag25Pd75,0.25,0.001,C,39,-0.49026770022579935,0.49221061095863905,0.6173329432761115,0.9845186596522403,0.28873546594849453
Ag25Pd75,0.25,0.01,A,41,-0.524421249184692,0.524421249184692,0.5310907592444881,0.9672472525592499,0.007271656495302292
Ag25Pd75,0.25,0.01,B,41,-0.49013555499084815,0.49013555499084815,0.49929747041903616,0.9737393972017898,0.11855826313313163
Ag25Pd75,0.25,0.01,C,41,-0.6299398124629495,0.6299398124629495,0.732173696087358,0.9985564780929947,2.578466490588907
Ag25Pd75,0.25,0.1,A,41,-0.4619335425361784,0.4619335425361784,0.4868755684702798,0.9918608561823179,-0.9169664180431808
Ag25Pd75,0.25,0.1,B,41,-0.483491249694569,0.483491249694569,0.5124387462234669,0.9918401262947582,-0.9825519517690487
Ag25Pd75,0.25,0.1,C,41,-0.08754278981155598,0.15534191024158772,0.2387900181762687,0.9986163263623153,1.4864399652857048
Ag25Pd75,0.25,1.0,A,41,-0.09515284924479858,0.21696994977478065,0.2782194663330308,0.9980341627814702,-1.9931135254859382
Ag25Pd75,0.25,1.0,B,41,-0.11312067449873167,0.22555754888111587,0.2938866115446619,0.9976467987255385,-2.0547840221327434
Ag25Pd75,0.25,1.0,C,41,0.5003521449018693,0.5003521449018693,0.5216891097222899,0.9819037661345671,0.07907362390003175
Ag25Pd75,0.5,0.001,A,41,0.40255978534572817,0.40255978534572817,0.4272487654063195,0.9776959453331006,-0.27936136919344584
Ag25Pd75,0.5,0.001,B,41,0.4299455920179544,0.4299455920179544,0.45828641471415843,0.9801966003017478,-0.6189540725036342
Ag25Pd75,0.5,0.001,C,41,0.24597962907154108,0.2787093404590725,0.3074093100000127,0.9917569030623352,0.8878704714521439
Ag25Pd75,0.5,0.01,A,41,-0.2167921301806347,0.23257309241692598,0.25596085481074915,0.9806266035465582,0.9779719009834623
Ag25Pd75,0.5,0.01,B,41,-0.21131611476763237,0.2225842201852573,0.2376855564995863,0.967578372188018,0.6386054546721394
Ag25Pd75,0.5,0.01,C,41,-0.24311328248608094,0.2645950628649229,0.3122714231859172,0.9937938473574527,1.582240406172022
Ag25Pd75,0.5,0.1,A,41,-2.8442130686244822e-05,0.06625813350349849,0.07492462452210373,0.9787817848144178,-0.16278836785882989
Ag25Pd75,0.5,0.1,B,41,-0.023878303591002976,0.07757014704640683,0.08747206583687822,0.9815710898633914,-0.37183304399704104
Ag25Pd75,0.5,0.1,C,41,0.08702041053885214,0.11403145720834416,0.12186824793972341,0.990459038813838,0.40584859105579557
Ag25Pd75,0.5,1.0,A,41,0.4293378736462674,0.4293378736462674,0.4550040294068945,0.9957708249263626,-1.126271955250199
Ag25Pd75,0.5,1.0,B,41,0.4211888072450723,0.4211888072450723,0.44282398395020006,0.9960053661360116,-1.0439157420055727
Ag25Pd75,0.5,1.0,C,41,0.5518313195324568,0.5518313195324568,0.5594659742810159,0.9891019042084104,-0.5146045199242935
Ag25Pd75,1.0,0.001,A,41,0.10107335235654985,0.1488680115198483,0.16720626793739454,0.9646472159212715,-0.5899552451358453
Ag25Pd75,1.0,0.001,B,41,0.14734464659990257,0.1689089345641945,0.19226182195127478,0.9657937260670784,-0.591172235563557
Ag25Pd75,1.0,0.001,C,41,0.060384285262200056,0.1461825436026481,0.1630912755213125,0.9823878846167009,-0.8406678343039273
Ag25Pd75,1.0,0.01,A,41,-0.38174247479295975,0.39930006550640457,0.4182067784700069,0.9952093107953686,1.1679142237180375
Ag25Pd75,1.0,0.01,B,41,-0.3713799472568937,0.3909041582566046,0.4072347562965759,0.9956259626820507,1.0718190184635226
Ag25Pd75,1.0,0.01,C,41,-0.3781842445284401,0.38658015343759,0.403726396494916,0.9937167449624186,0.9743761186461973
Ag25Pd75,1.0,0.1,A,41,-0.10012234105297073,0.108106905271099,0.11467439212116633,0.9692805544819088,0.2263248540207385
Ag25Pd75,1.0,0.1,B,41,-0.10503001167640834,0.10892346195222818,0.11809366892136393,0.9544592807893698,-0.022875959632800456
Ag25Pd75,1.0,0.1,C,41,-0.08800692916057772,0.09176814308986528,0.09873377861135692,0.955012772230606,0.15274903668233866
Ag25Pd75,1.0,1.0,A,41,0.38439790530604107,0.38439790530604107,0.38901624696696446,0.987946000254202,-0.39663072900049495
Ag25Pd75,1.0,1.0,B,41,0.3511191051992002,0.3511191051992002,0.36742248175413605,0.9952311190376786,-0.8454471769267093
Ag25Pd75,1.0,1.0,C,41,0.4496068601293566,0.4496068601293566,0.45386280835540344,0.990090596778993,-0.4344178113529801
