variable,minimum,maximum,median,hdi95_lower,hdi95_upper,fraction_below_zero,fraction_above_one
theta_CO,0.017536328366662343,0.9931876414983778,0.7528574934276743,0.10111185397929294,0.9929091021297941,0.0,0.0
theta_OH_Pd,5.089549574873337e-10,0.8467953972026633,8.72760461213234e-05,5.089549574873337e-10,0.2262974886123264,0.0,0.0
theta_empty_Pd,0.006615873344686238,0.9034420519108909,0.08083145314880719,0.0072801051933875875,0.8908221049287728,0.0,0.0
theta_OH_Ag,0.005341828180384574,0.8620711595083153,0.15347318741770674,0.006322303970537525,0.6888562387702226,0.0,0.0
theta_empty_Ag,0.13792884049168483,0.9946581718196155,0.8465268125822931,0.3111437612297775,0.9936776960294625,0.0,0.0
rate_fraction_BF,0.7943859092599531,1.000000000000007,0.9999997994847659,0.9987522261345025,1.000000000000007,0.0,0.0
rate_fraction_LH,1.289389335284917e-21,0.20561409074004577,2.005152324988412e-07,1.289389335284917e-21,0.0012477738655009697,0.0,0.0
