parameter,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
deltaG1_0,3048.1827019945326,2657.5704667997347,1.0022896416110048,1.7143978974072104e-05,1.2780256474727398e-05
deltaG4_0,1602.7909055838418,2076.4505605246513,1.0027883141622744,0.00010669690133457272,8.00940959364734e-05
deltaG5_0,754.4846580401396,1045.1383109970834,1.0070588533927793,0.000101585521339371,6.86681403052914e-05
beta_2,1323.7656979562523,1448.6658644379706,1.0029012537545223,0.00016597228020217412,0.00016984055731863117
q,1249.1284953405313,1580.7416993609877,1.004634667457248,0.0001984833085604357,0.00015362318164293908
Gact2_BF_0,723.2719758735018,1018.6620492849868,1.0083015489419282,7.176076002475047e-05,4.924102013544736e-05
Gact2_LH_0,2151.4737216118315,1776.5530688563094,1.0027675256117892,0.0026852782367170467,0.002377817366140708
sigma_ln_rate_material,5384.03700933131,2844.638863796203,1.0009295340054767,0.00010401896341888337,7.226240482867175e-05
