,Ewe_RHE,Logj100a,Logj100b,Logj100c,Logj10a,Logj10b,Logj10c,Logj1a,Logj1b,Logj1c,Logjpt1a,Logjpt1b,Logjpt1c,CO_Order_overall,CO_Order_overall_std,CO_Order100x10,CO_Order100x10_std,CO_Order10x1,CO_Order10x1_std,CO_Order1xp1,CO_Order1xp1_std
0,0.5,1.7136293886054068,1.7875767983417787,1.721684696896843,0.8566492629650929,1.027524560944946,0.9325746443752765,-0.21107924239134726,0.14169169599585313,-0.14391303965223803,-1.21803377118831,-0.705231493993676,-1.2980314101382961,0.4105908589165487,0.020437797448472347,0.34832479125017013,0.02375497614432092,0.43864452806433646,0.05164141210481941,0.43545203438587654,0.09333157144641016
1,0.5004904904904904,1.7183849473606467,1.792829922792114,1.7262517507698776,0.8623975506237511,1.0322932858945006,0.9395366234265107,-0.20206392222748534,0.14746109910153749,-0.13553376623307387,-1.2026313588164175,-0.6913492962442916,-1.280336169030018,0.40910126724275003,0.020274602195372363,0.3479045021021641,0.02366703260840906,0.43782153929306933,0.051192217513853756,0.4320043363162434,0.0927530864131253
2,0.500980980980981,1.7230988589033382,1.7980200054346014,1.7308325593792258,0.8681973090810347,1.0371581096526816,0.9464729740206319,-0.19319229055594597,0.15355502757989098,-0.12722595918478485,-1.187893369397382,-0.6779626195282085,-1.2629257464789363,0.4076706535618586,0.020122393653326826,0.3474533960786864,0.023585066582909764,0.43700037030842753,0.050804189300309124,0.4287816220496056,0.0921996439145837
3,0.5014714714714714,1.72777448484059,1.8031521835557136,1.7354312667689062,0.8740414166987804,1.0421143500899512,0.953384548423193,-0.18446016932268194,0.15993750588735894,-0.11897765347894318,-1.173749401234419,-0.6650273921841582,-1.2457933818010893,0.40629443038717994,0.019980120965592894,0.34697488882473243,0.023508882549925298,0.4361823067608969,0.05047169243489276,0.4257634701180047,0.09166991574903345
4,0.501961961961962,1.7324150131869946,1.8082312896109387,1.7400515665703153,0.8799233788829655,1.0471574760472875,0.9602722527165235,-0.17586323365890877,0.16657514123236075,-0.11077783507922012,-1.1601356929842017,-0.6525033172720055,-1.2289319742206115,0.4049683937386064,0.019846861907453876,0.3464721411025629,0.023438298710119928,0.43536849724585075,0.05018947186803508,0.4229311750316575,0.09116267602481833
5,0.5024524524524524,1.7370234716402495,1.8132618641302964,1.744696611785421,0.8858372562506118,1.0522831051930568,0.9671370178571123,-0.16739680794892578,0.17343679642793075,-0.10261636384358952,-1.1469943073478783,-0.6403535341949995,-1.2123340844095563,0.40368866945876475,0.019721793297507013,0.3459480644206194,0.023373152552964706,0.4345599450806962,0.04995258486743472,0.4202675736676682,0.09067672359689305
6,0.502942942942943,1.7416027254538344,1.8182481747655872,1.7493691733826078,0.891777660071595,1.0574870042765947,0.9739798288593153,-0.1590561785238689,0.180493740115935,-0.09448401550731379,-1.1342726139556698,-0.6285442939490383,-1.1959919694401069,0.4024516891116574,0.019604179519691237,0.3454053428404169,0.023313293630967784,0.4337575415040266,0.049756442896609326,0.4177568988597388,0.09021089380754126
7,0.5034334334334334,1.746155490791628,1.8231942315278509,1.754071598690873,0.8977397212877409,1.0627650866002571,0.9808017087672428,-0.15083642718462048,0.1877193368448389,-0.08637227843124082,-1.121922760925877,-0.6170447371189133,-1.1798977625790126,0.4012541630515456,0.01949335398342561,0.34484643826382305,0.02325858388082262,0.43296204984652553,0.049596745228584406,0.4153847054459615,0.08976401616568186
8,0.5039239239239239,1.750684338907633,1.8281037943398042,1.7588058289102713,0.9037190539121256,1.0681134108266923,0.987603701863395,-0.14273253700240976,0.1950892028126953,-0.0782734685985694,-1.109901189256972,-0.6058264891815005,-1.1640434061370715,0.4000930402627502,0.019388713497218716,0.3442736025683179,0.02320889709297403,0.4321741070465935,0.04946951175259325,0.41313772224539164,0.08933494021421262
9,0.5044144144144144,1.755191701071078,1.8329803925589176,1.763573503231695,0.9097116501485087,1.0735281796555376,0.9943868485772581,-0.13473939914945457,0.20258089610943822,-0.07018051454743994,-1.0981683086566898,-0.5948635679176055,-1.1484209044825815,0.398965506400878,0.019289706269583182,0.34368891522604933,0.023164124469879626,0.43139421934007216,0.0493710370963003,0.4110038136567812,0.0889225141961065
