,Ewe_a_100,Ewe_a_10,Ewe_a_1,Ewe_a_pt1,alpha100_1000mean,alpha100_1000stddev,alpha10_1000mean,alpha10_1000stddev,alpha1_1000mean,alpha1_1000stddev,alphapt1_1000mean,alphapt1_1000stddev,alpha100_500mean,alpha100_500stddev,alpha10_500mean,alpha10_500stddev,alpha1_500mean,alpha1_500stddev,alphapt1_500mean,alphapt1_500stddev,alpha100_250mean,alpha100_250stddev,alpha10_250mean,alpha10_250stddev,alpha1_250mean,alpha1_250stddev,alphapt1_250mean,alphapt1_250stddev
10,0.504097693,0.504160846,0.504168718,0.50424127,0.35687808,0.014472416,0.374789096,0.001229339,0.366175955,0.004549987,0.391599441,0.006112076,0.391846326,0.015249242,0.376538023,0.027383758,0.407046986,0.053085981,0.471035062,0.114840819,0.404742705,0.018322294,0.442899178,0.020405069,0.469297914,0.042400058,0.618370069,0.136830842
11,0.505166527,0.505203557,0.505238315,0.505218809,0.359742074,0.025302645,0.360470783,0.021356276,0.361177799,0.018950485,0.408141068,0.013809362,0.366091051,0.027824457,0.39702958,0.025936526,0.406784413,0.047911686,0.485131115,0.138891085,0.41054669,0.013386251,0.41105593,0.024498407,0.456849521,0.060676297,0.579393008,0.101848067
12,0.506114506,0.506220836,0.506244385,0.506202797,0.365552922,0.007025025,0.373548205,0.013551963,0.356326981,0.003670729,0.382528833,0.034070857,0.383620407,0.007421573,0.38418872,0.030517811,0.397876186,0.066969483,0.476443034,0.102095684,0.407945641,0.01226184,0.430698274,0.004977161,0.472125686,0.039076939,0.621095315,0.11141535
13,0.507116537,0.507208596,0.50720579,0.507204657,0.352866424,0.009873877,0.366465766,0.016794843,0.369710625,0.021486231,0.387668601,0.015474615,0.371508257,0.027655775,0.377728115,0.029442792,0.404030431,0.037697763,0.430020957,0.059522469,0.398547548,0.022986862,0.430882532,0.03534852,0.457981315,0.044161723,0.564228857,0.102857066
14,0.508113064,0.508257813,0.508189491,0.508254082,0.354815299,0.010606177,0.35666645,0.004714254,0.356813459,0.007918464,0.389786855,0.001836385,0.385637324,0.022472633,0.386257459,0.008540815,0.396857406,0.071968917,0.499377675,0.171792973,0.395722954,0.00963998,0.430471453,0.012835502,0.460317441,0.063100581,0.573661593,0.105181854
15,0.509101281,0.50919775,0.509254789,0.509203012,0.354860089,0.002419824,0.386161472,0.021324783,0.356159531,0.017724687,0.396640244,0.007070768,0.356678223,0.018431732,0.398521738,0.031884033,0.399768051,0.044122168,0.452856047,0.09127879,0.415198101,0.009484425,0.421609532,0.027885657,0.465815525,0.039829893,0.565051388,0.043840959
16,0.510118015,0.510214952,0.510229901,0.510225198,0.351243401,0.002842915,0.355613895,0.002149292,0.358510009,0.016020881,0.37725633,0.016852432,0.380989758,0.018566145,0.381758766,0.046424374,0.389961015,0.04462622,0.447135933,0.087922908,0.393865838,0.015010187,0.426110252,0.015265546,0.456083578,0.04044804,0.595789999,0.138947157
17,0.511130411,0.511224837,0.511248487,0.511240884,0.352367113,0.010951635,0.371526845,0.016803203,0.353596374,0.004850006,0.393905277,0.022506379,0.373361256,0.016821265,0.381992082,0.013290532,0.40218291,0.06050599,0.467487858,0.126843393,0.40666062,0.006646202,0.433131668,0.013318329,0.468248037,0.041279865,0.555514268,0.1407477
18,0.512151487,0.512202922,0.51220787,0.51221833,0.353511275,0.007197582,0.366065112,0.005210853,0.364279262,0.0229164,0.369871819,0.022087259,0.380223427,0.025678572,0.397939255,0.027781,0.400698476,0.044496857,0.445152967,0.090184558,0.388357886,0.03062349,0.421176914,0.028708237,0.447523735,0.041351684,0.540504544,0.069650721
19,0.513119512,0.51317465,0.513257362,0.513237017,0.365095953,0.006050354,0.361857781,0.013334349,0.351718675,0.008380671,0.396591614,0.008543581,0.370100854,0.018516388,0.373776111,0.027505971,,0.055982226,0.459193524,0.109219971,0.403818956,0.012188117,0.418258315,0.023490278,0.436383086,0.066267325,0.562105301,0.110803502
20,0.514110767,0.514209973,0.514251685,0.514238879,0.361807144,0.021684135,0.361421997,0.014870531,0.345460498,0.013028335,0.378214793,0.005869658,0.372945772,0.015438198,0.396844701,0.023084085,0.769950793,0.651588494,0.444544352,0.075877652,0.403970674,0.018719346,0.443710525,0.017352887,0.473529817,0.06382404,0.55251539,0.093973801
21,0.515105053,0.515225238,0.515203408,0.515236441,0.345846029,0.010368894,0.372574235,0.016591166,0.36923787,0.01419799,0.372099689,0.009218676,0.370414691,0.015547342,0.3877908,0.014233378,,0.252224128,0.44051125,0.111822513,0.394925668,0.008281435,0.432375147,0.013939316,0.438888425,0.044003556,0.551268067,0.03258501
22,0.51608257,0.516231896,0.516246515,0.516226781,0.364769076,0.026349237,0.356313603,0.002574205,0.348961342,0.011967208,0.391526742,0.024594597,0.366586091,0.028632233,0.37756097,0.023845991,0.399198585,0.058630287,0.442581436,0.075175365,0.419257001,0.0255188,0.409944959,0.045626288,0.464183401,0.038210058,0.544341739,0.134649404
23,0.517077051,0.517209711,0.517192078,0.517233943,0.358507527,0.010192339,0.359455093,0.017797796,0.371234084,0.003636452,0.377890361,0.02073958,0.367739316,0.015521379,0.379227239,0.02476241,0.38903874,0.025266887,0.435270598,0.070419007,0.386119917,0.021481962,0.427557109,0.018010283,0.456621037,0.05381343,0.514586387,0.068272902
24,0.518161941,0.518234379,0.518241577,0.518219874,0.347124291,0.013951552,0.364285025,0.005725644,0.345149869,0.007405897,0.371692815,0.030949254,0.369981731,0.019197587,0.382924126,0.024649363,0.391154077,0.049599049,0.439972025,0.099954446,0.396376359,0.027429529,0.41369559,0.027010807,0.442730688,0.035003913,0.53046869,0.08234941
25,0.51911008,0.519208181,0.519216811,0.519203629,0.367465403,0.036843391,0.371111569,0.002254755,0.365680928,0.005212838,0.383386875,0.006268016,0.376089219,0.02091929,0.390154077,0.034963503,0.404180795,0.053795766,0.437571778,0.102168201,0.42175931,0.026773402,0.419265091,0.02411515,0.431939358,0.050379079,0.545208052,0.10868955
26,0.52014051,0.520188343,0.52025239,0.520219373,0.3556388,0.020196749,0.365911295,0.029824593,0.346316624,0.014149979,0.380718067,0.012341407,0.382862418,0.025458585,0.375423784,0.019966103,0.390033082,0.039806777,0.415548472,0.069794719,0.395501334,0.00884789,0.43331077,0.025357795,0.459710356,0.042059459,0.517734347,0.052363008
27,0.521139015,0.521191811,0.521243352,0.521194783,0.353306623,0.00288265,0.352509486,0.006375561,0.354270389,0.009665039,0.36375587,0.031945761,0.381638983,0.025724675,0.384010156,0.02277687,0.383580546,0.057743612,0.447236743,0.095907934,0.379549548,0.015609189,0.415230523,0.005138959,0.448255195,0.044508587,0.517693316,0.115852677
28,0.522137618,0.5222069,0.522148306,0.522203092,0.34854621,0.005141453,0.365292246,0.015721395,0.359999626,0.024986747,0.357404557,0.024378517,0.36730887,0.025649319,0.380594156,0.032625987,0.398572011,0.044925698,0.432387841,0.097273788,0.408674419,0.022379057,0.426663909,0.028753454,0.434903496,0.046668777,0.49203976,0.0914286
29,0.523069211,0.52320919,0.523148883,0.523181634,0.368297249,0.007619964,0.355382796,0.003483316,0.359627364,0.005419687,0.37634709,0.007434265,0.370250107,0.028374606,0.387645747,0.02361063,0.375497839,0.034925427,0.424834183,0.064159616,0.40641469,0.015202191,0.41868174,0.00964785,0.4538381,0.047536011,0.51162049,0.076192941
30,0.52418543,0.524210511,0.524286179,0.524250194,0.343761424,0.026090403,0.371950471,0.00293506,0.334963685,0.018518724,0.365078251,0.031276529,0.36577953,0.019973792,0.390169273,0.027529568,0.394230341,0.064623122,0.441797345,0.094439936,0.380359749,0.008865919,0.414330985,0.015189841,0.434464682,0.041227087,0.53614427,0.06284555
31,0.525129897,0.525263895,0.52528687,0.525262464,0.35497906,0.017094317,0.347314207,0.011830326,0.348037167,0.004338948,0.366789814,0.006596762,0.375860775,0.009118085,0.376210386,0.03329923,0.387315715,0.041815618,0.413605342,0.071521567,0.398397113,0.034527275,0.404087766,0.028348383,0.421494253,0.030216054,0.493379088,0.064386964
32,0.526163483,0.526292793,0.526283236,0.526266295,0.349087962,0.014078211,0.35602449,0.009285265,0.355127875,0.017306718,0.354027649,0.027035267,0.366585108,0.026868112,0.376181757,0.018128576,0.383262389,0.0253107,0.42971785,0.072124862,0.395565224,0.009960647,0.418007135,0.021297458,0.466150369,0.047680091,0.497489427,0.070705163
33,0.527152279,0.527246196,0.527229614,0.527226774,0.359467781,0.009726135,0.370842683,0.020534991,0.354164132,0.02203822,0.37501291,0.01458566,0.371385022,0.002562441,0.379293207,0.028263995,0.383925579,0.058893514,0.428289163,0.077102363,0.383501563,0.034723349,0.412252917,0.01879193,,0.038907688,0.504893169,0.068755217
34,0.528147394,0.528243285,0.528235336,0.528283805,0.346802189,0.013987744,0.355939943,0.001076384,0.351194532,0.007666788,0.363835952,0.008076773,0.377740184,0.031007085,0.38753328,0.013695962,0.383809962,0.045813104,0.419923851,0.084991382,0.400499972,0.02157838,0.416797472,0.025201367,,0.464592812,0.479231368,0.04475608
35,0.52918183,0.529219045,0.529255982,0.529260244,0.353437082,0.011550388,0.365211774,0.006185722,0.344836531,0.015549059,0.378721896,0.008080529,0.360874766,0.017819182,0.387001986,0.045102621,0.383266857,0.039791574,0.437666121,0.070696772,0.389216145,0.015107526,0.41546175,0.01379248,,0.345455364,0.524610121,0.067195294
36,0.530142012,0.530220194,0.530252182,0.530219705,0.361603534,0.032260198,0.354342207,0.003923802,0.348447682,0.003716655,0.363100039,0.024795844,0.350836251,0.014198655,0.376817238,0.018973287,0.379957001,0.053871584,0.376040637,0.051994074,0.40243985,0.014658495,0.418682645,0.024576117,,0.041366914,0.473542752,0.042879589
37,0.531156396,0.531226815,0.531260058,0.531271335,0.361546472,0.025696007,0.360599448,0.013393386,0.346148909,0.00950051,0.352648154,0.01377043,0.375260874,0.025745348,0.369384796,0.026445404,0.384905354,0.048021113,0.42284601,0.062854578,0.390175897,0.025035939,0.415232501,0.016796991,0.431418387,0.047655812,0.533341346,0.06387039
38,0.532124042,0.53219951,0.53230092,0.532241309,0.355111551,0.02542308,0.357509879,0.007514194,0.347774589,0.012048342,0.3743409,0.013717321,0.3659906,0.023458014,0.380166892,0.015000868,0.371132118,0.032395468,0.405016195,0.059345668,0.391883038,0.018585294,0.410631018,0.012237432,0.424629518,0.012767286,0.441433172,0.058359947
39,0.533092715,0.533264416,0.533244329,0.533271865,0.349022254,0.012831078,0.346760659,0.024398518,0.343530186,0.02286255,0.348299053,0.006139788,0.357294921,0.022768231,0.380229973,0.02425814,0.381440355,0.043022121,0.433417793,0.105006446,0.393565934,0.013344443,0.41835648,0.008063172,0.429031896,0.045848954,0.48838491,0.044850654
40,0.534131241,0.534173202,0.534229972,0.534267377,0.347452083,0.012118928,0.372770024,0.017464385,0.359831695,0.015660581,0.362940684,0.008680181,0.368773213,0.014675987,0.370033072,0.046835625,0.380380343,0.05260498,0.412351286,0.052602997,0.390038729,0.029732765,0.402868041,0.03232575,0.420809346,0.04757252,0.494704804,0.084123527
41,0.535109445,0.535200943,0.535208113,0.535213139,0.352230759,0.011895063,0.35236883,0.007389044,0.339690958,0.007074374,0.374472925,0.013245583,0.3644246,0.024195365,0.375264228,0.018562416,0.3740211,0.043361065,0.412150731,0.081204438,0.38442383,0.019739672,0.414393659,0.012331994,0.434857492,0.032098059,0.499553093,0.046527294
42,0.536131063,0.536205651,0.536206483,0.536209718,0.350789233,0.01143554,0.358927214,0.026540635,0.347728069,0.015739439,0.358218193,0.010711429,0.37907326,0.009324733,0.37318606,0.025004032,0.371295348,0.034044325,0.402267997,0.078421325,0.394469398,0.020050032,0.40374568,0.0060471,0.425433612,0.025415231,0.46833471,0.073343395
43,0.537070606,0.537214585,0.537222903,0.537236815,0.367258494,0.04566341,0.359311332,0.005696215,0.352425733,0.021382838,0.345506376,0.01300214,0.362369334,0.012993431,0.380225662,0.021593726,0.376329937,0.04389662,0.383843579,0.068804075,0.390996818,0.016825337,0.416688549,0.032447604,0.420146026,0.038074803,0.509491422,0.061755576
44,0.538055169,0.5382116,0.538213986,0.53819721,0.349457327,0.005804187,0.360569217,0.005668652,0.345031742,0.003149402,0.375102121,0.012303822,0.356176449,0.032468214,0.380453649,0.017285164,0.378871446,0.040563164,0.378136138,0.081478763,0.380697727,0.011962107,0.421824183,0.007851605,0.435583577,0.044872295,0.468708956,0.042603336
45,0.539136159,0.539154482,0.539220791,0.53919584,0.341001914,0.021201321,0.360774125,0.018974922,0.336061317,0.009025779,0.358195473,0.007612092,0.378936664,0.033117319,0.366629725,0.02996021,0.372713751,0.050447878,0.411572439,0.066111475,0.384024054,0.018854127,0.411848059,0.016644311,0.420621161,0.045371281,0.455688535,0.023746621
46,0.540122727,0.540243652,0.540253155,0.540227404,0.348910319,0.003349615,0.349919569,0.025100009,0.345738375,0.018140035,0.348619745,0.018668928,0.350191975,0.025165284,0.37762506,0.016532899,0.37235581,0.033749788,0.380209732,0.055396914,0.401613778,0.037120067,0.413616525,0.014924329,0.420976262,0.039345951,0.485883187,0.093507772
47,0.541083836,0.541171615,0.541191195,0.541155099,0.351671773,0.007706464,0.357769368,0.018813144,0.340898632,0.017213476,0.366921191,0.018282981,0.372760837,0.034769982,0.378723924,0.036047227,0.371289011,0.038008445,0.41548657,0.08083727,0.395445227,0.02113785,0.402774627,0.022504784,0.425234735,0.048619403,0.468497756,0.024633846
48,0.542099882,0.542206592,0.542190652,0.54222475,0.353615099,0.016481512,0.364930514,0.026195792,0.352396982,0.01063832,,0.007156469,0.349846665,0.015174478,0.36259462,0.017175292,0.377280011,0.046193325,0.39345356,0.050171848,0.390307004,0.020817871,0.407949079,0.006700039,0.416553956,0.033061868,0.457880419,0.051640413
49,0.543094858,0.543230005,0.543244106,0.543212412,0.357234527,0.005574663,0.36203034,0.010121974,0.334580142,0.008750437,,0.428492214,0.344102631,0.037539907,0.381813896,0.027752461,0.371623688,0.027271541,0.407290122,0.06243384,0.387568467,0.007628407,0.413508579,0.03034313,0.415797279,0.041335038,0.453204216,0.045935026
50,0.544099409,0.544205772,0.544221328,0.544249039,0.350258831,0.015374228,0.34716086,0.014988297,0.350401178,0.014243774,,0.374681197,0.354543588,0.014068796,0.382810863,0.022038984,0.367914448,0.053402227,0.387753179,0.055653579,0.37509232,0.024589764,0.406677098,0.032970135,0.418096506,0.027932136,0.457525569,0.043854609
51,0.545101821,0.545247181,0.545249466,0.545242469,0.342913725,0.007455712,0.3460422,0.016204633,0.332005512,0.004960062,,0.003903103,0.376519236,0.017297206,0.402953377,0.039636725,0.374706889,0.039663552,0.390053876,0.056707751,0.381454709,0.021987768,0.411143759,0.01120086,0.428037031,0.05050067,0.457300519,0.054534277
52,0.546105222,0.546222682,0.546228834,0.546230571,0.353134088,0.026661224,0.359937806,0.004775879,0.336643543,0.010793694,0.354502265,0.022281375,0.357373697,0.023406594,0.363896318,0.020489302,0.380889333,0.035033654,0.409464402,0.056099189,0.381493068,0.013923001,0.423634954,0.027105328,0.398174462,0.030480532,0.470718089,0.048231599
53,0.547086212,0.547199401,0.547195392,0.54722077,0.342504406,0.006968505,0.358736942,0.009031115,0.342720994,0.009569674,0.353611636,0.017277028,0.355638329,0.021056681,0.374064535,0.03267659,0.35942768,0.027126966,0.387243927,0.056853357,0.383369784,0.024532926,0.408844179,0.021134365,0.425813755,0.032523672,0.462521333,0.03426237
54,0.548099108,0.548178211,0.548242507,0.548254274,0.344122195,0.003928521,0.353365549,0.014166308,0.339427529,0.01638476,0.345197515,0.006520532,0.37675451,0.014491701,0.368718622,0.035708586,0.380065293,0.057479649,0.393715979,0.05299018,0.387193655,0.013922109,0.412150551,0.02472661,0.417734375,0.02588307,0.439594332,0.045487169
55,0.549057996,0.549196111,0.549259905,0.549201927,0.351232239,0.01559362,0.345215112,0.009536523,0.335794668,0.008167324,0.347370775,0.020765977,0.362996581,0.024752629,0.368221071,0.007923871,0.355049649,0.03587832,0.392099908,0.058679573,0.374234632,0.028482666,0.401780221,0.022877077,0.406836706,0.033131103,0.452576721,0.050601568
56,0.550136803,0.550217363,0.550235934,0.550251224,0.3234689,0.02879718,0.353076415,0.007758195,0.338868234,0.008292402,0.343576083,0.007875105,0.34644978,0.016867088,0.368217448,0.033285252,0.376893541,0.034536375,0.400127593,0.06018717,0.39385003,0.00346601,0.393819146,0.02947464,0.422497918,0.038414418,0.456518686,0.058171779
57,0.551125865,0.551169738,0.551225873,0.55126359,0.369108964,0.019347228,0.357306797,0.010897509,0.337546516,0.015943563,0.34874374,0.013467201,0.355526052,0.017801349,0.372672369,0.02424487,0.362826566,0.035133131,0.398069173,0.045071915,0.381032351,0.020079974,0.415296089,0.012894748,0.413345256,0.034212382,0.448433771,0.048902448
58,0.552113223,0.552192969,0.552208389,0.55222619,0.345115185,0.01135229,0.34475339,0.006959604,0.336441229,0.017428364,0.34457692,0.009747212,0.353375162,0.032830552,0.369529565,0.023275889,0.37214362,0.052481239,0.388060187,0.056145391,0.374851486,0.021338577,0.398521249,0.029030516,0.398386954,0.034322306,0.451559168,0.066908054
59,0.553081478,0.553190655,0.55325029,0.553240732,0.34501846,0.013211089,0.355150098,0.016474397,0.332712571,0.015793937,0.333925578,0.012350459,0.358524884,0.011470408,0.360993215,0.026908745,0.36906636,0.039382578,0.37451149,0.034890912,0.403341992,0.023385208,0.411211712,0.008512007,0.427385416,0.024217135,0.447016819,0.025000933
60,0.554067738,0.554200177,0.554215639,0.554236201,0.356330661,0.020167492,0.366239392,0.045114943,0.341068878,0.01874653,0.356325683,0.001526232,0.37476023,0.046843754,0.369801242,0.028660111,0.356561172,0.030835645,0.388388433,0.051506234,0.372997042,0.012600691,0.390498878,0.031724465,0.40509895,0.024638749,0.430265973,0.046895518
61,0.555096282,0.555167282,0.555224628,0.555219952,0.346575872,0.013094297,0.353978714,0.009930578,0.327496454,0.008729803,0.348762611,0.009770269,0.356729722,0.014029061,0.365187669,0.026574582,0.354093724,0.029185671,0.389382378,0.082127143,0.38352617,0.030656775,0.411573344,0.015150391,0.398669524,0.023214025,0.45726694,0.057391937
62,0.556108954,0.556230804,0.556270748,0.5562333,0.339583696,0.008186022,0.333972252,0.004169686,0.334366984,0.015222618,0.337225919,0.01795707,0.356354345,0.028190541,0.369469991,0.027128481,0.370369527,0.047822978,0.381252631,0.038100355,0.365160478,0.018594528,0.398647482,0.023642152,0.404961626,0.035316607,0.442531502,0.019312226
63,0.55715026,0.557167059,0.557206662,0.557223486,0.338329835,0.013622076,0.359082198,0.009871314,0.336161726,0.014995632,0.34017331,0.010372474,0.343353971,0.023736183,0.366768723,0.011712295,0.352289978,0.036628359,0.384442916,0.042915546,0.390887541,0.019579462,0.404634943,0.015948239,0.411266731,0.03442409,0.449477118,0.05931153
64,0.558110956,0.558191392,0.558219875,0.55824979,0.35209698,0.01272398,0.345995854,0.012028552,0.340406016,0.018804408,0.33826142,0.005754609,0.358191898,0.018819221,0.362869808,0.04239463,0.371212782,0.045236989,0.375276034,0.056250387,0.369779431,0.020734326,0.401297812,0.022250022,0.409743126,0.040348082,0.43344653,0.037398755
65,0.559055483,0.55917943,0.559231919,0.559214465,0.352033924,0.018409127,0.352164996,0.005601151,0.329609753,0.005830679,0.342110539,0.008326079,0.367707486,0.02424705,0.386624589,0.033078788,0.36078064,0.037681084,0.369686097,0.051803328,0.36378227,0.026684028,0.395261564,0.020018435,0.406814384,0.042730466,0.438449756,0.047097514
66,0.560046768,0.560196103,0.560198363,0.560243727,0.34013136,0.00364447,0.342464893,0.02659701,0.335503504,0.004753179,0.342598857,0.011233782,0.341079593,0.014349435,0.371576804,0.02786847,0.353026055,0.021928582,0.386234092,0.066296439,0.38235757,0.014121362,0.400056946,0.022167786,0.401356593,0.028972559,0.431458225,0.041313495
67,0.561043291,0.561172607,0.561196439,0.561208426,0.347532137,0.009769344,0.360454489,0.004107671,0.330192355,0.009367476,0.349849514,0.003783159,0.355172164,0.014832279,0.354510292,0.01519931,0.371120343,0.050116173,0.372235242,0.05287915,0.370508261,0.026499659,0.391777363,0.030548098,0.408334477,0.04684312,0.435864181,0.060709361
68,0.56206224,0.562175624,0.562292266,0.562224056,0.345345272,0.007064211,0.343941734,0.00031292,0.323220192,0.021977656,0.331118584,0.00619838,0.377424695,0.027049597,0.367923607,0.029014847,0.349342113,0.029633833,0.379833069,0.039674449,0.382871601,0.019282788,0.412483191,0.045705339,0.406679046,0.023686262,0.437935459,0.038890715
69,0.563103971,0.563202261,0.563266233,0.563225724,0.347789306,0.016798188,0.359665431,0.011187715,0.336334104,0.010683167,0.337761445,0.011809309,0.349343386,0.014375821,0.36846003,0.033959206,0.358814777,0.051701777,0.390524427,0.055856347,0.39230622,0.01363795,0.404030828,0.017116445,0.403326799,0.024553948,0.456570462,0.04881739
70,0.56414511,0.564219366,0.56426668,0.564257265,0.339871942,0.011146812,0.35033297,0.009591791,0.335064781,0.004200875,0.335014776,0.004378402,0.337763178,0.028897906,0.36077427,0.019921591,0.373813783,0.033825338,0.364653876,0.060863337,0.37886664,0.016472203,0.399030629,0.028088673,0.411032872,0.0390939,0.404603613,0.041355499
71,0.565067489,0.565200169,0.565270205,0.565246406,0.35940992,0.007135993,0.353436754,0.011333228,0.323719831,0.012687317,0.333335862,0.012455357,0.353809907,0.027248307,0.378187819,0.022898286,0.348238765,0.042519583,0.384810291,0.044363544,0.364367336,0.031105715,0.402280519,0.013876517,0.400797968,0.032734459,0.434856219,0.040689846
72,0.566104123,0.566180848,0.566280008,0.566225932,0.334840217,0.009035424,0.343656753,0.008357145,0.331698005,0.014664274,0.334775695,0.01211995,0.360338049,0.041395661,0.362208129,0.030895605,0.363902543,0.027112953,0.359223668,0.056518304,0.367862947,0.020965501,0.405441921,0.008708309,0.391707105,0.02540037,0.424244245,0.016257109
73,0.567051745,0.567184688,0.56721669,0.567255076,0.35450593,0.009887371,0.346848959,0.009191055,0.334168809,0.014532054,0.329863536,0.002319687,0.343432324,0.010303128,0.368817267,0.020662056,0.358286106,0.049609759,0.369960603,0.038427915,0.373257917,0.018328074,0.384720058,0.035708858,0.416377884,0.031571122,0.42073796,0.079007338
74,0.568074473,0.568210803,0.568231786,0.568281303,0.334002157,0.007158676,0.339508073,0.011255577,0.330358005,0.012028162,0.334246407,0.010958015,0.348995501,0.029794739,0.348651133,0.019329702,0.349962068,0.039441834,0.362450065,0.045794184,0.3883064,0.041818391,0.408045381,0.038813047,0.388264025,0.034731519,0.426206144,0.030183851
75,0.569119562,0.569194489,0.569262816,0.569237551,0.341085,0.026422163,0.346265195,0.004543649,0.323128346,0.016233151,0.330180118,0.02467242,0.363411184,0.017541499,0.362906461,0.038794304,0.348204815,0.02418248,0.377960726,0.029861264,0.37478193,0.014339047,0.399550174,0.023340703,0.409593536,0.030205054,0.434004093,0.034971402
76,0.570093645,0.570222779,0.570236593,0.570256416,0.346325974,0.007496486,0.33937745,0.016903219,0.327049646,0.009204604,0.338296467,0.01714363,0.356455897,0.013094797,0.357837334,0.032962595,0.362339673,0.046647364,0.359238179,0.062837062,0.363714502,0.017507691,0.387530863,0.022248344,0.407415597,0.030051785,0.40911536,0.027694964
77,0.571084794,0.571191851,0.571214716,0.571241231,0.343589476,0.010429007,0.349901742,0.009083884,0.330402102,0.006177451,0.333323086,0.008628707,0.327205142,0.001466127,0.374843875,0.03820696,0.359594208,0.021267502,0.368853344,0.058586832,0.369129983,0.023376598,0.401315672,0.028578705,0.388704512,0.024538338,0.424517469,0.043495884
78,0.572029242,0.572176638,0.572201415,0.572285309,0.348625554,0.011164508,0.342963276,0.01121977,0.334148927,0.007887382,0.319182267,0.006883781,0.339362274,0.012637391,0.368195921,0.025575425,0.351166227,0.042967672,0.366480866,0.038402715,0.385447031,0.015582444,0.397309098,0.014971642,0.390070515,0.036235203,0.426932047,0.05453863
79,0.573016204,0.573119061,0.573164721,0.573204265,0.347045298,0.008087832,0.352759649,0.006036536,0.331586655,0.00504063,0.334841987,0.018608503,0.35305354,0.02600223,0.355314107,0.030302497,0.355125686,0.028490842,0.363489758,0.028647881,0.365400188,0.017964628,0.375552492,0.016824075,0.399149674,0.052320918,0.403333202,0.022885727
