,Ewe_a_100,Ewe_a_10,Ewe_a_1,Ewe_a_pt1,alpha100_1000mean,alpha100_1000stddev,alpha10_1000mean,alpha10_1000stddev,alpha1_1000mean,alpha1_1000stddev,alphapt1_1000mean,alphapt1_1000stddev,alpha100_500mean,alpha100_500stddev,alpha10_500mean,alpha10_500stddev,alpha1_500mean,alpha1_500stddev,alphapt1_500mean,alphapt1_500stddev,alpha100_250mean,alpha100_250stddev,alpha10_250mean,alpha10_250stddev,alpha1_250mean,alpha1_250stddev,alphapt1_250mean,alphapt1_250stddev
19,0.505228483,0.505212998,0.505228678,0.505221506,,0.018437287,0.425738744,0.041188914,0.7434874,0.315323821,,11.19929958,0.361159046,0.040952241,0.438967439,0.021715727,1.215075688,1.00818192,0.63535818,1.36770399,0.403388348,0.014375811,0.489972794,0.076624632,,2.48860006,,3.568559371
20,0.506208923,0.50622755,0.506227465,0.506253047,0.370421849,0.016180288,0.392307318,0.020389325,,0.440580578,,6.337547725,0.396945972,0.067057327,0.441332048,0.064739704,,0.83366728,,1.36311093,0.400659625,0.023881309,0.520564896,0.021683154,2.6423361,3.031722656,,5.717326311
21,0.507227605,0.507199684,0.507236845,0.507194439,0.358875567,0.017244267,0.439627747,0.041826303,,0.203732475,,1.640676199,0.374665398,0.012464208,0.391441731,0.055070229,0.846912537,0.484777295,0.427478652,1.009460767,0.423765314,0.029476206,0.455583397,0.053911576,,3.1060528,,5.268844372
22,0.508200689,0.508205716,0.508217446,0.5082598,0.387750969,0.007774577,0.368728345,0.010604885,0.666218235,0.33443827,,2.383690906,0.386538979,0.035665213,0.442072827,0.046591452,1.07333682,0.823007906,0.349037222,1.163986796,0.405117251,0.013006494,0.457416409,0.078502044,,1.568746725,,12.79773727
23,0.5092055,0.509231907,0.509211963,0.509227532,0.364594471,0.007774876,0.427861438,0.01306234,0.812803105,0.277379543,4.031289847,1.234360623,0.384626904,0.029527818,0.419267228,0.057997756,0.862151049,0.495195071,,1.128476177,0.421782453,0.026349222,0.509737005,0.022541764,,1.10277352,,33.62416531
24,0.5102051,0.510270895,0.510254135,0.5102484,0.360835891,0.00895619,0.39944587,0.020008727,0.702344974,0.131513707,,1.796990261,0.382469536,0.025348808,0.411338549,0.062431606,0.95167936,0.641359462,,1.194521489,0.422502506,0.015186489,0.497824941,0.03945698,,2.281370106,,28.99452509
25,0.51122372,0.511252393,0.511230551,0.511196133,0.38164205,0.028197562,0.388760105,0.011429655,0.854176785,0.276089108,,1.590687569,0.375753055,0.038224547,0.415591739,0.051953117,0.918220756,0.612348639,0.060198572,1.432165018,0.406467549,0.02475467,0.450689734,0.0552281,,0.68315178,,16.73543172
26,0.512230707,0.51225207,0.512231474,0.512207495,0.369570145,0.013297463,0.409798577,0.020788428,0.753039552,0.162072786,,1.02978486,0.404502539,0.041396053,0.437189861,0.054025091,,0.489262508,0.309736731,1.522541989,0.430122316,0.017194756,0.505096835,0.07664043,,1.077115761,,5.283685366
27,0.513177223,0.513227449,0.513264082,0.513217757,0.368735162,0.016744557,0.403494908,0.052970518,0.756458181,0.357502053,,1.547501718,0.380079009,0.02807072,0.430002389,0.045245512,0.764048005,0.415092626,,1.188747226,0.401289848,0.019990005,0.469485023,0.016558269,,0.809420314,,4.058137825
28,0.514211617,0.514219616,0.514215079,0.514239587,0.368890885,0.010785357,0.398363407,0.040759147,0.700749513,0.421772998,,0.781693673,0.387294952,0.04680437,0.434715719,0.058055645,0.734208977,0.295309065,,1.375419679,0.431880666,0.016686937,0.458914316,0.02590536,,0.678757988,,4.509873596
29,0.51520048,0.51524057,0.515161789,0.515239056,0.378370472,0.012422752,0.397303047,0.043970039,0.745945703,0.100047221,,0.837257291,0.385064251,0.02250051,0.408219847,0.031661191,0.853525234,0.656197731,-0.032819222,1.373397071,0.407205384,0.024179316,0.480905355,0.051262927,1.030868652,0.845348659,,2.607639767
30,0.516240186,0.516275307,0.516262371,0.516230239,0.372807477,0.007243457,0.426005245,0.026367661,0.711218706,0.221606913,,0.180482846,0.382649944,0.045370208,0.423262184,0.057972377,0.759184198,0.285660427,-0.013750322,1.389493322,0.412690532,0.009786181,0.51428646,0.075454862,,0.813135009,1.671001189,2.648570285
31,0.517260812,0.517294088,0.517298251,0.517245919,0.371499513,0.011664186,0.395044892,0.020192407,0.755601315,0.161055872,,0.122095922,0.394659339,0.015198971,0.454991168,0.04811716,0.801761526,0.445366808,,2.011053854,0.41526875,0.009732461,0.430185731,0.043963453,,1.00428458,,2.211357221
32,0.518266586,0.51830124,0.518292832,0.518277338,0.357837503,0.017357235,0.37634662,0.028229276,0.585019349,0.110954119,,0.324489222,,0.027231224,0.395630897,0.071705539,0.751581572,0.431951766,,1.499735432,0.418639164,0.018366576,0.480621107,0.022322722,0.788103143,0.15314557,,3.445567403
33,0.519253271,0.519290152,0.519274432,0.519284466,0.374726521,0.013993605,0.412119753,0.030055062,0.713415174,0.107768293,,0.604135104,0.826003266,0.74257398,0.412778141,0.040785205,0.679927372,0.213702899,,1.811935824,0.402141632,0.026127388,0.46395876,0.045086357,1.1585358,0.590472723,,1.283348225
34,0.520267635,0.520270653,0.520246751,0.52025027,0.377918609,0.021935383,0.397589394,0.010904562,0.665454567,0.209725304,1.319154347,0.398868975,,0.043936446,0.430531699,0.034883166,0.737186908,0.364729792,,1.380018235,0.419113609,0.031367847,0.466674834,0.071289444,,0.344630867,,2.647550659
35,0.521249005,0.521299907,0.521241138,0.521248751,0.371008863,0.014859174,0.408276306,0.015956448,0.684680225,0.045366888,1.576277331,0.226791237,0.374195054,0.011768576,0.406662341,0.052513311,0.699487405,0.331007928,,2.483480569,0.41782292,0.016577922,0.45961105,0.034314317,,0.393262559,,1.236672105
36,0.522251657,0.522302674,0.522303393,0.522273791,0.3703946,0.014289045,0.398500781,0.01117825,0.60066767,0.225030521,1.21235842,0.140931316,0.3745856,0.054907908,0.429536129,0.055524116,0.698593158,0.337415752,,2.472988918,0.416856957,0.009807044,0.490218258,0.034059674,1.191023424,0.893859919,,3.492001053
37,0.523247977,0.523310836,0.52326182,0.523266978,0.364630751,0.019365272,0.382514646,0.023495564,0.634445779,0.045620935,1.437278025,0.25514632,0.410736631,0.012819162,0.404907692,0.051049078,0.606740111,0.170302844,,1.811240447,0.406541586,0.032622266,0.439055675,0.021640608,,0.180765165,,1.966876501
38,0.524306653,0.524298911,0.524253169,0.524268679,0.365172146,0.02030172,0.393991273,0.015752644,0.675643662,0.180668175,,0.315912654,0.384993313,0.030284291,0.427821814,0.048177206,0.71095622,0.291857906,,3.89349988,0.417185907,0.015262715,0.459293704,0.040843445,0.973528652,0.544297058,,2.69949336
39,0.525256337,0.525266747,0.525256086,0.525250209,0.380776748,0.00164183,0.405749104,0.014549526,0.646343863,0.103397368,,0.113117385,0.384872879,0.021120419,0.417493118,0.035445804,0.648174797,0.29086666,-2.232964819,5.014143464,0.397670324,0.005091873,0.479489461,0.019750119,0.782839322,0.251018425,,3.029808982
40,0.526162768,0.526226122,0.526254914,0.526263568,0.369776454,0.029210695,0.396727032,0.035012911,0.595859071,0.113519433,1.424242635,0.23776204,0.386347241,0.031774252,0.410428139,0.045736452,0.662623033,0.277448206,,3.988018587,0.428322572,0.014399952,0.446252452,0.02788036,0.893888375,0.492090065,0.657210314,1.76151448
41,0.527215414,0.527278853,0.527238883,0.527231322,0.371885224,0.016234272,0.409285888,0.030993432,0.568974028,0.095562825,,0.475662965,0.379570734,0.023203161,0.428125924,0.066311855,0.60593371,0.192218663,,6.499680271,0.409851038,0.015575479,0.474972693,0.035387042,0.759265702,0.185097436,,3.674455664
42,0.528246753,0.528232873,0.528235363,0.528225555,0.364814892,0.014677907,0.375974321,0.016068196,0.638022716,0.1680435,1.137307343,0.432576987,0.386253089,0.0263398,0.402397423,0.039453823,0.654220626,0.200133163,,9.716231988,0.413088031,0.016224093,0.472794979,0.030888485,0.775353904,0.240272462,,5.876200488
43,0.529220711,0.529265217,0.529224495,0.529239949,0.379516643,0.01712014,0.395980981,0.033529878,0.623097259,0.020746491,,0.403687033,0.397572202,0.02068123,0.419687242,0.032432304,0.587627259,0.278125137,,38.46195987,0.425803371,0.033700892,0.445836532,0.025511129,0.895402569,0.404736172,,3.644095014
44,0.530237223,0.530256352,0.530249737,0.530241591,0.366190973,0.015631152,0.417876583,0.037386787,0.566722109,0.169101954,0.948402146,0.168010167,0.382596308,0.031027471,0.407920379,0.072303431,0.6451407,0.204611778,,42.77803997,0.401885031,0.021004936,0.435015563,0.026604757,0.75456153,0.305290674,,5.76587607
45,0.53123577,0.531248593,0.531261207,0.531266721,0.377860333,0.008553701,0.381067948,0.012961573,0.583774968,0.074338188,,0.072108715,0.390196438,0.032906616,0.41060672,0.029669351,0.672156596,0.299421503,,11.50337036,0.41623535,0.002278964,0.477112371,0.008984102,0.790961577,0.311156395,,12.51536026
46,0.532231084,0.53221541,0.532235508,0.532244106,0.366524962,0.005527022,0.405320454,0.024500465,0.575317754,0.208156199,1.188962731,0.191532192,0.377510527,0.027962449,0.397738637,0.047009658,0.625911759,0.195034917,,7.485982824,0.411094508,0.007997491,0.469279333,0.035909095,0.66430864,0.035380364,,38.96337268
47,0.533248521,0.533217063,0.533235261,0.533216218,0.362956569,0.010009085,0.372060483,0.025599339,0.621277397,0.059560846,,0.320881827,0.37462025,0.017653106,0.43086417,0.04334508,0.576793726,0.178548305,,3.586241785,0.415169276,0.010737984,0.449211535,0.031698686,0.781628013,0.347354894,,38.95207336
48,0.534228908,0.534218627,0.534239308,0.534233865,0.380044628,0.01360072,0.41137536,0.035840957,0.523189276,0.094115014,0.845229533,0.41473852,0.402210285,0.035948624,0.400582768,0.047100275,0.614161745,0.15196502,2.020400818,2.420365651,0.406237271,0.010227381,0.455109929,0.013569232,,0.335780884,,12.60883208
49,0.535214628,0.535236108,0.535204073,0.535215423,0.369253253,0.006094098,0.388724988,0.032082324,0.569104592,0.11764574,,0.132381722,0.383772123,0.03603962,0.424109929,0.03219052,0.55046702,0.202225922,,3.314060566,0.432884601,0.022625055,0.448713851,0.033934534,0.59244925,0.064210791,,2.594804807
50,0.536244964,0.536277122,0.53621027,0.53627551,0.377298183,0.016490111,0.393342287,0.007620466,0.572706149,0.112708865,1.106982225,0.287791562,0.3926557,0.00424204,0.409707299,0.037407551,0.603483904,0.183140187,,2.074522781,0.410198646,0.005332764,0.453999749,0.036153943,0.842645734,0.322023715,,4.013024937
51,0.537225484,0.537286167,0.537254602,0.537212778,0.369420487,0.010968075,0.387536705,0.028781181,0.502545459,0.021901512,,0.282336915,0.382620365,0.031505542,0.42379484,0.040822095,0.557561385,0.163286302,,1.432566645,0.403031096,0.019274536,0.421198972,0.034866596,,0.14643659,,3.445762379
52,0.538195228,0.538277273,0.538255426,0.538262227,0.367235293,0.008927916,0.399023279,0.01894915,0.61105018,0.123836811,,0.133254172,0.38379361,0.024392616,0.385109195,0.062806877,0.567042489,0.211652964,,1.513814791,0.427375266,0.02264893,0.505165608,0.010761374,0.675283563,0.157736503,,1.732903881
53,0.539253976,0.539244075,0.539271148,0.539192942,0.370176564,0.018558779,0.387424051,0.022210623,0.538918869,0.113785085,0.83539794,0.269565804,0.398732697,0.022790833,0.424320183,0.027829957,0.602276113,0.244380191,,1.171960819,0.399715823,0.014153712,0.427158821,0.017607141,0.709571251,0.165658383,1.630399451,1.723088013
54,0.540232172,0.540242657,0.540255114,0.540248861,0.376204893,0.007911524,0.402238949,0.014532546,0.542445715,0.081279776,0.713711671,0.187007216,0.382356335,0.031097688,0.399656828,0.049705503,0.536151615,0.115194114,,0.477636003,0.419600197,0.013611914,0.458143558,0.014145957,0.650348456,0.243711798,1.946048067,1.434008086
55,0.541238986,0.54125193,0.54128151,0.541243142,0.36230882,0.00948887,0.376200147,0.011155418,0.508319904,0.087923651,,0.244726113,0.394174343,0.04066916,0.413730941,0.046570667,0.530971239,0.096846445,,1.595253768,0.424225884,0.00323006,0.44684049,0.019396816,0.71823916,0.221896808,,1.425886276
56,0.542255254,0.542289608,0.542283399,0.542250293,0.373397603,0.006494692,0.402200216,0.012879855,0.537545141,0.013535716,1.008522184,0.085213938,,0.02521796,0.413066853,0.035680791,0.522607391,0.072051176,,0.885032576,0.402017276,0.012297363,0.458956413,0.016174397,0.598819286,0.106336908,1.517841899,1.415625698
57,0.543182576,0.543252097,0.543284251,0.543267054,0.376830896,0.020568775,0.388218966,0.017926225,0.528901272,0.082308556,,0.072177548,,0.344678869,0.388831952,0.030436263,0.577944913,0.214083169,,0.497399366,0.41025163,0.01712133,0.447231093,0.02441983,0.673630439,0.17681446,,1.273208744
58,0.54420532,0.544228258,0.544241565,0.544245508,0.368015614,0.008600498,0.375164504,0.008993181,0.51513622,0.08415767,,0.117817157,,0.520659158,0.408804924,0.029315756,0.512382325,0.132756018,,1.12340866,0.430951967,0.013360237,0.458337911,0.021176023,0.544075057,0.137311005,,0.82719005
59,0.545225901,0.545226713,0.545292223,0.545253466,0.369945215,0.011084815,0.407325702,0.016632021,0.53316951,0.032314781,,0.100196436,,0.027588764,0.417008688,0.047641511,0.540311733,0.108741531,,0.98301083,0.407092997,0.013084858,0.429931429,0.016615892,0.635683628,0.105935195,1.116985538,0.663302985
60,0.546212761,0.546246298,0.546203846,0.546201101,0.37547256,0.005817769,0.40312141,0.014290091,0.565472192,0.063594292,0.663846952,0.174023408,0.385792462,0.015443979,0.406599229,0.050406729,0.49912596,0.172901254,,0.741997867,0.418820645,0.01015268,0.45164611,0.012466561,0.621437808,0.259246125,,0.839788929
61,0.547252567,0.547285036,0.547266117,0.547220989,0.368095428,0.012475074,0.356380542,0.003552215,0.489443718,0.059225601,0.660892659,0.090521323,0.385368994,0.023901772,0.394342913,0.022163522,0.537023155,0.175766253,0.729721196,0.181762427,0.412020635,0.02281813,0.461300126,0.027646829,0.585761636,0.132824826,,0.713778794
62,0.548250919,0.54822433,0.548250937,0.54829496,0.366881013,0.005510396,0.414696349,0.003639994,0.503369052,0.047437569,0.677320702,0.216750037,0.393316244,0.029332217,0.413292223,0.055726311,0.545202134,0.108868003,0.931838821,0.785744946,0.420111648,0.014698008,0.426875136,0.030051668,0.65568963,0.149939651,0.911743385,0.437475706
63,0.549211183,0.549267395,0.549225205,0.549281757,0.370482534,0.01734717,0.367759422,0.007547317,0.546701159,0.038928638,0.697294878,0.298354923,0.381667996,0.013027754,0.392906401,0.056940514,0.478517425,0.130959419,0.817161976,0.438480947,0.422608761,0.010867734,0.447462683,0.045417508,0.610131843,0.178865068,1.202715327,0.858165043
64,0.55023617,0.550291326,0.550243045,0.550202808,0.376515428,0.020733315,0.398520898,0.029280289,0.492540758,0.035123903,0.731685847,0.232437246,0.389855896,0.026447187,0.412607569,0.024397651,0.540374531,0.118921087,0.885850069,0.538926936,0.388152867,0.012610494,0.466688465,0.027560317,0.557681991,0.072740308,0.880018621,0.394183998
65,0.551195191,0.551285729,0.551226843,0.55122997,0.363226316,0.024452975,0.384183163,0.006739169,0.458535069,0.114931219,0.638420203,0.220265345,0.383817305,0.012148151,0.416762651,0.032306752,0.529948094,0.123460805,,0.522545515,0.422361778,0.015073378,0.41309449,0.021718932,0.575361614,0.156370443,1.27916301,0.815926031
66,0.552213653,0.552264116,0.552232047,0.552211496,0.374940299,0.020539892,0.400015017,0.005058725,0.495822726,0.102573111,0.615732872,0.134008294,0.383796583,0.034715107,0.387052935,0.040908935,0.515933179,0.084065109,0.646910743,0.309981915,0.39553484,0.022475354,0.437863335,0.015702329,0.580997252,0.056588124,,0.215232212
67,0.553243897,0.553248841,0.553225475,0.553243923,0.367955871,0.006019947,0.385409428,0.031690586,0.499603722,0.057016135,0.603553522,0.157989222,0.393811272,0.012290724,0.401346881,0.039715715,0.501315878,0.154443632,,0.539047426,0.429270045,0.012933241,0.461344613,0.021812166,0.598305863,0.143317128,0.876377673,0.411926394
68,0.554173503,0.55423358,0.554238959,0.554222316,0.382747009,0.009513922,0.411387806,0.030421823,0.497647223,0.010167505,0.765226122,0.183022166,0.375282779,0.018825785,0.401784394,0.028971765,0.522027262,0.120876272,,0.603178634,0.40397766,0.023029975,0.450606283,0.023813049,0.52264635,0.117705484,0.841482816,0.350155809
69,0.555236503,0.555269335,0.555261029,0.555280281,0.369153238,0.019501402,0.371623985,0.018669347,0.471275966,0.099462835,0.619189636,0.043818078,0.395735305,0.031902786,0.409247109,0.045411374,0.481686009,0.109818531,,0.278837256,0.433805528,0.008717577,0.445186932,0.022998949,0.605528815,0.080608868,0.916851718,0.468306199
70,0.556212591,0.556295323,0.556256425,0.556250364,0.370830967,0.008161368,0.384747556,0.022188207,0.468980214,0.005826458,0.676270736,0.073522653,0.38394816,0.031962508,0.409034458,0.038545273,0.459298626,0.037666953,0.740716367,0.447392612,0.396805574,0.021138087,0.442415003,0.0230652,0.538823287,0.152010207,0.809188711,0.420694626
71,0.557230106,0.557242916,0.557268802,0.557242526,0.362495044,0.014917609,0.388879774,0.014413218,0.533672812,0.085614265,0.635617104,0.071543599,0.391187631,0.026417793,0.386377428,0.05862018,0.52460677,0.166372865,0.689469014,0.188142686,0.421350814,0.028173891,0.422486882,0.01902743,0.593696785,0.055044079,0.774026141,0.266089289
72,0.558226367,0.558279589,0.558264195,0.558198653,0.37292702,0.003329162,0.388017503,0.020225216,0.488800343,0.022689081,0.561077957,0.042505355,0.393257519,0.023546782,0.399975904,0.048920267,0.477641651,0.104109046,0.791601458,0.495650128,0.408567462,0.013297499,0.446733639,0.016271915,0.532369524,0.133684566,,0.239155351
73,0.559234256,0.559203972,0.559281973,0.559196271,0.375805382,0.016051345,0.387879242,0.020117347,0.447625669,0.035796854,0.75202724,0.147556741,0.381684305,0.013763697,0.40042665,0.009320734,0.489414728,0.091076207,0.591734545,0.200425822,0.414613826,0.0115766,0.437689202,0.017753021,0.582229849,0.084373647,0.954878443,0.505248228
74,0.560246483,0.560292562,0.560248787,0.560251075,0.363708196,0.004928638,0.378349219,0.029447692,0.49677025,0.032464398,0.486913157,0.164198276,0.388664969,0.008617247,0.38173239,0.059790685,0.476815918,0.076267622,0.733437255,0.305558271,0.412451182,0.009155502,0.431707175,0.022702827,0.521157426,0.059244942,,0.17162567
75,0.56124163,0.561292248,0.56122626,0.561210341,0.37432898,0.003165667,0.38507492,0.016701271,0.48256245,0.055529092,0.659746164,0.284077104,0.37883958,0.030601525,0.405516909,0.020132212,0.483107021,0.088428798,0.714662732,0.396596213,0.426557167,0.01130434,0.458294268,0.012173423,0.564724699,0.118388056,0.638167586,0.282610298
76,0.56224628,0.562255783,0.56223564,0.562248126,0.369641173,0.009163463,0.398614882,0.012235518,0.44968516,0.076065837,0.559560856,0.092000288,0.381474224,0.025310543,0.394905259,0.025543331,0.484806724,0.087413877,,0.227707311,0.398301929,0.010683676,0.422688732,0.017211189,0.475514228,0.010097848,0.788923927,0.305334624
77,0.563269016,0.563296623,0.563254606,0.563237305,0.371152633,0.004124779,0.372229469,0.022587334,0.455082117,0.051766242,0.625391547,0.084205591,0.396579651,0.027231032,0.38817214,0.054033412,0.469439913,0.106436057,0.555866115,0.160861317,0.409559458,0.020379239,0.439235514,0.020290254,0.549156773,0.116087333,0.780448773,0.359236752
78,0.564225059,0.564272967,0.564261676,0.564229438,0.370116225,0.00827621,0.366614183,0.021882813,0.47314364,0.005004995,0.534373763,0.04283768,0.379843446,0.017900341,0.414921432,0.027144113,0.478345953,0.089129628,0.688641226,0.416332979,0.423838023,0.011700442,0.428601138,0.023358252,0.536572577,0.115587707,0.773693457,0.192554945
79,0.565253014,0.56524926,0.565191436,0.565237662,0.359641585,0.018170509,0.394876046,0.021468207,0.496366281,0.040717564,0.527413823,0.115367397,0.383026288,0.026434443,0.389423105,0.055374888,0.478338027,0.106217,0.611942393,0.181310839,0.409352858,0.012727932,0.435298119,0.029049875,0.552560054,0.095868663,0.776678944,0.279123007
80,0.56616132,0.566214872,0.566216567,0.566208812,0.387658013,0.028620209,0.399298627,0.012064994,0.444516045,0.013337006,0.604549949,0.073415676,0.380006756,0.013931859,0.389658351,0.018614546,0.446891729,0.078977387,,0.285414051,0.415125474,0.007363933,0.439308301,0.022152628,0.488740683,0.05145024,,0.246459934
81,0.567192627,0.567255893,0.567170588,0.567207387,0.366671213,0.016039637,0.357096386,0.004578003,0.497986175,0.04423137,0.538224855,0.119037638,0.380620264,0.031645435,0.393960073,0.046381495,0.476170488,0.104265448,0.461481574,0.001946194,0.415866018,0.022185043,0.431267548,0.011478339,0.525081919,0.03850369,0.613472864,0.051881283
82,0.568177071,0.568228958,0.568225349,0.568227109,0.365979146,0.007324485,0.390853591,0.023476313,0.43515171,0.04249346,0.605062921,0.059519782,0.384042446,0.017957131,0.388028843,0.03017271,0.476219573,0.072298815,0.631523194,0.346916384,0.420580076,0.022224688,0.434594084,0.008672524,0.545245053,0.1238764,0.768545336,0.332528125
83,0.569166773,0.569213549,0.569247288,0.569206668,0.380048948,0.010050273,0.380903397,0.024246856,0.467586666,0.025980565,0.624707781,0.064097962,0.390644279,0.022481248,0.402171124,0.03779793,0.44497772,0.069911684,0.564697945,0.08385721,0.416455235,0.011625612,0.435128199,0.004921488,0.470416722,0.016617692,0.540997174,0.026457394
84,0.570183078,0.570233288,0.570263029,0.57020103,0.365198397,0.003110102,0.381878715,0.019682101,0.419759762,0.011439707,0.532485105,0.023334154,0.371975626,0.00646687,0.399446206,0.040462742,0.456391197,0.086753106,0.637228425,0.260070028,0.400659513,0.011610914,0.425738258,0.024241998,0.50058814,0.081687486,,0.120033808
85,0.571176013,0.571251914,0.571245718,0.571240902,0.365433845,0.01394492,,0.004885932,0.462153343,0.030182128,0.493108184,0.061167076,0.391092238,0.021039072,0.389725843,0.034533446,0.446383681,0.043888417,0.595233908,0.270562465,0.404207422,0.013128245,0.442179967,0.043658137,0.508149234,0.081724436,0.724071389,0.407411276
