,Ewe_RHE,Logj100a,Logj100b,Logj100c,Logj10a,Logj10b,Logj10c,Logj1a,Logj1b,Logj1c,Logjpt1a,Logjpt1b,Logjpt1c,CO_Order_overall,CO_Order_overall_std,CO_Order100x10,CO_Order100x10_std,CO_Order10x1,CO_Order10x1_std,CO_Order1xp1,CO_Order1xp1_std
0,0.5,3.76968703832016,3.5839112554231463,3.375763855326874,2.60375141325171,2.4814612924492363,2.424994053719323,1.5801098921387855,1.449239720820062,1.1870394875632957,-0.682148662014259,-1.062469788334666,-0.6837042027028288,0.6191138848735485,0.04236391324868627,0.466020474038023,0.054466125937760734,0.476828944551648,0.05517020837442669,0.9619205494716079,0.07441603911422907
1,0.5004904904904904,3.7750915528532993,3.5910752223306557,3.383144211337325,2.6135802186955823,2.4935559780467362,2.4332930654473066,1.5849529414538484,1.4514278463170354,1.1994261006761562,-0.5935930704367143,-0.9496835446191201,-0.6568478916820972,0.6102261465714733,0.039866752034941624,0.46453320865247655,0.05428786492221734,0.47839308723014357,0.054214927483073695,0.9316964969455767,0.06840188593892456
2,0.500980980980981,3.780788949614722,3.598157453986139,3.390500441528765,2.623076106275879,2.5050855198312165,2.4415997089876518,1.590466849224844,1.4544475051749604,1.2118403249152587,-0.5168498546974767,-0.852589548603742,-0.631574817303255,0.6025747608579928,0.03782744653535031,0.4632019202779799,0.054135728709138756,0.47960683637128776,0.053347700953521315,0.9059048340869457,0.06437137147703796
3,0.5014714714714714,3.7867540312115966,3.6051713199011766,3.3978353097850182,2.632280392143761,2.516104457078057,2.449911861348243,1.5966066304298319,1.4582478983060316,1.2242696063245417,-0.44953913731099604,-0.7678264865722835,-0.6076703272212592,0.5959036003600598,0.03614396677140199,0.462011727606829,0.05400667809376066,0.48049944467614947,0.05256183700417873,0.8836676806918378,0.061800013613731296
4,0.501961961961962,3.7929629913229044,3.6121290259527776,3.4051513856376276,2.6412308355253007,2.526662607395298,2.45822758211372,1.6033282017737829,1.4627787672092363,1.2367025767306772,-0.3899005411389931,-0.6929960793006488,-0.5849475031937442,0.5900263169856588,0.03474254723273955,0.460948926139169,0.053898215050560444,0.48109861237155976,0.05185111145165818,0.8643406473176136,0.06028752514466531
5,0.5024524524524524,3.799393391929012,3.6190417365941934,3.4124510562305144,2.6499618773945177,2.5368056811957884,2.4665451119315773,1.6105885831627778,1.4679905283263794,1.2491289780196164,-0.33659246641703716,-0.6263261258187882,-0.5632428482048414,0.5848028169079662,0.03356804029929123,0.4600008810242702,0.05380826862912995,0.4814305728420567,0.05120974807124332,0.8474344115462084,0.05952837412829498
6,0.502942942942943,3.806024138872552,3.625919666176533,3.419736534253764,2.658505091963581,2.546575544161299,2.474862853622605,1.6183460547891237,1.4738348109253563,1.2615396023230032,-0.28857095409327765,-0.5664684111366511,-0.5424128116640204,0.5801250761188702,0.032578133858586385,0.4591559372703664,0.05373511892749812,0.48152010130273815,0.05063241722729293,0.8325675147222169,0.0592921951353663
7,0.5034334334334334,3.812835452783065,3.6327720670799035,3.4270098696171867,2.6668892888857907,2.5560106973681815,2.483179368805865,1.6265602919372015,1.4802644842205799,1.2739262018682989,-0.24500510999571082,-0.5123734410983177,-0.5223313920504247,0.5759079291061617,0.03173969943453406,0.45840333169517117,0.053677314826873816,0.48139058822068576,0.05011420345480692,0.8194356476977865,0.05940859995023708
8,0.5039239239239239,3.819808833800096,3.6396073530545165,3.434272955022946,2.67514071837215,2.56514645518175,2.49149335925507,1.6351924846102301,1.4872338804063718,1.2862814347709814,-0.20522479117620163,-0.46320721910889545,-0.5028873701532462,0.5720830675662285,0.031026373845031964,0.45773315373362483,0.053633617192243514,0.48106405030478216,0.04965058182922547,0.8077916710807607,0.05975342629342073
9,0.5044144144144144,3.826927043232968,3.6464331012830242,3.441527536509835,2.683283302073343,2.57401531995582,2.4998036632409826,1.6442054208047294,1.4946989682572112,1.2985987739438647,-0.16868010119120133,-0.41829554336216046,-0.48398258839890573,0.5685947935026753,0.030416907221678988,0.4571362574704563,0.05360295495183266,0.4805611936434272,0.04923739506733064,0.7974314626805583,0.06023762879729412
