,Ewe_a_100,Ewe_a_10,Ewe_a_1,Ewe_a_pt1,alpha100_1000mean,alpha100_1000stddev,alpha10_1000mean,alpha10_1000stddev,alpha1_1000mean,alpha1_1000stddev,alphapt1_1000mean,alphapt1_1000stddev,alpha100_500mean,alpha100_500stddev,alpha10_500mean,alpha10_500stddev,alpha1_500mean,alpha1_500stddev,alphapt1_500mean,alphapt1_500stddev,alpha100_250mean,alpha100_250stddev,alpha10_250mean,alpha10_250stddev,alpha1_250mean,alpha1_250stddev,alphapt1_250mean,alphapt1_250stddev
43,0.537109714,0.537195636,0.537217428,0.537194326,0.352831127,0.005830777,0.384613779,0.005283124,0.387564738,0.012946367,0.414601514,0.014950016,0.391218555,0.017197014,0.401451782,0.022596559,0.434473885,0.025623615,,0.044105416,0.409363313,0.043887297,0.433343567,0.031238693,0.495466035,0.115340419,0.632866141,0.297094454
44,0.538099482,0.538210153,0.538237861,0.538188675,0.362747532,0.003056986,0.371526962,0.006868432,0.382380826,0.004361716,0.411715339,0.014068123,0.382304237,0.008446594,0.425661542,0.0152017,0.444129283,0.032352885,0.484250471,0.055899379,0.39715721,0.021510282,0.424745219,0.03395447,0.456164549,0.089644961,0.604238264,0.235557906
45,0.539069286,0.539203384,0.539221302,0.539195663,0.359615411,0.004285493,0.369350439,0.013511023,0.398065603,0.014291301,0.417821838,0.030901733,0.386481932,0.015767452,0.396520764,0.011557524,0.42780365,0.027060767,0.453577059,0.02733936,0.393290295,0.021541052,0.427486992,0.035401249,0.49091988,0.097198769,0.573336965,0.217031673
46,0.540049676,0.54017327,0.540226897,0.540237607,0.363377325,0.009804843,0.384190439,0.007420841,0.37575253,0.010849951,0.409670552,0.020338813,0.397198825,0.015533515,0.401704117,0.017618068,0.433208145,0.023525316,0.470775924,0.054002121,0.41345978,0.009854953,0.43364595,0.02409021,0.458135119,0.088664514,0.567655318,0.177936117
47,0.541077628,0.54118977,0.541231366,0.541172392,0.365053857,0.019900462,0.367836619,0.005986351,0.389693264,0.006639936,0.441150263,0.012364761,0.366462736,0.011101692,0.397808541,0.004901781,0.426672105,0.008219838,0.451048535,0.018270902,0.406747377,0.038259532,0.415320401,0.030474396,0.483646166,0.074499177,0.612180062,0.272941053
48,0.542070493,0.542135094,0.542192446,0.54218793,0.357824798,0.002485115,0.388515241,0.012559673,0.389476708,0.017332107,0.41007105,0.033501446,0.391289678,0.002500212,0.386847562,0.016114044,0.42085364,0.021468225,0.469275593,0.034027226,0.400486269,0.019348663,0.419836229,0.02334277,0.461005168,0.112054628,0.586721762,0.234462182
49,0.543082289,0.543217367,0.54318634,0.5431949,0.3481089,0.011211427,0.366560106,0.028964285,0.381642554,0.010635094,0.418986846,0.002645339,0.376584303,0.016854118,0.407729449,0.016013304,0.430693628,0.010495488,0.466831696,0.048269392,0.393406665,0.028012586,0.419277646,0.024277358,0.46776417,0.068120334,0.578291554,0.19222666
50,0.544059118,0.544234942,0.544197301,0.544206187,0.358182522,0.010212642,0.365368508,0.015885512,0.386401094,0.011592616,0.414288223,0.011650557,0.380309083,0.018829115,0.408800465,0.020022363,0.416368691,0.005687149,0.451658856,0.048038462,0.394825846,0.028774922,0.422915525,0.018487017,0.465047896,0.098168564,0.594709465,0.221303217
51,0.545054895,0.545220553,0.545219871,0.545196259,0.372765752,0.021346447,0.376955184,0.009347876,0.384069498,0.018112247,0.401723741,0.023023236,0.391973051,0.024018806,0.384845337,0.022185664,0.426842284,0.01628799,0.469225317,0.038129632,0.40000375,0.031080926,0.421403827,0.034472647,0.457738713,0.106076293,0.61276443,0.275518945
52,0.546092923,0.546205863,0.546199898,0.546265773,0.358848192,0.005742931,0.383567372,0.018351065,0.379960785,0.005032669,0.413116271,0.031388637,0.361167921,0.009321594,0.406964782,0.020091902,0.412188118,0.013014741,0.459306483,0.04721388,0.384965212,0.0215547,0.428697081,0.019224832,0.483614328,0.058411921,0.538423516,0.207467509
53,0.547080247,0.547201888,0.547248832,0.547215364,0.350052205,0.006518446,0.374704323,0.004140349,0.376368234,0.01882164,0.411170694,0.022563923,0.411555777,0.028261154,0.388721742,0.009010518,0.418334908,0.015032841,0.447073553,0.034820506,0.404851188,0.023639368,0.416580673,0.026552999,0.45824742,0.077056687,0.559345873,0.170054966
54,0.548058149,0.548171486,0.548216071,0.548245628,0.366775142,0.017971493,0.374403836,0.009855553,0.391555535,0.005074162,0.405392831,0.017634539,0.370729799,0.012548581,0.419539279,0.016895425,0.413634965,0.015242147,0.448120335,0.012046964,0.404998208,0.038341856,0.423434492,0.032467789,0.474105574,0.088704916,0.523684315,0.127352537
55,0.549084709,0.549170678,0.549219396,0.549209068,0.355078972,0.011541824,0.370091499,0.007066199,0.375948263,0.013349213,0.408878478,0.004188846,0.383197027,0.042453097,0.395556944,0.010571326,0.414606133,0.005817115,0.472104607,0.052178093,0.411338009,0.04745929,0.419848602,0.022579527,0.476970934,0.092645566,0.587854444,0.223372727
56,0.550073193,0.550163582,0.550230153,0.55024031,0.361220227,0.00791661,0.38193588,0.029611387,0.377220378,0.003597827,0.401178509,0.027513798,0.378189894,0.001723508,0.401953973,0.006141332,0.401293577,0.003598761,0.449043486,0.054284206,0.381348601,0.023864871,0.423621087,0.032426066,0.442653929,0.087946504,0.562720585,0.203448014
57,0.55105289,0.551210489,0.551240109,0.55123361,0.356410923,0.016341321,0.364168502,0.008209024,0.380442897,0.011686506,0.401901413,0.004932408,0.377091202,0.00773783,0.396025781,0.005951944,0.421038489,0.015746728,0.432231397,0.017143389,0.405399606,0.029827343,0.413850439,0.047360998,0.468777735,0.074796082,,0.150007267
58,0.552061389,0.552169354,0.552224508,0.552215313,0.347244669,0.005208898,0.368968773,0.010948786,0.381924934,0.004850689,0.414544912,0.02154388,0.385900971,0.008082537,0.388537125,0.006206471,0.400898834,0.011889358,0.457201231,0.045858611,0.378431172,0.023129515,0.42580184,0.010055385,0.451032696,0.066191853,0.976722833,0.712610212
59,0.552990143,0.553118852,0.553195136,0.553198997,0.368650466,0.019794776,0.378915296,0.009531446,0.38282833,0.006416317,0.401570942,0.016372709,0.377444941,0.025168249,0.402584575,0.020514088,0.41661111,0.01917914,0.442031885,0.034623021,0.404045932,0.030420735,0.422189509,0.057414083,0.45300831,0.095838631,,0.188627127
60,0.554047033,0.554177555,0.554172962,0.554214371,0.355890353,0.008286969,0.358914998,0.024869483,0.380541935,0.021280837,0.407234438,0.03441196,0.373715923,0.010232096,0.384998321,0.01317942,0.40476901,0.013148951,0.441492985,0.039987259,0.388158803,0.035679415,0.424105989,0.026150773,0.459405839,0.079505983,0.507456011,0.118729178
61,0.555044818,0.555191672,0.555208214,0.555244549,0.358490988,0.013261686,0.360666509,0.011939404,0.364077834,0.001610572,0.404068384,0.0174924,0.362852626,0.014081304,0.412048567,0.020678441,0.420828866,0.009728258,0.442660136,0.027937553,0.390911338,0.019651024,0.415634009,0.022990656,0.443303193,0.060566824,0.542225526,0.165420902
62,0.556078588,0.556168639,0.556223325,0.556252519,0.339023631,0.004135417,0.38419865,0.009450544,0.385093256,0.012965366,0.393610655,0.005036746,0.380699107,0.027189971,0.392282751,0.014533184,0.397784161,0.025916168,0.423949348,0.048950574,0.383950431,0.03782065,0.41099869,0.029061106,0.463061012,0.096444441,0.528415806,0.177985718
63,0.557037989,0.55714125,0.557188677,0.557229861,0.370177971,0.018016824,0.370324051,0.013560419,0.390652665,0.006331232,0.403264591,0.028285101,0.377851187,0.020119231,0.387993504,0.013429016,0.397304528,0.014434333,0.43061676,0.037305829,0.396875493,0.022998315,0.410440807,0.051874789,0.440653037,0.069656248,0.522114947,0.095296539
64,0.558065311,0.558189243,0.558186754,0.558240112,0.345720096,0.007480755,0.367511235,0.019553692,0.385260311,0.010214795,0.406292011,0.008924757,0.383994059,0.015400298,0.381903618,0.003750634,0.40526211,0.020924501,0.424200288,0.056531032,0.401554522,0.050097,0.415549449,0.034323204,0.440024832,0.072188947,0.515703293,0.183501264
65,0.559040653,0.559133237,0.559225094,0.559202561,0.35328486,0.020217701,0.375537556,0.012306591,0.368263411,0.018704698,0.402524385,0.027279784,0.371106256,0.017728535,0.397559308,0.015904622,0.416378737,0.022256666,0.421893143,0.053942599,0.388218608,0.036009465,0.409937637,0.019827886,0.450566194,0.065782239,0.536570215,0.157497296
66,0.560037142,0.560158871,0.560208202,0.560236053,0.344865417,0.003477663,0.359606123,0.01310555,0.375129782,0.006617678,0.388533403,0.013334282,0.375892088,0.005428168,0.404071907,0.024959585,0.417276204,0.015904779,0.432985156,0.04329342,0.387202008,0.037948457,0.420119232,0.029768654,0.439229327,0.0810309,0.480359131,0.118262395
67,0.561025438,0.561167866,0.561217702,0.561242968,0.361111616,0.015991188,0.367912561,0.010228441,0.366953006,0.019918355,0.404707661,0.015921452,0.373226065,0.006585767,0.400471144,0.017111512,0.403886173,0.029118551,0.429345349,0.043952949,0.387674332,0.004012802,0.41718682,0.030210937,0.447797131,0.069998924,0.544889065,0.16132809
68,0.562021883,0.562189633,0.562212467,0.562219271,0.362624294,0.017094623,0.362223608,0.010319337,0.39163361,0.017705075,0.396138786,0.019694821,0.371070201,0.019924263,0.39727971,0.013392956,0.408921485,0.011382709,0.431002432,0.028505547,0.389149855,0.035029055,0.416700782,0.027542041,0.448638093,0.062026031,0.487203933,0.151082151
69,0.563040595,0.563177095,0.563217626,0.563217773,0.339381466,0.003714773,0.352917398,0.011745352,0.3816497,0.00093812,0.392340957,0.0073681,0.386954299,0.002015591,0.399398507,0.023592051,0.406959099,0.019351899,0.438240306,0.047676358,0.380952181,0.047381288,0.408925382,0.03819536,0.440072143,0.094078789,0.530093,0.140577846
70,0.564074018,0.564171753,0.5642071,0.564201448,0.353506766,0.022269409,0.378654654,0.015744154,0.362229529,0.016763589,0.395121171,0.027208864,0.367398716,0.005960568,0.380748283,0.007861434,0.400207912,0.022165393,0.432710965,0.039313824,0.382682859,0.023665935,0.413977521,0.038976265,0.428593337,0.050034559,0.502052817,0.128061575
71,0.56503197,0.565216371,0.565239129,0.565280432,0.345341528,0.012166008,0.361899348,0.018380145,0.377263477,0.019072112,0.385049907,0.02064461,0.360103475,0.009605916,0.389260212,0.002882323,0.404323882,0.004296655,0.431227359,0.02037499,0.393916282,0.0288705,0.404824411,0.027773598,0.459868948,0.084027069,0.50402825,0.102258056
72,0.565969756,0.566156086,0.566187389,0.566236565,0.353411618,0.015245907,0.375997738,0.017533698,0.375745198,0.03644938,0.407070818,0.01392409,0.379234616,0.007444489,0.395719557,0.026833871,0.400522898,0.022728946,0.430963924,0.015926306,0.401596515,0.034889275,0.401757126,0.021337825,0.414644636,0.088458466,0.493118256,0.111857969
73,0.566983862,0.567181512,0.567254432,0.567217966,0.344628263,0.005560086,0.346672726,0.008166587,0.369921786,0.017021294,0.401343042,0.026097821,0.39029628,0.025901292,0.388571404,0.008379835,0.389478269,0.026640689,0.442997826,0.04697866,0.368752166,0.03546094,0.417891017,0.032628328,0.458684215,0.041103697,0.503772736,0.152411936
74,0.568013505,0.568187878,0.568253375,0.568286246,0.360390092,0.023837943,0.380258059,0.017826553,0.364277841,0.019533485,0.373572382,0.017034207,0.358387343,0.015037091,0.385200319,0.017680622,0.406919239,0.022484749,0.419177879,0.024422008,0.389971583,0.032380165,0.393789652,0.031935926,0.428251301,0.069600119,0.477784385,0.089979073
75,0.569017693,0.569171793,0.569221533,0.569228441,0.344466234,0.017480496,0.369664753,0.016147674,0.374160567,0.011079414,0.40725723,0.023596909,0.374843787,0.025597587,0.388965881,0.019760932,0.396594305,0.002561993,0.426092327,0.029703943,0.374224673,0.02459875,0.406900693,0.036201039,0.409449802,0.06853623,0.50354545,0.121043846
76,0.570002088,0.570160948,0.570213243,0.570208941,0.356091744,0.010332725,0.370725728,0.017166832,0.377439071,0.014402888,0.39037396,0.01380318,0.373865151,0.037602657,0.39306629,0.011944863,0.392645763,0.023417226,0.437665768,0.031528358,0.379195063,0.046492619,0.40911792,0.02631834,0.463146298,0.065337855,0.487577677,0.134384402
77,0.571014048,0.571159711,0.571230354,0.571248704,0.337544118,0.002230685,0.35139112,0.006828013,0.368967477,0.007171579,0.386992199,0.0116995,0.368107174,0.012940884,0.385323807,0.00733284,0.391398457,0.011516726,0.434751845,0.027710053,0.394130005,0.030259225,0.429315945,0.011294526,,0.220782503,0.500129615,0.131078295
78,0.571952853,0.572119134,0.572206071,0.572235578,0.353421883,0.009508834,0.359062121,0.017603732,0.364750069,0.014495605,0.380834224,0.021896495,0.367459207,0.026705524,0.38180234,0.024991956,0.397770607,0.010716208,0.42263379,0.012624887,0.390282604,0.027115057,0.393364144,0.04188593,0.796986656,0.718300581,0.469589874,0.09128128
79,0.572979464,0.573098024,0.573131762,0.573196897,0.342796772,0.009832391,0.359363851,0.020466849,0.383133101,0.024152809,0.378742234,0.0378428,0.357100689,0.019108159,0.38950353,0.007073512,0.385498227,0.015199553,0.432928961,0.045923395,0.374294612,0.029241149,0.397075722,0.036287662,,0.061558592,0.482081809,0.118488835
