,Ewe_a_100,Ewe_a_10,Ewe_a_1,Ewe_a_pt1,alpha100_1000mean,alpha100_1000stddev,alpha10_1000mean,alpha10_1000stddev,alpha1_1000mean,alpha1_1000stddev,alphapt1_1000mean,alphapt1_1000stddev,alpha100_500mean,alpha100_500stddev,alpha10_500mean,alpha10_500stddev,alpha1_500mean,alpha1_500stddev,alphapt1_500mean,alphapt1_500stddev,alpha100_250mean,alpha100_250stddev,alpha10_250mean,alpha10_250stddev,alpha1_250mean,alpha1_250stddev,alphapt1_250mean,alphapt1_250stddev
462,0.938610379,0.943127577,0.945987827,0.946968908,0.019784999,0.005618884,-0.091754245,0.004726337,-0.265738357,0.009146157,-0.42160184,0.042614705,0.065653133,0.021431242,-0.028057447,0.006685859,-0.283029373,0.04910596,-0.431559185,0.056069366,0.076104073,0.014016182,-0.008923557,0.018913986,-0.217225694,0.015274062,-0.387112049,0.012216767
463,0.939589371,0.94420644,0.94696207,0.948016009,0.023527108,0.005047502,-0.079026097,0.016091057,-0.269382125,0.017983999,-0.418244455,0.043997829,0.060239004,0.022152425,-0.030651803,0.011354771,-0.298029003,0.034068665,-0.455590811,0.041393956,0.074600592,0.01599483,-0.009699451,0.019930758,-0.237743236,0.026683632,-0.387695044,0.019237974
464,0.940640491,0.94524247,0.947935646,0.949014341,0.015937267,0.010506912,-0.081041693,0.008615857,-0.286746968,0.013824011,-0.430765698,0.052897412,0.064337851,0.01988235,-0.038037379,0.012952839,-0.302343865,0.043598636,-0.441429224,0.033635424,0.075660926,0.014141038,-0.013867035,0.021487593,-0.226350522,0.026176129,-0.395765133,0.021380588
465,0.941600909,0.946219983,0.948948267,0.950004092,0.011297246,0.00503751,-0.086433611,0.011492491,-0.292871595,0.007810787,-0.425778957,0.044509145,0.059686156,0.020692604,-0.035274392,0.005475407,-0.296210487,0.046699362,-0.442042689,0.024810933,0.06993985,0.01541324,-0.013685299,0.020597784,-0.234715333,0.010731196,-0.396306632,0.039287793
466,0.942577477,0.947263824,0.949944904,0.951044879,0.011788466,0.005336691,-0.096759939,0.017865673,-0.279795413,0.022620813,-0.425740053,0.052929041,0.064271153,0.023957422,-0.056513631,0.006678146,-0.313058762,0.063670137,-0.440123109,0.027953354,0.074668643,0.015674219,-0.02721013,0.036544974,-0.232551299,0.007785308,-0.399698194,0.016741216
467,0.943636034,0.948303267,0.950935476,0.951991392,0.012921152,0.011470682,-0.097622216,0.003821286,-0.286444038,0.020849768,-0.458326994,0.053716899,0.056246019,0.020660932,-0.045278621,0.018143643,-0.317155884,0.03318355,-0.463164366,0.03239478,0.072544025,0.009104928,-0.021526547,0.021074794,-0.26323995,0.031724544,-0.404861412,0.035931922
468,0.944656432,0.949277763,0.95199142,0.952999153,0.010877645,0.012216938,-0.104603052,0.01487198,-0.301584327,0.014991368,-0.4458377,0.034105775,0.056527214,0.022868766,-0.045798831,0.010703168,-0.312656402,0.034485396,-0.445180064,0.021637996,0.06731534,0.016205545,-0.027549459,0.026212734,-0.250018714,0.020366083,-0.426318181,0.002019461
469,0.945601137,0.95029214,0.953016231,0.953983569,0.010348076,0.012159951,-0.105925876,0.023455715,-0.296995625,0.012197428,-0.45606926,0.04446852,0.054878938,0.02292238,-0.052731897,0.011876883,-0.333564326,0.062162628,-0.475839733,0.020034044,0.071962017,0.008757661,-0.027714023,0.022900928,-0.260970096,0.009045149,-0.424948449,0.031240164
470,0.946643262,0.95130329,0.9540018,0.955000812,0.009885628,0.016685681,-0.10342989,0.011451835,-0.311761269,0.013464661,-0.450830149,0.055778067,0.05652157,0.016937251,-0.055344009,0.016386118,-0.331289044,0.049244951,-0.462356677,0.022545376,0.068564774,0.015410265,-0.027168732,0.024550801,-0.254287005,0.020001688,-0.407990391,0.031262704
471,0.947636992,0.952342301,0.955002697,0.956010619,0.012375271,0.018730868,-0.108804841,0.009402889,-0.315690493,0.020741895,-0.468012553,0.030583352,0.053419786,0.019784694,-0.065523876,0.012826087,-0.341227505,0.044678787,-0.471921969,0.039228712,0.064206839,0.013813228,-0.029958161,0.02600359,-0.275754559,0.024257751,-0.409291009,0.029992568
472,0.948581716,0.953415666,0.956023049,0.956973753,0.005139134,0.013462687,-0.126175694,0.012824012,-0.312791615,0.005751062,-0.47383537,0.050035537,0.056090382,0.02542538,-0.063654347,0.009898219,-0.342213727,0.033710474,-0.478136795,0.023279517,0.070635945,0.011825845,-0.045249698,0.033418895,-0.276951172,0.027250564,-0.430332929,0.025903982
473,0.949567283,0.954416798,0.957016998,0.957968649,0.00160478,0.013628625,-0.113244048,0.009059084,-0.321999615,0.033697864,-0.460079892,0.056425688,0.04947328,0.020974717,-0.064039622,0.011289787,-0.349256638,0.062594876,-0.475007845,0.019780346,0.065438917,0.011570671,-0.03838525,0.027143287,-0.28119216,0.008890589,-0.427230696,0.02534259
474,0.95062773,0.955380914,0.958082637,0.959016587,-0.000467091,0.010849622,-0.125617947,0.021520092,-0.318788601,0.007310124,-0.463968968,0.041650074,0.053693738,0.01735097,-0.069562621,0.013526135,-0.360341613,0.068342643,-0.48335476,0.032188237,0.068002431,0.004777698,-0.040153871,0.028400456,-0.270235495,0.011892246,-0.411868573,0.03300721
475,0.951579874,0.956425646,0.959051141,0.95996,-0.001270257,0.014870291,-0.125870682,0.014563531,-0.33265698,0.03061756,-0.50563842,0.060282251,0.044893335,0.020235241,-0.082066948,0.009434213,-0.35303452,0.028071299,-0.493712305,0.018533205,0.057823706,0.01263833,-0.053221353,0.04061329,-0.298764478,0.025927877,-0.438788639,0.037288858
476,0.952577245,0.957423962,0.960111691,0.960986113,-0.007443017,0.008048509,-0.129700678,0.009081566,-0.332003175,0.017956877,-0.479244283,0.042849487,0.050218831,0.019237482,-0.084987764,0.020249438,-0.387712547,0.075324984,-0.485391922,0.030421912,0.064126646,0.011897313,-0.049046942,0.028544973,-0.303322339,0.00715679,-0.434949966,0.016089037
477,0.953642114,0.958527122,0.961132291,0.961975864,-0.010323713,0.006510832,-0.129181264,0.013559533,-0.334321807,0.02544501,-0.482273887,0.070361989,0.047188901,0.017274553,-0.077188502,0.008993913,-0.355315601,0.047112936,-0.524817077,0.018449927,0.062027705,0.004074965,-0.049632991,0.030835917,-0.290924116,0.013014009,-0.461638224,0.069826386
478,0.954574272,0.959491215,0.96210682,0.962966397,-0.01686337,0.013179995,-0.147949458,0.007977011,-0.341553875,0.022083302,-0.489360512,0.052892338,0.041249665,0.020254397,-0.080197027,0.007877123,-0.365678763,0.044557504,-0.478124738,0.029525591,0.059481487,0.01201238,-0.051742736,0.030935986,-0.311516191,0.020575474,-0.430231378,0.017573037
479,0.955613587,0.960512014,0.963154567,0.964006761,-0.017090171,0.011318533,-0.141164921,0.019756103,-0.34315142,0.016359451,-0.496041369,0.052232818,0.044576132,0.01544073,-0.104211266,0.009091705,-0.399343482,0.065254512,-0.512073709,0.018713408,0.057774218,0.009137763,-0.065034107,0.042880272,-0.306812888,0.020789643,-0.466259773,0.027214514
480,0.956652731,0.961467069,0.964129245,0.965014223,-0.016109098,0.00579664,-0.13759362,0.021083026,-0.35596816,0.005693124,-0.507605453,0.035410873,0.037338756,0.024375487,-0.094542869,0.014464532,-0.382499724,0.051988682,-0.494477745,0.034584369,0.060584761,0.003878915,-0.063251872,0.034478945,-0.324634093,0.005372498,-0.432096586,0.028446496
481,0.957595061,0.962573546,0.965199469,0.966027006,-0.018104831,0.010498463,-0.155837575,0.003402517,-0.350190985,0.015948497,-0.519564526,0.068806289,0.040186865,0.019376461,-0.095041465,0.003668426,-0.387133491,0.050472763,-0.512154913,0.04314913,0.056989071,0.008766397,-0.064783744,0.038056364,-0.319260144,0.009493843,-0.469782193,0.020608441
482,0.958599455,0.963592716,0.966179035,0.967051341,-0.022239993,0.010905923,-0.149694629,0.018165673,-0.367085901,0.01967408,-0.497074897,0.049685993,0.041940807,0.012050612,-0.10627715,0.014922248,-0.399089637,0.059945311,-0.509188246,0.038942765,0.054016578,0.003878815,-0.069902018,0.040453936,-0.324280534,0.023991389,-0.444166144,0.026263821
483,0.959619227,0.964593021,0.967138955,0.967997237,-0.020978061,0.008703118,-0.153746389,0.020723429,-0.370087347,0.019089596,-0.526102731,0.068761181,0.037874969,0.020939013,-0.112822585,0.016384436,-0.414367348,0.04657235,-0.527910328,0.022877855,0.059559426,0.004108491,-0.076035131,0.042511668,-0.341718606,0.02005252,-0.470656102,0.035770492
484,0.960660279,0.965678413,0.968204281,0.969011983,-0.026914704,0.015387085,-0.159160817,0.017147072,-0.363692392,0.01641722,-0.530880276,0.047851832,0.035396355,0.018939466,-0.112770393,0.009350179,-0.39593454,0.063965531,-0.509387058,0.026561847,0.052103382,0.007756878,-0.074167192,0.04072939,-0.315651213,0.009243087,-0.465217538,0.013656912
485,0.961624912,0.966642882,0.969251109,0.970032057,-0.032479467,0.008488473,-0.169964031,0.013860957,-0.364680104,0.012055091,-0.517211295,0.040423858,0.033804617,0.01689021,-0.117584213,0.021045238,-0.423885509,0.04876203,-0.532795589,0.036043358,0.052742808,0.003557664,-0.078114222,0.039295009,-0.350304127,0.016156387,-0.450938043,0.039687731
486,0.962676861,0.967745537,0.970286986,0.971055258,-0.033616413,0.014136023,-0.158020589,0.018265312,-0.387274101,0.017643234,-0.534620758,0.07382615,0.028100515,0.019645495,-0.124824001,0.008781818,-0.400049766,0.054100769,-0.517902872,0.01870723,0.050535424,0.000907739,-0.095604019,0.044761958,-0.336145009,0.01232488,-0.461740991,0.044936111
487,0.963680421,0.968743123,0.971240672,0.972065924,-0.028733002,0.009843886,-0.175393095,0.016620677,-0.384820627,0.014552273,-0.539856439,0.050671816,0.030254331,0.018523182,-0.123997419,0.014064887,-0.421150444,0.039766332,-0.536951632,0.040645043,0.049980295,0.009030041,-0.086032307,0.040972883,-0.35766561,0.018339804,-0.474879203,0.017172618
488,0.964697592,0.969763107,0.972258473,0.973059508,-0.03578596,0.012419178,-0.177728454,0.012397929,-0.375922619,0.009921181,-0.550862912,0.042099261,0.031345583,0.01391803,-0.126686806,0.015427414,-0.435605669,0.06170488,-0.536980774,0.024094047,0.05347247,0.005986601,-0.084985056,0.03930157,-0.345795632,0.020759435,-0.487461558,0.019525293
489,0.96568957,0.970786179,0.973279514,0.974055002,-0.035392333,0.016029988,-0.179980471,0.012458797,-0.391676809,0.033109538,-0.545436525,0.060464742,0.030389915,0.022008453,-0.139760528,0.005152567,-0.438555881,0.039658628,-0.532115793,0.027132868,0.047591113,0.006815523,-0.101799428,0.050750445,-0.368566653,0.034812362,-0.456715789,0.055919967
490,0.966758821,0.971800719,0.974307064,0.975030375,-0.038701246,0.002126476,-0.183376981,0.012689897,-0.392188165,0.011995431,-0.559369829,0.068982776,0.019523904,0.017376209,-0.139688105,0.021294312,-0.420590187,0.058480286,-0.54046842,0.016223857,0.049744689,0.014342273,-0.09525709,0.046307067,-0.361667516,0.016106644,-0.512746965,0.030062223
491,0.967758922,0.97281927,0.975328863,0.976056597,-0.041381714,0.025632193,-0.185133289,0.019078956,-0.389260127,0.024294365,-0.552339248,0.058775103,0.023739505,0.0188645,-0.141472674,0.005970715,-0.441763077,0.050289087,-0.547610867,0.046808315,0.045886597,0.006548086,-0.109438175,0.039843134,-0.346755598,0.033052371,-0.476062786,0.048516458
492,0.968739033,0.973885149,0.976322003,0.97709876,-0.042583511,0.017879603,-0.188196455,0.013200254,-0.415197128,0.015230322,-0.544419398,0.066255652,0.02052458,0.013578876,-0.151019708,0.014816818,-0.455447438,0.043025939,-0.575082846,0.012618206,0.043375199,0.006236255,-0.107986279,0.046010827,-0.377651003,0.025036854,-0.504709523,0.052003866
493,0.969805152,0.974894944,0.977356463,0.97809307,-0.041372721,0.008339725,-0.193814437,0.021453963,-0.398723526,0.033796997,-0.574124358,0.039152298,0.024042015,0.019417864,-0.149576425,0.012120855,-0.435384016,0.054547644,-0.555155769,0.03421905,0.045575107,0.004882041,-0.109860652,0.049192135,-0.381100978,0.013882269,-0.50089794,0.025286778
494,0.970768453,0.975908949,0.97833747,0.979067264,-0.049435148,0.019647644,-0.203313914,0.02828075,-0.41664793,0.01935837,-0.56301607,0.065612171,0.01802145,0.012612186,-0.160232702,0.010674579,-0.452016862,0.062741788,-0.560757721,0.038895081,0.041117366,0.009072097,-0.117609466,0.060057051,-0.361987608,0.022753978,-0.485535344,0.030849304
495,0.971805513,0.976939476,0.97934457,0.980060468,-0.056014082,0.006388675,-0.198825971,0.020857338,-0.410917266,0.028735752,-0.583355462,0.07135505,0.018494823,0.014708401,-0.163470377,0.019691401,-0.457319882,0.050737467,-0.551164834,0.027111089,0.040760258,0.006220966,-0.11649417,0.044766965,-0.370895628,0.026206521,-0.496376023,0.041767724
496,0.972811097,0.977970461,0.980375534,0.9810781,-0.058705865,0.006746604,-0.203770517,0.013474802,-0.417063222,0.018438284,-0.580930102,0.047679967,0.01593396,0.015178079,-0.171941978,0.008110855,-0.472246939,0.054899358,-0.55771018,0.018585575,0.040542973,0.010323757,-0.133096631,0.058032562,-0.392210395,0.015063317,-0.501643749,0.035805851
497,0.973865583,0.978934319,0.981411722,0.982030978,-0.050788785,0.016024793,-0.207750171,0.022242071,-0.412496712,0.007149264,-0.582963295,0.071594248,0.01226762,0.014133558,-0.170814851,0.017687374,-0.470319442,0.052553586,-0.547549056,0.015198464,0.034442965,0.006897094,-0.126415986,0.042470154,-0.38796643,0.021751363,-0.488580901,0.036006041
498,0.974876967,0.979975263,0.982412479,0.98308035,-0.051216608,0.010744113,-0.206300588,0.019654832,-0.431431932,0.019309009,-0.602240394,0.049339113,0.012548955,0.016981293,-0.176833262,0.015794441,-0.455029252,0.05498504,-0.587273193,0.023788394,0.041717843,0.008336946,-0.127765814,0.05536168,-0.373472666,0.018731575,-0.534281999,0.040161584
499,0.975949337,0.98101218,0.983395909,0.984107938,-0.066000751,0.015221615,-0.217017562,0.011711218,-0.427823055,0.007375861,-0.586479517,0.063556447,0.011898861,0.015482237,-0.189182845,0.016154105,-0.475885896,0.030761469,-0.589152146,0.047770835,0.034695801,0.004320406,-0.144636456,0.061649323,-0.4024547,0.037928049,-0.497155489,0.032747895
500,0.976897995,0.98205153,0.984418094,0.985073237,-0.061598941,0.010630617,-0.220405251,0.016200021,-0.428871329,0.033470412,,0.091709491,0.006949486,0.01164327,-0.189779411,0.021357151,-0.502313798,0.067478664,-0.570602303,0.01190235,0.034612692,0.013354928,-0.141805275,0.042009286,-0.416707944,0.008066715,-0.483936679,0.067319948
501,0.977508459,0.982604891,0.985004405,0.985659485,-0.06521383,0.026841031,,0.024051913,-0.36851776,0.109531903,,0.373105846,0.008783965,0.011355362,-0.189816824,0.010146612,,0.152924082,,0.151390628,0.044493531,0.027325295,-0.175763457,0.085675216,-0.391261357,0.016311138,,0.388931787
502,0.977586695,0.982511439,0.985103988,0.98579707,,0.240530221,0.377351075,0.17887912,,0.667080464,,1.266275172,,0.179416256,,0.60376127,,0.81721723,,0.538719423,,0.123674434,,0.072790133,0.285397267,0.449990018,,55.32076679
