,Ewe_SHE,Logj1000a,Logj1000b,Logj1000c,Logj500a,Logj500b,Logj500c,Logj250a,Logj250b,Logj250c,OH_Order_overall,OH_Order_overall_std,OH_Order1000x500,OH_Order1000x500_std,OH_Order500x250,OH_Order500x250_std
0,-0.25,2.704592715,2.483265763,2.524934242,1.864272501,1.903989731,1.671231675,0.742447194,0.711639363,0.526483395,1.367024968,0.098687266,1.044606933,0.136319946,1.72724581,0.147666355
1,-0.2495996,2.710529733,2.489104231,2.530800459,1.870076092,1.909865419,1.678003599,0.748920185,0.718323422,0.531666508,1.366854871,0.098754742,1.044234959,0.136043877,1.727301259,0.147801519
2,-0.249199199,2.71646554,2.49494307,2.536666625,1.875899657,1.915742604,1.684663969,0.755346043,0.7249985,0.536987308,1.366665915,0.098809584,1.043903969,0.135807452,1.72727099,0.147925699
3,-0.248798799,2.722399063,2.500782458,2.542532624,1.881744423,1.921621756,1.691219249,0.761729299,0.731660723,0.542474741,1.366450819,0.098848627,1.043609749,0.135608175,1.727144296,0.148025868
4,-0.248398398,2.728329249,2.50662256,2.548398338,1.887611269,1.927503305,1.697676339,0.768074781,0.738306658,0.54815198,1.366203491,0.09886931,1.043348065,0.135443416,1.726913007,0.148091002
5,-0.247997998,2.734255099,2.512463526,2.554263651,1.893500665,1.933387637,1.704042629,0.774388286,0.744933377,0.55403671,1.365918795,0.098869655,1.043114684,0.135310384,1.726570978,0.148112186
6,-0.247597598,2.740175652,2.518305492,2.560128446,1.8994128,1.93927509,1.710325855,0.780676011,0.751538536,0.560140865,1.365592723,0.098848321,1.042905377,0.135206192,1.726114451,0.148082738
7,-0.247197197,2.746090004,2.524148577,2.56599261,1.905347521,1.945165949,1.716534005,0.786944581,0.758120338,0.56647044,1.365222452,0.098804628,1.042715999,0.135127872,1.725542077,0.147998327
8,-0.246796797,2.751997307,2.529992886,2.571856032,1.91130436,1.951060453,1.72267527,0.793200828,0.764677509,0.573025873,1.364806306,0.098738519,1.042542499,0.1350724,1.724854837,0.147856825
9,-0.246396396,2.757896772,2.535838507,2.577718604,1.917282544,1.95695878,1.728757961,0.799451637,0.771209391,0.579802215,1.36434374,0.098650536,1.042380961,0.135036709,1.724055947,0.147658244
10,-0.245995996,2.763787683,2.541685513,2.583580223,1.923281022,1.962861062,1.73479041,0.805703674,0.77771583,0.58678891,1.363835474,0.098541844,1.042227634,0.135017732,1.723151126,0.147404736
11,-0.245595596,2.769669387,2.547533957,2.589440792,1.929298539,1.968767373,1.740780934,0.811963575,0.784197224,0.593971638,1.363283013,0.098414022,1.042078921,0.135012411,1.722147579,0.147099975
12,-0.245195195,2.775541305,2.553383881,2.595300218,1.935333547,1.974677736,1.746737739,0.818237723,0.790654405,0.601331529,1.362688907,0.098269123,1.04193146,0.135017714,1.721054459,0.146749315
13,-0.244794795,2.781402935,2.559235307,2.601158416,1.94138441,1.980592126,1.752668843,0.824531733,0.797088658,0.608846767,1.362056495,0.098109511,1.041782071,0.135030688,1.719882391,0.14635912
14,-0.244394394,2.787253844,2.565088242,2.607015306,1.947449207,1.986510466,1.758582051,0.830851107,0.803501673,0.616492616,1.361389754,0.097937817,1.041627854,0.135048431,1.718643035,0.145936797
