,Ewe_SHE,Logj1000a,Logj1000b,Logj1000c,Logj500a,Logj500b,Logj500c,Logj250a,Logj250b,Logj250c,OH_Order_overall,OH_Order_overall_std,OH_Order1000x500,OH_Order1000x500_std,OH_Order500x250,OH_Order500x250_std
0,-0.25,0.23449792171637965,0.5697709503935002,0.30371591686572824,-0.5212237398090522,-0.3153297202655856,-1.0316505519132335,-1.5387395368725418,-0.5426432984276114,-1.6115472556991475,1.1520305500902106,0.23212440886327912,1.3675929616869038,0.3255774039175963,0.9111939192672502,0.607097251739673
1,-0.2495995995995996,0.2398298092153424,0.5750033948644852,0.30904819486137125,-0.5130342224299964,-0.30731733015585816,-1.0220450511488206,-1.5252786593329295,-0.535472272950493,-1.5958445829480057,1.1471445250143106,0.2309085050529478,1.3630388359612644,0.3249418664885041,0.9059370803713666,0.603515817408475
2,-0.2491991991991992,0.2451036942885568,0.580203613453112,0.3143628538078756,-0.5049321998233122,-0.29933894553985,-1.0124681322367408,-1.5121418485013907,-0.5283845278007209,-1.5804786564305815,1.1424088403068353,0.22972314821518558,1.3585041175938235,0.3243016231262595,0.9009768664619573,0.6000384205314967
3,-0.2487987987987988,0.2503247687166856,0.5853727583390531,0.3196636551870158,-0.4969138848387051,-0.291392821512273,-1.00289619740009,-1.4993081410362268,-0.5213763646630084,-1.5654324600807314,1.1378159234940282,0.2285637897103336,1.353980064658541,0.32364755560066666,0.8963070116332612,0.59665287909624
4,-0.2483983983983984,0.2554985420895625,0.5905121769485954,0.3249543932974357,-0.4889749390724982,-0.2834772558482583,-0.993307590690416,-1.4867540760044424,-0.514442751521901,-1.5506876707683928,1.1333571320649412,0.22742609657400836,1.3494588446615057,0.3229713746836981,0.891917968384576,0.5933472916608336
5,-0.247997997997998,0.26063080041168024,0.5956233882939186,0.33023886496956967,-0.48111044465051345,-0.275590508210208,-0.9836824602092832,-1.4744536565145865,-0.5075778072084246,-1.5362216412198741,1.1290221223636026,0.22630566528176518,1.3449333773287222,0.32226559420698525,0.8877957470535838,0.5901091247426443
6,-0.24759759759759759,0.26572754715410607,0.6007080366641733,0.3355208570007585,-0.4733150242482423,-0.2677309107185387,-0.9740031885244992,-1.4623794702685373,-0.5007747307367186,-1.5220095897572115,1.1247995894755138,0.22519828921237728,1.3403975842059757,0.3215236548789551,0.8839232034745171,0.5869260641745935
7,-0.2471971971971972,0.2707950031183466,0.6057679401513021,0.3408041122279895,-0.46558296085576667,-0.2598968034717171,-0.9642545594194488,-1.450503013775065,-0.4940259974638716,-1.508024581402417,1.120677390480709,0.2240999725522037,1.3358464973317907,0.32074000700333033,0.8802801785207975,0.583786052603394
8,-0.2467967967967968,0.275839498653408,0.6108049946430438,0.3460923296997194,-0.4579082109309026,-0.25208662160723416,-0.9544236926230479,-1.438795176869753,-0.48732365642892006,-1.4942393681190136,1.1166431137424837,0.22300701992553346,1.331276181729773,0.319910048976634,0.8768447900256084,0.5806776561106862
9,-0.2463963963963964,0.28086746584002453,0.6158212108500517,0.35138912361236113,-0.45028450143061605,-0.24429888389245,-0.9445003437139348,-1.42722696715793,-0.4806594520670687,-1.4806264690037814,1.11268429707018,0.22191609698764558,1.3266839071162357,0.3190302463543932,0.8735937028466084,0.5775902492093579
10,-0.245995995995996,0.2858854093245581,0.6208186687239934,0.35669802386168004,-0.44270543180167754,-0.2365322008547541,-0.9344768436649024,-1.415769767900882,-0.4740249603213692,-1.467158171750667,1.1087885033280116,0.22082421304596525,1.322068136627761,0.3180980847707796,0.8705023015426532,0.5745139887589581
11,-0.2455955955955956,0.2908998127664179,0.6257994991021952,0.36202244465221317,-0.43516455051586406,-0.22878530133926447,-0.9243481562727478,-1.4043960153427895,-0.46741176845119276,-1.4538083394620762,1.1049439150516804,0.21972885139945986,1.3174285347359327,0.3171120817924167,0.8675459404818012,0.5714402856901472
12,-0.2451951951951952,0.29591712799054803,0.6307658659956561,0.36736567590445895,-0.42765543307683607,-0.22105701428718552,-0.9141116176940409,-1.3930795121614725,-0.46081169650185455,-1.440551475293413,1.10113922966619,0.21862785827189565,1.3127658579611179,0.3160716736729174,0.8646998440912544,0.5683614900689623
13,-0.2447947947947948,0.30094373439765354,0.6357199449952767,0.37273086573166575,-0.42017168817622264,-0.21334632248160584,-0.9037672267489936,-1.3817957733444277,-0.45421687297662616,-1.4273642356958631,1.0973640988053621,0.21751957410154904,1.3080820791698644,0.3149773079275217,0.8619398981346366,0.5652713297857005
14,-0.2443943943943944,0.3059858777582738,0.640663923166744,0.37812100251482456,-0.4127071626789213,-0.20565232127842054,-0.8933171866918088,-1.370522478393035,-0.44761991388196004,-1.4142255425643462,1.0936092824798223,0.21640278552609005,1.3033802158327201,0.3138302577061079,0.8592431680024005,0.5621648197907967
15,-0.243993993993994,0.3110496454650761,0.6455999376910276,0.3835389077891856,-0.40525586740587,-0.19797426984308839,-0.8827659555620594,-1.3592395617269633,-0.4410140310372251,-1.4011172120615496,1.0898668218316738,0.21527675007848082,1.2986642997654991,0.3126326173899627,0.8565882982827875,0.5590383765256042
16,-0.2435935935935936,0.3161409164243323,0.6505300923054689,0.3889872118786486,-0.3978121615958366,-0.19031155606189878,-0.8721200205828429,-1.3479296146521758,-0.43439309923131814,-1.3880229319839388,1.086129894010752,0.2141411172966024,1.2939393154344285,0.31138721203514513,0.853955274427332,0.5558895703762111
17,-0.24319319319319319,0.3212653472838955,0.6554564488786848,0.39446836249529377,-0.3903706975558702,-0.1826637044862517,-0.861387702004519,-1.3365778140234281,-0.42775176206404536,-1.3749299075669872,1.0823932035696298,0.21299598827611388,1.2892110817885731,0.3100975164700976,0.8513263834535397,0.5527173807958984
18,-0.24279279279279278,0.32642830631852604,0.6603809812842911,0.3999845930248207,-0.3829265892647611,-0.17503039577829974,-0.8505789015440023,-1.3251724414209294,-0.42108552621972845,-1.3618282756867925,1.0786529536583747,0.21184185942472053,1.2844861569263148,0.3087675321084084,0.8486862594682227,0.5495220421283016
19,-0.24239239239239238,0.33163487734108593,0.6653055698529093,0.40553792690404944,-0.37547531777179854,-0.16741144446081022,-0.8397050017801609,-1.3137042396308871,-0.4143907561305572,-1.3487114665886024,1.0749067775283394,0.21067959802491126,1.2797717394312114,0.3074017566630057,0.8460218488763408,0.5463049788189229
20,-0.241991991991992,0.3368897988814359,0.6702320076563119,0.41113016311147116,-0.36801289169699325,-0.15980679290466732,-0.8287784931642911,-1.3021671450794134,-0.407664685114727,-1.3355750785294118,1.0711536302968296,0.20951036884231292,1.2750755362402904,0.30600503364371556,0.8433223288438398,0.5430685865680024
21,-0.2415915915915916,0.3421974728782031,0.6751619597181245,0.41676288223723695,-0.3605358384947134,-0.15221653092474585,-0.8178128956063441,-1.2905577701331872,-0.40090549626407485,-1.322418210261899,1.0673939934353567,0.20833566445639762,1.270405719642135,0.30458250552726457,0.840579588293752,0.5398163656026231
22,-0.2411911911911912,0.3475619002083885,0.6800969836704753,0.4224374297850831,-0.35304117942217506,-0.1446408399414911,-0.806822312404271,-1.2788753801642425,-0.3941122502558513,-1.3092423322514186,1.0636295679432406,0.2071571986367009,1.2657706573357523,0.3031394735004468,0.8377878798698166,0.5365525917364196
23,-0.2407907907907908,0.35298671027036144,0.6850384820340114,0.42815491555230145,-0.3455265138270565,-0.13708004035901636,-0.79582141793694,-1.267121846311194,-0.38728488378913756,-1.2960513401698128,1.0598632716967922,0.20597690097008228,1.2611789586581694,0.3016813589893376,0.8349437626763633,0.5332823019428411
24,-0.2403903903903904,0.3584751005874343,0.6899877306257615,0.43391621498053484,-0.33799001573655785,-0.1295345427660242,-0.7848251118076994,-1.2553012802192176,-0.3804241526992949,-1.2828515081349792,1.056099118789807,0.20479686933075067,1.256639277589917,0.3002136018394242,0.8320460669039244,0.5300111563072326
25,-0.23998998998999,0.36402985665562376,0.6949458571332484,0.4397219656379062,-0.3304303897891431,-0.12200485537916846,-0.7738483362598583,-1.2434200501177524,-0.37353158817290594,-1.2696505144530974,1.0523419805289025,0.20361929507801527,1.2521602096841107,0.29874158863330247,0.8290955029528978,0.5267452013970091
26,-0.2395895895895896,0.3696533285703901,0.6999138278310285,0.4455725757137582,-0.32284692067931137,-0.11449156849654814,-0.7629058666409362,-1.2314863835252403,-0.3666094451293392,-1.2564580813206117,1.0485976224390463,0.20244646684413647,1.247750198418258,0.29727057788909445,0.8260948444116604,0.523490901417199
27,-0.2391891891891892,0.37534741470387933,0.704892463839491,0.4514682112474058,-0.31523945069172504,-0.10699534820782304,-0.7520121424154199,-1.219510113889308,-0.35966068073945545,-1.243284966744905,1.0448723972603795,0.20128068094550355,1.2434174384311492,0.29580565185351754,0.8230483861631324,0.5202548377824747
28,-0.23878878878878879,0.3811135835807673,0.7098824218867971,0.45740881342150685,-0.30760835048025315,-0.09951691943965078,-0.7411810724598176,-1.2075025048094268,-0.35268869612949827,-1.2301428383694344,1.0411731160487676,0.20012424207264934,1.2391697739941108,0.2943516481229317,0.8199617849054759,0.5170437126747576
29,-0.23838838838838838,0.38695285772355453,0.7148841971549721,0.4633940956850052,-0.2999545073197165,-0.09205704447026722,-0.7304259315167921,-1.1954758539842938,-0.3456974417238395,-1.217043840080101,1.0375068725628138,0.19897938944191687,1.2350146287217323,0.2929131382402144,0.8168417658664178,0.5138641132488807
30,-0.23798798798798798,0.3928658130036054,0.7198981373388292,0.4694235556112271,-0.2922793048571874,-0.0846165350763782,-0.7197591546519899,-1.1834433198664462,-0.3386912696636897,-1.2040004613541473,1.0338809414692354,0.1978482801707603,1.2309589190105066,0.2914943568220193,0.8136960039892963,0.5107224590079323
31,-0.23758758758758758,0.3988526018458476,0.7249244255316609,0.47549646966050385,-0.2845845627041697,-0.07719622321542781,-0.7091922678702074,-1.1714186392503967,-0.3316747845706937,-1.1910254049610924,1.0303026444867578,0.19673298103051173,1.2270089813182068,0.2900991900477947,0.8105329217734709,0.5076249729786235
32,-0.23718718718718718,0.4049129494393919,0.7299630996524057,0.4816119165317711,-0.27687256674358074,-0.06979694943511333,-0.6987357975255861,-1.1594157938060938,-0.3246528718064962,-1.1781308746646109,1.0267791193823392,0.19563539482696385,1.223170557053349,0.28873115266850236,0.8073612170643035,0.5045774287781349
33,-0.23678678678678677,0.41104616406390515,0.7350140395539817,0.48776877202695107,-0.2691459543849607,-0.06241956536324944,-0.688399150197701,-1.147448858648483,-0.317630433601853,-1.1653282969456857,1.0233171529816092,0.1945572614475803,1.2194486822557844,0.28739335324391835,0.8041896327489868,0.501585147314469
34,-0.23638638638638637,0.4172511648605965,0.7400769975923007,0.49396572729919,-0.26140773477202717,-0.055064905959697784,-0.6781905842135597,-1.1355317485246073,-0.31061248689579557,-1.1526290434517874,1.0199233331061939,0.1935001720499754,1.2158477062389554,0.28608849735351494,0.801027257617499,0.4986530591890175
35,-0.235985985985986,0.42352648195660764,0.7451515799592886,0.5002012934044677,-0.2536611971488722,-0.04773378787349115,-0.6681171646414815,-1.1236779509845485,-0.3036039621424825,-1.1400427695337427,1.016603542019385,0.1924654788727378,1.2123712216183418,0.28481887880329565,0.7978825320371195,0.49578537163307457
36,-0.2355855855855856,0.4298702940605412,0.7502372654259516,0.5064738129394832,-0.2459099042048308,-0.04042700388102626,-0.6581846647386135,-1.1119003798393505,-0.296609683983405,-1.1275785054500975,1.0133631904179854,0.19145434532940706,1.2090220446476132,0.28358634554524814,0.7947637653405422,0.49298575802019906
37,-0.2351851851851852,0.4362804220881705,0.7553334181703679,0.5127814782543931,-0.23815763556791827,-0.03314530489975762,-0.6483976624579174,-1.1002112672961564,-0.28963424637834145,-1.1152440387544773,1.0102070230024673,0.1904677342135105,1.2058022366688805,0.2823923517051821,0.7916787002044744,0.49025728666167
38,-0.2347847847847848,0.4427543822188926,0.7604392895691537,0.519122331498235,-0.23040833705333436,-0.025889398909009733,-0.6387594625378319,-1.088621882449423,-0.2826820399944673,-1.103045505060307,1.007138974473522,0.18950635342682673,1.202713069719329,0.2812379257842991,0.7886342461845597,0.48760224679064845
39,-0.2343843843843844,0.4492893815448605,0.7655540253397426,0.5254942854218436,-0.22266607841882755,-0.01865993483535864,-0.6292721261135338,-1.077142551929861,-0.27575708667428156,-1.0909880432056038,1.004162295414175,0.18857072536557792,1.1997550241630486,0.28012369110277263,0.7856367488848442,0.48502237356800204
40,-0.23398398398398398,0.45588236774738117,0.7706766876308432,0.5318951325668039,-0.21493499040707,-0.01145751214103825,-0.6199364922640517,-1.065782414001162,-0.2688630654978382,-1.0790751772995875,1.001279374112671,0.18766113392801642,1.1969278112685349,0.27904987150567423,0.7826915874880072,0.4825186602644411
