,Ewe_a_100,Ewe_a_10,Ewe_a_1,Ewe_a_pt1,alpha100_1000mean,alpha100_1000stddev,alpha10_1000mean,alpha10_1000stddev,alpha1_1000mean,alpha1_1000stddev,alphapt1_1000mean,alphapt1_1000stddev,alpha100_500mean,alpha100_500stddev,alpha10_500mean,alpha10_500stddev,alpha1_500mean,alpha1_500stddev,alphapt1_500mean,alphapt1_500stddev,alpha100_250mean,alpha100_250stddev,alpha10_250mean,alpha10_250stddev,alpha1_250mean,alpha1_250stddev,alphapt1_250mean,alphapt1_250stddev
25,0.510753972,0.510741253,0.510685717,0.510693552,0.348647683,0.003181621,0.375907894,0.015059659,0.428834335,0.030751841,,0.143047723,0.38779387,0.006702524,0.413230219,0.011950331,0.514350322,0.04557264,0.930976452,0.188216285,0.399306467,0.00918856,0.442158708,0.030424914,0.616132125,0.245383837,,0.834507589
26,0.511728487,0.511711911,0.511740255,0.511737843,0.366549151,0.005320446,0.383348275,0.008960885,0.385506787,0.021701379,0.426455295,0.06040904,0.375777439,0.010018777,0.429558156,0.027351618,0.521257485,0.064269484,0.845724607,0.186649874,0.406438526,0.001324849,0.458971648,0.027690296,0.613583536,0.158571929,,1.734038447
27,0.512663908,0.51273333,0.512738493,0.512735433,0.348131867,0.025725394,0.361620217,0.004442906,0.423640465,0.06866057,0.550755845,0.165582101,0.380317412,0.008232255,0.420339489,0.022150244,0.525404757,0.022470512,,0.358761866,0.408952848,0.010545477,0.436844806,0.013351858,0.56228947,0.128042848,,1.225174649
28,0.51371898,0.513715545,0.513702842,0.51374995,0.356516354,0.01859712,0.382547902,0.007979221,0.403286102,0.059373974,0.435731802,0.083437717,0.380395664,0.004440093,0.415070768,0.01532784,0.496281835,0.015524926,0.680732366,0.17458178,0.399769773,0.008146769,0.45434507,0.021971046,0.574869348,0.174576804,,1.072198619
29,0.514669292,0.514714716,0.514754162,0.514731653,0.356139793,0.016943202,0.360016359,0.018012518,,0.037376879,0.538215058,0.163760137,0.378348125,0.013118267,0.405206863,0.008127203,0.509175261,0.096784575,,0.186106513,0.410839682,0.00645528,0.46222128,0.018576153,0.644658226,0.210943762,,0.624711014
30,0.515783714,0.515769097,0.515769199,0.515748242,0.354062872,0.01749976,0.383509916,0.014788698,0.752410957,0.57031054,0.47789661,0.061237458,0.374940384,0.005831872,0.432643252,0.00694781,0.514826338,0.031189604,0.90049457,0.280715676,0.390145764,0.018789559,0.441050991,0.025135257,0.529671898,0.034334618,1.516559506,1.392328849
31,0.516758318,0.516748111,0.516755637,0.516799896,0.350844447,0.015920233,0.367335088,0.010700595,,0.22866254,0.466162861,0.108932741,0.38426345,0.00584623,,0.01608021,0.481191698,0.053583303,0.780614699,0.18979354,0.404314656,0.008775895,0.429088301,0.010904481,0.579416971,0.19031637,,0.878344968
32,0.517796428,0.517748227,0.517783695,0.517756076,0.349547816,0.007937062,0.370499028,0.011278623,0.403610315,0.043490748,0.468503907,0.087221456,0.381766996,0.006546283,,0.411829489,0.477188468,0.015820489,0.87140247,0.205664735,0.399171891,0.016259537,0.450746472,0.009484646,0.533607059,0.113577914,0.897832835,0.447234166
33,0.51873815,0.518722974,0.51878293,0.518784384,0.371437796,0.028381676,0.374881601,0.013566642,0.393315708,0.010898711,0.502549111,0.162251024,0.374290369,0.02344916,,0.400588336,0.502080227,0.068025952,,0.052917799,0.407741385,0.006196051,0.427476008,0.005854996,0.585323774,0.144838615,1.096815447,0.763302246
34,0.519787818,0.519696884,0.519783474,0.51976701,0.342055473,0.00479726,0.377487103,0.007033227,0.40619817,0.058867307,0.475687177,0.102487076,0.391510584,0.015837988,,0.012487288,0.508037151,0.048325949,0.707082524,0.054271711,0.403966385,0.005679623,0.456460169,0.033913546,0.532132389,0.082652824,,0.28350682
35,0.520778269,0.520737421,0.520793349,0.520765606,0.354567528,0.013287993,0.363884289,0.019109572,0.411499268,0.05302922,0.477096222,0.07230364,0.381321106,0.010127643,0.416971405,0.00936878,0.47873896,0.056288935,0.655710128,0.220406966,0.417433697,0.013771243,0.437920289,0.005345099,0.594727714,0.171562209,,0.308495704
36,0.52176346,0.521772782,0.52177148,0.521800146,0.364964602,0.006906844,0.364890109,0.013140023,0.395951367,0.006768831,0.443202691,0.113020629,0.373824354,0.013639712,0.406511062,0.03656565,0.497201614,0.037460132,0.825940552,0.160006962,0.394631375,0.005024578,0.44360123,0.004500584,0.556837304,0.139172737,1.172956346,0.952951928
37,0.522806857,0.522702838,0.522754799,0.522770037,0.346165284,0.004565024,0.379422111,0.022390988,0.398940167,0.02510243,0.451982578,0.070615836,0.373989107,0.014067132,0.408984062,0.00863272,0.473590074,0.022855837,0.687814918,0.072951187,0.397088101,0.008422898,0.444201786,0.024135012,0.504574785,0.076553514,,0.16183022
38,0.523770833,0.523760361,0.523776496,0.523799362,0.346972454,0.017939049,0.365900788,0.016279656,0.392722614,0.04466058,0.494985405,0.152550281,0.375261061,0.027826139,0.410190723,0.007662612,0.479202168,0.04649534,0.767029269,0.181190592,0.397911392,0.006399844,0.447761523,0.032515204,0.549699357,0.101506883,,0.440208607
39,0.524734662,0.524732992,0.524762944,0.524767264,0.364700835,0.011022746,0.367405002,0.012188434,0.401302246,0.023948588,0.423827437,0.043296925,0.382890017,0.01654768,0.421415501,0.007997577,0.483851131,0.025697368,0.7376984,0.186273826,0.413917212,0.015813235,0.431971467,0.024510704,0.529454371,0.080491621,0.966246628,0.511559621
40,0.525730301,0.525708879,0.525734686,0.52575304,0.353565017,0.005461308,0.388303754,0.023443251,0.402475641,0.042151029,0.497353283,0.128276675,0.384940283,0.011638389,0.4056402,0.015005594,0.478453284,0.035886093,0.735119137,0.233371396,0.403794275,0.00776162,0.445937549,0.011076261,0.546469934,0.135381123,0.901233543,0.577245474
41,0.52674289,0.526742873,0.526760496,0.526727134,0.34824116,0.004770783,0.359598833,0.007211026,0.391396028,0.025818412,0.467555866,0.107371324,0.367895251,0.012566007,0.419176287,0.026503602,0.460636368,0.040481547,0.600690527,0.253352154,0.410563137,0.015598903,0.45357569,0.009799196,0.535355944,0.087321633,,0.495796124
42,0.527747066,0.527696454,0.527735458,0.52774372,0.353913818,0.008219331,0.381797238,0.01948378,0.393499462,0.016168691,0.456375761,0.089888372,0.375938612,0.00980552,0.408769663,0.024595502,0.48392031,0.03506727,0.724936413,0.114792363,0.398619163,0.013599864,0.437286747,0.024897166,0.525936976,0.115166162,,0.096219132
43,0.5287332,0.528676521,0.52871996,0.528760374,0.358966254,0.005976656,0.363910672,0.021266122,0.386688404,0.037387201,0.422279408,0.065294187,0.374332309,0.003733536,0.406092254,0.019110013,0.485336048,0.011684802,0.552043142,0.027124162,0.387488614,0.002162112,0.437095609,0.010415405,0.538308348,0.103172558,,0.270257952
44,0.529716106,0.529705493,0.5297012,0.529715385,0.345743826,0.016793947,0.372777702,0.015709297,0.402476287,0.040056384,0.452613749,0.068888184,0.388733564,0.006587766,0.424012486,0.01936833,0.473305084,0.059522863,0.66674519,0.040611362,0.420188118,0.018522371,0.441546768,0.028115654,0.511481866,0.117654556,0.802046066,0.314763469
45,0.53074884,0.530702579,0.530735526,0.530701312,0.342513212,0.00508362,0.375700379,0.012303185,0.381576664,0.022619138,0.457510413,0.108849095,0.377187987,0.027853534,0.397985547,0.020693388,0.464944121,0.02604207,0.688017207,0.178107409,0.385978291,0.006863255,0.446217688,0.005767002,0.519207282,0.084229985,0.881735029,0.600896215
46,0.531731798,0.531725006,0.531726396,0.531716802,0.349293201,0.015429802,0.356148316,0.016685701,0.394740108,0.047733958,0.44110723,0.090965235,0.384958474,0.010260616,0.417627964,0.003680445,0.457209802,0.030864194,0.642723123,0.133463294,0.410019898,0.009727724,0.444050848,0.028857389,0.540763033,0.116455052,0.653816998,0.078993658
47,0.532703124,0.532685038,0.53273851,0.532740693,0.359469346,0.006962885,0.378650756,0.015659295,0.381533408,0.016864114,0.436860159,0.041586187,0.378196782,0.008171125,0.41174731,0.016152404,0.479230472,0.029877355,0.663315611,0.135154216,0.396914389,0.0114344,0.42779709,0.020064154,0.492484772,0.026524566,0.800118541,0.4540788
48,0.533740088,0.533686278,0.533760137,0.533724587,0.355187781,0.011114093,0.369926223,0.004696259,0.381687929,0.042396803,0.435299635,0.103981634,0.370315502,0.003275718,0.404704224,0.014359007,0.458906503,0.055906095,0.573628845,0.131195218,0.392477131,0.006630692,0.436685052,0.010413801,0.50629233,0.086699772,0.617166405,0.049045431
49,0.534710347,0.534660035,0.534713897,0.53475182,0.354143217,0.010908189,0.382861511,0.016204309,0.390919998,0.026596148,0.417178059,0.058549362,0.368765286,0.011917169,0.423322702,0.00663949,0.470735381,0.038803646,0.621960582,0.104605962,0.412443211,0.001315971,0.445695693,0.01504727,0.504496036,0.082397512,0.707013887,0.24226628
50,0.535705868,0.535757758,0.535734347,0.535746053,0.344626127,0.01114176,0.350378445,0.012731484,0.382762726,0.026796055,0.425345334,0.07559889,0.411192422,0.039406386,0.399758827,0.001377876,0.445176155,0.020655412,0.696172596,0.110324953,0.408822555,0.018281835,0.432247719,0.004387872,0.513679335,0.075298598,0.592224211,0.042357877
51,0.536728977,0.536717582,0.53675692,0.536788055,0.340825463,0.007766169,0.376213731,0.015352209,0.378259002,0.020642888,0.433534021,0.059713145,0.365350686,0.004610488,0.405822639,0.007649558,0.454771787,0.033686408,0.539050605,0.107891041,0.393538682,0.019189652,0.446574942,0.023535276,0.512774909,0.094441087,0.721764738,0.324849018
52,0.537767962,0.53772403,0.537711605,0.537773887,0.349406335,0.008692522,0.358287151,0.009773665,0.396041399,0.034378677,0.436118701,0.089975916,0.383565473,0.01574665,0.417124711,0.016260895,0.461760324,0.034183782,0.611059364,0.046232421,0.402734475,0.017396903,0.428465374,0.00446269,0.48952766,0.056168913,0.59196105,0.146335871
53,0.538760542,0.538709569,0.538747107,0.538761804,0.356135265,0.013630705,0.376560028,0.010281098,0.362521089,0.02413192,0.428513493,0.077119733,0.362600266,0.009049366,0.417805577,0.014122419,0.453754301,0.037974861,0.570256659,0.13300886,0.405561011,0.015644023,0.42357195,0.00726071,0.484588554,0.084421068,0.650682974,0.131110595
54,0.539737011,0.53969379,0.539724104,0.539775022,0.348700142,0.013615649,0.373057406,0.021787878,0.394233574,0.040625533,0.424052735,0.074652067,0.38370818,0.004323539,0.42589313,0.022924622,0.467926513,0.016245944,0.619764386,0.025513008,0.409507741,0.018613326,0.448650753,0.026881464,0.50571,0.04434327,0.715396823,0.311722954
55,0.540730558,0.540724833,0.540720378,0.540777677,0.342583015,0.010726797,0.355657644,0.015258305,0.382986842,0.018049754,0.406512641,0.024271098,0.368382128,0.000478572,0.391415611,0.014659493,0.43079385,0.032943969,0.574310697,0.059721065,0.387361607,0.005995666,0.432382602,0.027688948,0.494520174,0.069127435,,0.20978395
56,0.541720764,0.541692109,0.541730239,0.541834431,0.352836104,0.006659855,0.381010929,0.020737848,0.38511382,0.029250047,0.415844091,0.080871082,0.375873744,0.014314057,0.414366676,0.001576614,0.467322603,0.020938497,0.509668444,0.095202072,0.405283562,0.021634254,0.432648787,0.010415363,0.495103943,0.102384212,0.561003361,0.038997339
57,0.542770495,0.542769811,0.542726454,0.542765218,0.347496244,0.013130299,0.354766616,0.014889699,0.381874365,0.029928733,0.41956507,0.058335787,0.383254471,0.018249607,0.413364734,0.005678341,0.441078475,0.047923743,0.598971689,0.0565226,0.395524197,0.006978084,0.441755023,0.009947508,0.524400284,0.053817418,0.691327576,0.336185968
58,0.543739504,0.543729631,0.54376921,0.543743442,0.355531272,0.005224997,0.367371291,0.020580999,0.374384533,0.022881812,0.434664053,0.087498506,0.379523516,0.01012205,0.402944096,0.009691103,0.443230009,0.017256738,0.550634821,0.089597135,0.393726674,0.005774859,0.429429469,0.022363499,0.460929697,0.061909236,0.61696197,0.237309877
59,0.544736013,0.54472557,0.544701724,0.544773856,0.351131167,0.012380898,0.369112694,0.009876706,0.388844011,0.028657678,0.393398094,0.053565095,0.36453459,0.015087023,0.40894245,0.01041147,0.448506471,0.060491387,0.612695574,0.059900034,0.411937718,0.01096752,0.436478779,0.024408842,0.491226226,0.059278881,0.57041849,0.070739584
60,0.545711347,0.545736131,0.545753905,0.545745849,0.346854366,0.012942689,0.36114097,0.021180437,0.368454023,0.036725281,0.417766128,0.09258824,0.381604077,0.025091658,0.407003994,0.010577025,0.443659338,0.029804165,0.512747944,0.119751643,0.394763777,0.013009811,,0.126525012,0.492792117,0.100920952,0.640372254,0.192739038
61,0.546673634,0.54670775,0.546715185,0.546725228,0.361737532,0.038895541,0.379667087,0.004479684,0.385623336,0.029879028,0.415254507,0.036786192,0.369532763,0.01201318,0.398881791,0.011264122,0.450234958,0.062761844,0.581201006,0.063589993,0.392842484,0.009321819,0.829367928,0.699458405,0.46521984,0.02696165,0.545900826,0.080234631
62,0.547712711,0.547687748,0.547755756,0.547717222,0.344865029,0.002976402,0.371228973,0.006677115,0.372993518,0.028214448,0.414906316,0.074768363,0.3712993,0.009219921,0.407907276,0.018903105,0.4297446,0.007820065,0.513050411,0.071715411,0.397988933,0.011938909,,0.034525316,0.504213166,0.088126483,0.656916966,0.184048879
63,0.548720901,0.548716666,0.548712734,0.548758242,0.358980669,0.016937395,0.361323972,0.012952094,0.373802031,0.030888818,0.396768004,0.052692965,0.384259604,0.011489273,0.407355261,0.021780199,0.437197178,0.025482371,0.579867726,0.065187551,0.40173459,0.016342362,0.4592525,0.018716997,0.47058465,0.06137672,0.579098428,0.177467705
64,0.549769466,0.549762287,0.549739571,0.549758751,0.345916641,0.007964674,0.351574467,0.006706117,0.381665266,0.028717306,0.410407616,0.075012814,0.373826824,0.002621322,0.414657662,0.03232296,0.434886966,0.02637904,0.490391203,0.071772173,0.403154245,0.012731223,0.414781754,0.016543379,0.467618295,0.06955843,0.618643135,0.136767783
65,0.550689625,0.550706305,0.550708143,0.550763585,0.352281808,0.025682484,0.373907733,0.009339205,0.367731678,0.033675776,0.387396323,0.049557178,0.36626767,0.015467946,0.400362717,0.029850206,0.442798383,0.044300321,0.538924267,0.039399163,0.386913387,0.011126396,0.443595075,0.024189584,0.488964627,0.032021045,0.510788811,0.093342976
66,0.551698973,0.551709581,0.551674595,0.551713192,0.350294791,0.007033483,0.366423132,0.024661415,0.382912588,0.007351532,0.393606563,0.064648481,0.373183065,0.012020986,0.401377552,0.007925815,0.423813244,0.008555635,0.566890816,0.066386323,0.397633581,0.014755618,0.436814506,0.019271105,0.460708592,0.060591175,0.643015246,0.276617243
67,0.552762234,0.552703382,0.552744985,0.552748897,0.331418495,0.010315733,0.361112119,0.007277383,0.362316725,0.041998302,0.391702142,0.048499528,0.3672513,0.006916742,0.404365164,0.016938327,0.442794856,0.032006761,0.536861872,0.151421788,0.397326281,0.013076926,0.416684953,0.014279557,0.467368849,0.052103657,0.57539649,0.127654931
68,0.553703709,0.553683361,0.553704041,0.553710192,0.362258004,0.012331273,0.36759451,0.0148772,0.371535819,0.018975568,0.420757806,0.068818296,0.377301677,0.016616575,0.405240944,0.015727903,0.431833555,0.032285121,0.50379605,0.054733017,0.418996412,0.0065907,0.434931664,0.01361639,0.476756475,0.036870367,0.57385353,0.111083971
69,0.554709668,0.554736547,0.554723504,0.554779626,0.341262447,0.012030328,0.359572532,0.0124605,0.368234743,0.007790516,0.392478732,0.073176415,0.369867873,0.008832711,0.406877476,0.01262978,0.426941768,0.001069267,0.480408631,0.060209175,0.40253523,0.015951099,0.430813328,0.020264139,0.46782882,0.075521473,0.509790945,0.038570821
70,0.555711499,0.555765294,0.555717477,0.555740979,0.349738151,0.00794287,0.355768088,0.00274644,0.363259466,0.035079671,0.409404997,0.051954499,0.357441589,0.003882409,0.397329981,0.005934189,0.442030949,0.044257049,0.536294001,0.084741748,0.40688811,0.022977882,0.428564856,0.003599979,0.455257074,0.04506831,0.550148947,0.128633045
71,0.556729214,0.556727258,0.55673155,0.556766012,0.339652168,0.00652763,0.370957179,0.007704047,0.372761143,0.027462415,0.390636284,0.057301701,0.390605498,0.020694468,0.406470722,0.015879335,0.444173077,0.033062556,0.518961981,0.091128921,0.398223936,0.008647121,0.417785329,0.003687936,0.472993164,0.03188264,0.509038436,0.081827868
72,0.557723643,0.557708311,0.557715923,0.557766581,0.344113512,0.009896543,0.366776935,0.009413837,0.367765255,0.030082237,0.385598135,0.070696095,0.366745611,0.008012543,0.400212224,0.001581945,0.417043059,0.027314647,0.466414511,0.04293036,0.404196444,0.014128783,0.435314898,0.025592241,0.464576147,0.061502321,0.563275863,0.166964217
73,0.55872112,0.558707388,0.55877674,0.558756772,0.346971425,0.017753477,0.356453491,0.01559917,0.362489282,0.034364653,0.378843938,0.030768669,0.377799008,0.011186991,0.404340849,0.000571316,0.418158968,0.054533437,0.508713759,0.056840533,0.391045689,0.001439072,0.44705852,0.012268551,0.465706245,0.038733148,0.53147475,0.059808592
74,0.559709061,0.559670314,0.559699708,0.559814493,0.343525695,0.012191039,0.365404261,0.01308259,,0.014185902,0.398842985,0.07462734,0.362790294,0.011341124,0.409281064,0.010607769,0.427880773,0.020740286,0.519666354,0.112812192,0.390575369,0.004387492,0.415145972,0.000780337,0.452284535,0.05511998,0.543218053,0.097888271
75,0.560743692,0.560733032,0.560726579,0.560738703,0.34496305,0.004592336,0.362993738,0.01651194,0.759340311,0.722667111,0.387630586,0.051946949,0.375314051,0.013095031,0.403210779,0.012063749,0.411119032,0.016746113,0.46608339,0.041167116,0.399023401,0.017935961,0.438387524,0.002910651,0.454837132,0.033366193,0.533086156,0.111792324
76,0.561711357,0.561692787,0.561737556,0.561792173,0.351084262,0.008948925,0.36507917,0.007063193,,0.177151675,0.371710364,0.041627247,0.38108183,0.009959857,0.400034214,0.00568009,0.440997773,0.02290071,0.521600675,0.054413733,0.389005263,0.010065415,0.412376692,0.023463441,0.465555177,0.056419589,0.483514778,0.056154824
77,0.562721459,0.56274483,0.562726271,0.562758842,0.344695164,0.006704676,0.350685736,0.021961264,0.360821112,0.002263339,0.383577689,0.036437257,0.367997484,0.024714591,0.407617695,0.00260734,0.424143118,0.03072038,0.448563756,0.05282573,0.404117221,0.004598561,0.433636165,0.016128612,0.449226217,0.046928827,0.507437713,0.040074667
78,0.56370508,0.563750123,0.563696872,0.563774128,0.348606946,0.006752227,0.366824906,0.009043317,0.363324092,0.025572206,0.384814476,0.063534611,0.377062607,0.014025841,0.40446151,0.002453174,0.424068123,0.016113298,0.513920784,0.036422582,0.388814597,0.002880286,0.428783245,0.023381623,0.459845422,0.038517202,0.579669042,0.178891355
79,0.56464219,0.564659047,0.564713175,0.564709038,0.353282424,0.016178425,0.372591402,0.026315919,0.368514333,0.042170374,0.367986706,0.036603007,0.371450943,0.010031718,0.384516129,0.012300688,0.406045285,0.03328796,0.50115338,0.054761978,0.404921455,0.008067716,0.426264529,0.018151056,0.447697943,0.034204185,0.459938032,0.001295845
80,0.56568938,0.565683285,0.565667879,0.565736175,0.336198049,0.013818544,0.357937667,0.003414445,0.375379566,0.015748854,0.395946526,0.081094904,0.365053411,0.005784177,0.411534926,0.002865851,0.428328893,0.0266889,0.447487625,0.082585401,0.395800262,0.010654578,0.424340906,0.022594158,0.445126763,0.036474229,0.500798727,0.044052492
81,0.56670379,0.56670464,0.56670224,0.566727136,0.352843501,0.002790425,0.361561319,0.02306071,0.351411144,0.021567692,0.361493517,0.056875223,0.367734312,0.011845139,0.400224868,0.021568293,0.416436391,0.026874332,0.498926773,0.060859265,0.380224282,0.007768621,0.427384568,0.019119105,0.463492264,0.064356492,0.520538847,0.143661962
