material,electrolyte_concentration_M,CO_mole_fraction,replicate,n_points,mean_residual,mean_abs_residual,rms_residual,lag1_residual_correlation,residual_slope_per_V
Ag10Pd90,0.25,0.001,A,33,0.33544362219309504,0.33544362219309504,0.3886769066918974,0.9846905290389459,1.952657924231994
Ag10Pd90,0.25,0.001,B,33,0.48791515988188605,0.48791515988188605,0.515961701537033,0.9934080125327007,1.5921964451640764
Ag10Pd90,0.25,0.001,C,33,0.30600858878754733,0.3268660450718994,0.3992056605955753,0.9857411019340853,2.5061770273027464
Ag10Pd90,0.25,0.01,A,37,-0.5763448307532653,0.5763448307532653,0.5957705683116835,0.9928790106036866,1.33959499709994
Ag10Pd90,0.25,0.01,B,37,-0.586787558736502,0.586787558736502,0.5985019786505112,0.9941701054774966,0.9976854981506947
Ag10Pd90,0.25,0.01,C,37,-0.5595421934753816,0.5595421934753816,0.6164731583564519,0.9979413131952716,2.3970665704788785
Ag10Pd90,0.25,0.1,A,41,-0.3455163839266947,0.3455163839266947,0.3502674213385428,0.9773167357932193,0.006649514785114237
Ag10Pd90,0.25,0.1,B,41,-0.33297156095359914,0.33297156095359914,0.33904431619071523,0.9826277452117398,-0.21096766384050655
Ag10Pd90,0.25,0.1,C,41,-0.3531086405262893,0.3531086405262893,0.3645529307806989,0.9950846837171908,0.530979765523493
Ag10Pd90,0.25,1.0,A,41,0.3773580891295831,0.3773580891295831,0.39436705544335765,0.9926953132614131,-0.6391036557426792
Ag10Pd90,0.25,1.0,B,41,0.2657706698739546,0.26678751806503254,0.2935502682936435,0.9971152577232091,-0.8353639071340792
Ag10Pd90,0.25,1.0,C,41,0.3134631984709295,0.3134631984709295,0.33543774178740876,0.9903514745006642,-0.5678529947439294
Ag10Pd90,0.5,0.001,A,38,0.4264271824226812,0.43497629903056056,0.45403036472716257,0.9759962993792005,-0.49018351281912076
Ag10Pd90,0.5,0.001,B,38,0.3619294977757678,0.41093125137541575,0.42723937600847145,0.9899431333920495,-1.2915941364429706
Ag10Pd90,0.5,0.001,C,38,0.30613178592547524,0.32602895061666437,0.3624740682722644,0.9607211529685462,0.24521622796185188
Ag10Pd90,0.5,0.01,A,41,-0.36254653638126605,0.36254653638126605,0.37231745287934565,0.9914928848966404,0.4189179165081061
Ag10Pd90,0.5,0.01,B,41,-0.3455910337059857,0.3455910337059857,0.35455967718301357,0.9939893048799704,0.36576946145818795
Ag10Pd90,0.5,0.01,C,41,-0.35209950154401043,0.3604069663948332,0.39043662561879183,0.9875947751118854,1.2284417428092838
Ag10Pd90,0.5,0.1,A,41,-0.17304147581718438,0.1799410977353575,0.2223543267301619,0.9953119678172174,-1.1256285289909653
Ag10Pd90,0.5,0.1,B,41,-0.12154872135869633,0.1676249157176118,0.19574625111949162,0.9979170691778311,-1.258590591038886
Ag10Pd90,0.5,0.1,C,41,-0.14150252447090686,0.14271416413035884,0.1718142010948652,0.9842625893027066,-0.6475023626243928
Ag10Pd90,0.5,1.0,A,41,0.48581258879082684,0.48581258879082684,0.5406085567867461,0.9994094535415236,-1.9772977593013474
Ag10Pd90,0.5,1.0,B,41,0.49442491593533827,0.49442491593533827,0.5514454168908166,0.9995031128890896,-2.0357725298069087
Ag10Pd90,0.5,1.0,C,41,0.5082916666706639,0.5082916666706639,0.5368430444491968,0.9984665745196005,-1.4029987761702776
Ag10Pd90,1.0,0.001,A,41,0.07920420277793384,0.15691702389882606,0.21554095078159977,0.9601197683780502,0.4743655557808706
Ag10Pd90,1.0,0.001,B,41,0.08145922820460857,0.1380418941893408,0.19171610851172186,0.9545516949657755,0.20728630198361192
Ag10Pd90,1.0,0.001,C,41,0.02848667390891592,0.13231355966052857,0.18757843452857964,0.9536862861985549,0.47638023646934635
Ag10Pd90,1.0,0.01,A,41,-0.4998903973773105,0.5282727082065879,0.5642299514189133,0.9993724661863769,1.8345794702595672
Ag10Pd90,1.0,0.01,B,41,-0.5252121892277398,0.5353963564202736,0.5703570797669673,0.9985890858933485,1.5485912164693758
Ag10Pd90,1.0,0.01,C,41,-0.5291792809633756,0.5568014638132343,0.5972615808262816,0.9995491067660331,2.005497709891891
Ag10Pd90,1.0,0.1,A,41,-0.1914260213945621,0.19271878264719516,0.2127882739929052,0.9768610011830016,-0.2728439787473289
Ag10Pd90,1.0,0.1,B,41,-0.21214709170774848,0.21214709170774848,0.23217323791794822,0.9809817096857113,-0.49529761941313855
Ag10Pd90,1.0,0.1,C,41,-0.18768582000431314,0.1899018897855525,0.20203278163051588,0.9769149710730213,-0.045667390166223364
Ag10Pd90,1.0,1.0,A,41,0.580347613724185,0.580347613724185,0.6085221576750811,0.998631741622093,-1.5141793790754459
Ag10Pd90,1.0,1.0,B,41,0.5184895393869581,0.5184895393869581,0.5555504064799809,0.9987836928100109,-1.6587737600627492
Ag10Pd90,1.0,1.0,C,41,0.5726840750008129,0.5726840750008129,0.5948455704625107,0.998379057513402,-1.3294571633496801
