variable,minimum,maximum,median,hdi95_lower,hdi95_upper,fraction_below_zero,fraction_above_one
theta_CO,0.003605467546947508,0.989554958639849,0.47520093918845585,0.05570877533548092,0.989554958639849,0.0,0.0
theta_OH_Pd,4.484439359639081e-09,0.9561021544697862,0.000464974755278788,4.484439359639081e-09,0.5937037219571635,0.0,0.0
theta_empty_Pd,0.00864196544068894,0.9316069369383214,0.10988227337815801,0.010603703716245088,0.9222377278029061,0.0,0.0
theta_OH_Ag,0.014019031739851444,0.9262365798207356,0.30921053799345166,0.021925917800907198,0.809632524173416,0.0,0.0
theta_empty_Ag,0.07376342017926445,0.9859809682601485,0.6907894620065482,0.19036747582658395,0.9780740821990929,0.0,0.0
rate_fraction_BF,0.8953676187022741,1.000000000000007,0.9999997719053006,0.9988845665030073,1.000000000000007,0.0,0.0
rate_fraction_LH,7.945539897225882e-22,0.10463238129772506,2.280947000265501e-07,7.945539897225882e-22,0.0011154334969931368,0.0,0.0
