material,mechanism_residual_mean_reference,mechanism_residual_rms_reference,conditional_residual_mean_reference,conditional_residual_rms_reference,median_abs_standardized_residual_reference,predictive_95_hdi_coverage_reference,median_lag1_residual_correlation_reference,median_abs_residual_slope_per_V_reference,median_shared_squared_residual_fraction_reference,mechanism_residual_mean_candidate,mechanism_residual_rms_candidate,conditional_residual_mean_candidate,conditional_residual_rms_candidate,median_abs_standardized_residual_candidate,predictive_95_hdi_coverage_candidate,median_lag1_residual_correlation_candidate,median_abs_residual_slope_per_V_candidate,median_shared_squared_residual_fraction_candidate,mechanism_residual_mean_difference_candidate_minus_reference,mechanism_residual_mean_ratio_candidate_over_reference,mechanism_residual_rms_difference_candidate_minus_reference,mechanism_residual_rms_ratio_candidate_over_reference,conditional_residual_mean_difference_candidate_minus_reference,conditional_residual_mean_ratio_candidate_over_reference,conditional_residual_rms_difference_candidate_minus_reference,conditional_residual_rms_ratio_candidate_over_reference,median_abs_standardized_residual_difference_candidate_minus_reference,median_abs_standardized_residual_ratio_candidate_over_reference,predictive_95_hdi_coverage_difference_candidate_minus_reference,predictive_95_hdi_coverage_ratio_candidate_over_reference,median_lag1_residual_correlation_difference_candidate_minus_reference,median_lag1_residual_correlation_ratio_candidate_over_reference,median_abs_residual_slope_per_V_difference_candidate_minus_reference,median_abs_residual_slope_per_V_ratio_candidate_over_reference,median_shared_squared_residual_fraction_difference_candidate_minus_reference,median_shared_squared_residual_fraction_ratio_candidate_over_reference
Ag10Pd90,-0.6223906895337722,0.8665177193104738,-0.6223906895337722,0.8665177193104738,0.7649395450835003,0.9671558350803634,0.9733139301404296,1.135423068556053,0.9818111412769424,-0.7970922564976891,1.0058524698174751,-0.7970922564976891,1.0058524698174751,0.792797226805553,0.9699510831586304,0.998835486621863,3.4857667271877224,0.9933946276269756,-0.17470156696391692,1.2806943771841839,0.13933475050700128,1.1607985011753437,-0.17470156696391692,1.2806943771841839,0.13933475050700128,1.1607985011753437,0.02785768172205272,1.0364181482067472,0.002795248078267032,1.0028901734104048,0.025521556481433394,1.026221299922987,2.3503436586316697,3.070015770967788,0.011583486350033256,1.0117980799596222
Ag25Pd75,0.6129340547584943,0.8042178129773404,0.6129340547584943,0.8042178129773404,0.7558282511039274,0.979591836734694,0.97115946757487,0.7785030951056552,0.9512474218770348,0.5179156214994404,0.6820900197310985,0.5179156214994404,0.6820900197310985,0.8342301599385069,0.9897959183673468,0.9954458397222226,1.454691669518696,0.9509435225845496,-0.0950184332590539,0.8449777222828765,-0.1221277932462419,0.8481409000453426,-0.0950184332590539,0.8449777222828765,-0.1221277932462419,0.8481409000453426,0.07840190883457954,1.1037297940637565,0.01020408163265285,1.0104166666666665,0.02428637214735252,1.0250076047840002,0.6761885744130408,1.8685753193072037,-0.0003038992924851991,0.9996805255020975
Ag50Pd50,0.2130476821593016,0.4672100724051249,0.2130476821593016,0.4672100724051249,0.5767781096287538,0.9525745257452576,0.9768039951792624,0.6285933688890322,0.7681374947034554,0.1564780028847615,0.400634586727175,0.1564780028847615,0.400634586727175,0.6619871284812251,0.9308943089430894,0.9966862292264412,1.1441736287348898,0.7795584270635318,-0.0565696792745401,0.7344740918972242,-0.06657548567794991,0.857504172940387,-0.0565696792745401,0.7344740918972242,-0.06657548567794991,0.857504172940387,0.08520901885247134,1.1477327544682938,-0.02168021680216814,0.9772403982930298,0.019882234047178815,1.0203543742094647,0.5155802598458576,1.8202126929163882,0.011420932360076463,1.014868343804107
Ag75Pd25,-0.0324391231799752,0.3706969660411917,-0.0324391231799752,0.3706969660411917,0.81979430667481,0.9742547425474256,0.9791739413238068,0.587526364442561,0.9193224300521554,-0.0676368460018301,0.356007824358565,-0.0676368460018301,0.356007824358565,0.8012671720478282,0.9695121951219512,0.9949126791631868,0.8162082155893966,0.9146377579119368,-0.035197722821854904,2.0850392788539547,-0.014689141682626694,0.9603742597639862,-0.035197722821854904,2.0850392788539547,-0.014689141682626694,0.9603742597639862,-0.018527134626981856,0.9774002643393191,-0.004742547425474419,0.9951321279554936,0.015738737839380068,1.0160734851849733,0.2286818511468356,1.3892282372107787,-0.004684672140218615,0.9949042120728493
Ag90Pd10,-0.336267274574262,0.5692973387634715,-0.336267274574262,0.5692973387634715,0.775134753416642,0.9742547425474256,0.984756106309045,0.7555731569941848,0.8218413729081822,-0.3622486278324271,0.6075469477251777,-0.3622486278324271,0.6075469477251777,0.7757909481627743,0.9715447154471544,0.9873703204547756,0.6303703957722676,0.8527866428957791,-0.02598135325816514,1.077263995704189,0.03824960896170615,1.067187401656901,-0.02598135325816514,1.077263995704189,0.03824960896170615,1.067187401656901,0.0006561947461323214,1.000846555703044,-0.0027100271002712395,0.9972183588317105,0.002614214145730598,1.002654681833382,-0.1252027612219172,0.8342943233716801,0.030945269987596946,1.0376535801283568
Pd100,2.631287312449277,4.038065838129914,2.631287312449277,4.038065838129914,0.5426076813463869,0.9364754098360656,0.9989147724793606,22.433196425457268,0.999228942192654,0.0286893071349624,0.3826085645566313,0.0286893071349624,0.3826085645566313,0.7000698341874867,0.9665300546448088,0.9795565425294336,0.9317113386637468,0.9049768758764936,-2.6025980053143147,0.010903145011654989,-3.6554572735732833,0.09475045229421587,-2.6025980053143147,0.010903145011654989,-3.6554572735732833,0.09475045229421587,0.15746215284109977,1.2901952151697977,0.030054644808743203,1.0320933625091175,-0.019358229949926975,0.9806207391428612,-21.501485086793522,0.041532705415374405,-0.09425206631616045,0.9056752038133135
