      Step     Time          Energy         fmax
*Force-consistent energies used in optimization.
FIRE:    0 22:31:38  -155472.865847*       0.2634
FIRE:    1 22:38:27  -155472.865810*       0.3068
FIRE:    2 22:43:56  -155472.866113*       0.1570
FIRE:    3 22:47:52  -155472.866170*       0.1420
FIRE:    4 22:52:30  -155472.866189*       0.1143
FIRE:    5 22:54:54  -155472.866214*       0.0851
FIRE:    6 22:57:42  -155472.866242*       0.0623
FIRE:    7 23:01:02  -155472.866264*       0.0432
