variable,minimum,maximum,median,hdi95_lower,hdi95_upper,fraction_below_zero,fraction_above_one
theta_CO,0.006224091266809711,0.9924804734847266,0.5583415340663997,0.08180189361071005,0.9924804734847266,0.0,0.0
theta_OH_Pd,2.6552046728668657e-09,0.9412505550266153,0.00029887397899549823,2.6552046728668657e-09,0.503268437928862,0.0,0.0
theta_empty_Pd,0.006731799516667998,0.9045896184330293,0.08164689500411915,0.007638196675665657,0.8942147085935436,0.0,0.0
theta_OH_Ag,0.00938675432551179,0.8634938494686654,0.18755515010426765,0.010562189098592108,0.7021323416992938,0.0,0.0
theta_empty_Ag,0.13650615053133458,0.9906132456744882,0.8124448498957323,0.29786765830070633,0.9894378109014079,0.0,0.0
rate_fraction_BF,0.8565153907842084,1.000000000000007,0.9999997802758723,0.9988022275995146,1.000000000000007,0.0,0.0
rate_fraction_LH,3.237601646900722e-20,0.14348460921579245,2.1972412779628477e-07,3.237601646900722e-20,0.0011977724004816133,0.0,0.0
