EC-Lab ASCII FILE
Nb header lines : 64                          

Cyclic Voltammetry

Run on channel : 1 (SN 69801)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -2.50 V, max = 2.50 V
Safety Limits :
	Do not start on E overload
Acquisition started on :
Loaded Setting File :
Saved on :
	File :
	Directory :
	Host :
Device :
Address : USB
EC-LAB for windows v11.52 (software)
Internet server v11.52 (firmware)
Command interpretor v11.50 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0.001 mg
 at x = 0.000
Molecular weight of active material (at x = 0) : 0.001 g/mol
Atomic weight of intercalated ion : 0.001 g/mol
Acquisition started at : xo = 0.000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26.801 mA.h
Battery capacity : 0.000 A.h
Electrode surface area : 0.000 cm²
Characteristic mass : 0.001 g
Volume (V) : 0.001 cm³
Record Ece
Cycle Definition : Charge/Discharge alternance
Ei (V)              -0.515              
vs.                 Ref                 
dE/dt               20.000              
dE/dt unit          mV/s                
E1 (V)              0.385               
vs.                 Ref                 
Step percent        50                  
N                   50                  
E range min (V)     -2.500              
E range max (V)     2.500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           7                   
E2 (V)              -0.815              
vs.                 Ref                 
nc cycles           1                   
Reverse Scan        1                   
Ef (V)              -0.715              
vs.                 Ref                 

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	<Ece>/V	Rcmp/Ohm	step time/s	Pwe/W	Pce/W	Pwe-ce/W	Ewe-Ece/V	Rwe/Ohm	Rce/Ohm	Rwe-ce/Ohm	
2	1	0	1	0	1.953637251391374E+003	-4.2562392E-001	-4.2599621E-001	9.040589499577172E-003	1.000000000000000E+000	3.8539216E-005	13	3.6523145E-001	1.3160005E+001	4.312499891057087E+000	-3.8512567E-006	3.3019076E-006	-7.1531645E-006	-7.9122770E-001	4.7120402E+004	4.0399074E+004	8.7519477E+004
2	1	0	1	0	1.953887251385058E+003	-4.2062390E-001	-4.2099309E-001	9.176665082135188E-003	1.000000000000000E+000	4.0975825E-005	13	3.5999098E-001	1.3160005E+001	4.562499884741555E+000	-3.8633125E-006	3.3035167E-006	-7.1668292E-006	-7.8098404E-001	4.5876480E+004	3.9228957E+004	8.5105438E+004
2	1	0	1	0	1.954137251378743E+003	-4.1562393E-001	-4.1599596E-001	9.313054995169462E-003	1.000000000000000E+000	4.3446445E-005	13	3.5473704E-001	1.3160005E+001	4.812499878426024E+000	-3.8741932E-006	3.3036856E-006	-7.1778786E-006	-7.7073300E-001	4.4668043E+004	3.8090297E+004	8.2758344E+004
2	1	0	1	0	1.954387251372427E+003	-4.1062388E-001	-4.1098985E-001	9.494912350973966E-003	1.000000000000000E+000	4.5957444E-005	13	3.4945938E-001	1.3160005E+001	5.062499872110493E+000	-3.9023125E-006	3.3180861E-006	-7.2203989E-006	-7.6044923E-001	4.3285270E+004	3.6804910E+004	8.0090180E+004
2	1	0	1	0	1.954637251366112E+003	-4.0562391E-001	-4.0597138E-001	9.590883326889399E-003	1.000000000000000E+000	4.8502712E-005	13	3.4421265E-001	1.3160005E+001	5.312499865794962E+000	-3.8936241E-006	3.3013034E-006	-7.1949275E-006	-7.5018406E-001	4.2328883E+004	3.5889566E+004	7.8218453E+004
2	1	0	1	0	1.954887251359796E+003	-4.0062386E-001	-4.0097228E-001	9.721687650007082E-003	1.000000000000000E+000	5.1077499E-005	13	3.3901203E-001	1.3160005E+001	5.562499859479430E+000	-3.8981270E-006	3.2957691E-006	-7.1938962E-006	-7.3998427E-001	4.1245129E+004	3.4871727E+004	7.6116859E+004
2	1	0	1	0	1.955137251353481E+003	-3.9562389E-001	-3.9598280E-001	9.884211474112531E-003	1.000000000000000E+000	5.3689244E-005	13	3.3383545E-001	1.3160005E+001	5.812499853163899E+000	-3.9139777E-006	3.2997002E-006	-7.2136781E-006	-7.2981822E-001	4.0062152E+004	3.3774617E+004	7.3836773E+004
2	1	0	1	0	1.955387251347165E+003	-3.9062390E-001	-3.9099124E-001	1.003551023373181E-002	1.000000000000000E+000	5.6339220E-005	13	3.2870352E-001	1.3160005E+001	6.062499846848369E+000	-3.9237966E-006	3.2987075E-006	-7.2225043E-006	-7.1969473E-001	3.8960773E+004	3.2754041E+004	7.1714813E+004
2	1	0	1	0	1.955637251340850E+003	-3.8562393E-001	-3.8596523E-001	1.034090851812134E-002	1.000000000000000E+000	5.9047590E-005	13	3.2357433E-001	1.3160005E+001	6.312499840532837E+000	-3.9912311E-006	3.3460526E-006	-7.3372839E-006	-7.0953953E-001	3.7324113E+004	3.1290707E+004	6.8614820E+004
2	1	0	1	0	1.955887251334534E+003	-3.8062391E-001	-3.8097689E-001	1.034549122963732E-002	1.000000000000000E+000	6.1795006E-005	13	3.1857505E-001	1.3160005E+001	6.562499834217306E+000	-3.9413931E-006	3.2958155E-006	-7.2372086E-006	-6.9955194E-001	3.6825402E+004	3.0793613E+004	6.7619016E+004
2	1	0	1	0	1.956137251328219E+003	-3.7562391E-001	-3.7597674E-001	1.048627148796560E-002	1.000000000000000E+000	6.4559426E-005	13	3.1363714E-001	1.3160005E+001	6.812499827901774E+000	-3.9425940E-006	3.2888843E-006	-7.2314783E-006	-6.8961388E-001	3.5854188E+004	2.9909309E+004	6.5763500E+004
2	1	0	1	0	1.956387251321903E+003	-3.7062386E-001	-3.7095955E-001	1.065684749398761E-002	1.000000000000000E+000	6.7361187E-005	13	3.0876616E-001	1.3160005E+001	7.062499821586244E+000	-3.9532592E-006	3.2904738E-006	-7.2437333E-006	-6.7972571E-001	3.4809500E+004	2.8973498E+004	6.3783000E+004
2	1	0	1	0	1.956637251315588E+003	-3.6562389E-001	-3.6595574E-001	1.083131846484767E-002	1.000000000000000E+000	7.0206108E-005	13	3.0398294E-001	1.3160005E+001	7.312499815270712E+000	-3.9637830E-006	3.2925361E-006	-7.2563193E-006	-6.6993868E-001	3.3786813E+004	2.8065184E+004	6.1851996E+004
2	1	0	1	0	1.956887251309272E+003	-3.6062384E-001	-3.6098319E-001	1.099637503356390E-002	1.000000000000000E+000	7.3092757E-005	13	2.9928741E-001	1.3160005E+001	7.562499808955181E+000	-3.9695065E-006	3.2910766E-006	-7.2605831E-006	-6.6027057E-001	3.2827473E+004	2.7216916E+004	6.0044387E+004
2	1	0	1	0	1.957137251302956E+003	-3.5562390E-001	-3.5600463E-001	1.115798117251609E-002	1.000000000000000E+000	7.6019707E-005	13	2.9464063E-001	1.3160005E+001	7.812499802639649E+000	-3.9722927E-006	3.2875946E-006	-7.2598873E-006	-6.5064526E-001	3.1905828E+004	2.6406268E+004	5.8312094E+004
2	1	0	1	0	1.957387251296641E+003	-3.5062388E-001	-3.5098195E-001	1.132380936217978E-002	1.000000000000000E+000	7.8989287E-005	13	2.9005882E-001	1.3160005E+001	8.062499796324119E+000	-3.9744527E-006	3.2845708E-006	-7.2590233E-006	-6.4104080E-001	3.0995043E+004	2.5614951E+004	5.6609992E+004
2	1	0	1	0	1.957637251290325E+003	-3.4562385E-001	-3.4596834E-001	1.151817886900880E-002	1.000000000000000E+000	8.2003753E-005	13	2.8555429E-001	1.3160005E+001	8.312499790008588E+000	-3.9849251E-006	3.2890655E-006	-7.2739904E-006	-6.3152266E-001	3.0036723E+004	2.4791617E+004	5.4828340E+004
2	1	0	1	0	1.957887251284010E+003	-3.4062386E-001	-3.4099078E-001	1.168462889725152E-002	1.000000000000000E+000	8.5063744E-005	13	2.8110427E-001	1.3160005E+001	8.562499783693056E+000	-3.9843508E-006	3.2845990E-006	-7.2689500E-006	-6.2209505E-001	2.9182852E+004	2.4057611E+004	5.3240461E+004
2	1	0	1	0	1.958137251277694E+003	-3.3562386E-001	-3.3598921E-001	1.187145557067662E-002	1.000000000000000E+000	8.8168250E-005	13	2.7665895E-001	1.3160005E+001	8.812499777377524E+000	-3.9886809E-006	3.2843445E-006	-7.2730254E-006	-6.1264813E-001	2.8302275E+004	2.3304553E+004	5.1606828E+004
2	1	0	1	0	1.958387251271379E+003	-3.3062387E-001	-3.3094507E-001	1.205444100909220E-002	1.000000000000000E+000	9.1316404E-005	13	2.7220431E-001	1.3160005E+001	9.062499771061994E+000	-3.9893580E-006	3.2812709E-006	-7.2706289E-006	-6.0314941E-001	2.7454203E+004	2.2581246E+004	5.0035449E+004
2	1	0	1	0	1.958637251265063E+003	-3.2562384E-001	-3.2595453E-001	1.224878589111089E-002	1.000000000000000E+000	9.4513918E-005	13	2.6776543E-001	1.3160005E+001	9.312499764746463E+000	-3.9925471E-006	3.2798014E-006	-7.2723487E-006	-5.9371996E-001	2.6611170E+004	2.1860568E+004	4.8471738E+004
2	1	0	1	0	1.958887251258748E+003	-3.2062382E-001	-3.2099193E-001	1.246858957828644E-002	1.000000000000000E+000	9.7764307E-005	13	2.6331699E-001	1.3160005E+001	9.562499758430931E+000	-4.0023165E-006	3.2831915E-006	-7.2855082E-006	-5.8430892E-001	2.5744045E+004	2.1118426E+004	4.6862473E+004
2	1	0	1	0	1.959137251252432E+003	-3.1562385E-001	-3.1599924E-001	1.265943464371666E-002	1.000000000000000E+000	1.0106525E-004	13	2.5884804E-001	1.3160005E+001	9.812499752115400E+000	-4.0003715E-006	3.2768698E-006	-7.2772414E-006	-5.7484728E-001	2.4961561E+004	2.0447047E+004	4.5408605E+004
2	1	0	1	0	1.959387251246117E+003	-3.1062382E-001	-3.1097177E-001	1.287215731390215E-002	1.000000000000000E+000	1.0441628E-004	13	2.5432763E-001	1.3160005E+001	1.006249974579987E+001	-4.0028776E-006	3.2737453E-006	-7.2766229E-006	-5.6529939E-001	2.4158480E+004	1.9757965E+004	4.3916445E+004
2	1	0	1	0	1.959637251239801E+003	-3.0562383E-001	-3.0599883E-001	1.309732551334844E-002	1.000000000000000E+000	1.0782176E-004	13	2.4976924E-001	1.3160005E+001	1.031249973948434E+001	-4.0077662E-006	3.2713090E-006	-7.2790754E-006	-5.5576807E-001	2.3363459E+004	1.9070248E+004	4.2433707E+004
2	1	0	1	0	1.959887251233485E+003	-3.0062380E-001	-3.0098355E-001	1.331508017444455E-002	1.000000000000000E+000	1.1128276E-004	13	2.4518457E-001	1.3160005E+001	1.056249973316881E+001	-4.0076202E-006	3.2646522E-006	-7.2722723E-006	-5.4616809E-001	2.2604711E+004	1.8414051E+004	4.1018762E+004
2	1	0	1	0	1.960137251227170E+003	-2.9562381E-001	-2.9601356E-001	1.355320895779691E-002	1.000000000000000E+000	1.1480119E-004	13	2.4053644E-001	1.3160005E+001	1.081249972685328E+001	-4.0119335E-006	3.2600406E-006	-7.2719745E-006	-5.3654999E-001	2.1840848E+004	1.7747564E+004	3.9588410E+004
2	1	0	1	0	1.960387251220854E+003	-2.9062378E-001	-2.9096043E-001	1.376368476079503E-002	1.000000000000000E+000	1.1837611E-004	13	2.3579180E-001	1.3160005E+001	1.106249972053774E+001	-4.0046875E-006	3.2453640E-006	-7.2500516E-006	-5.2675223E-001	2.1139719E+004	1.7131445E+004	3.8271164E+004
2	1	0	1	0	1.960637251214539E+003	-2.8562382E-001	-2.8598970E-001	1.401644656086205E-002	1.000000000000000E+000	1.2200975E-004	13	2.3096524E-001	1.3160005E+001	1.131249971422221E+001	-4.0085592E-006	3.2373121E-006	-7.2458715E-006	-5.1695496E-001	2.0403867E+004	1.6478160E+004	3.6882027E+004
2	1	0	1	0	1.960887251208223E+003	-2.8062373E-001	-2.8097939E-001	1.428234123792760E-002	1.000000000000000E+000	1.2570593E-004	13	2.2606322E-001	1.3160005E+001	1.156249970790668E+001	-4.0130435E-006	3.2287121E-006	-7.2417556E-006	-5.0704265E-001	1.9673203E+004	1.5828163E+004	3.5501367E+004
2	1	0	1	0	1.961137251201908E+003	-2.7562377E-001	-2.7600005E-001	1.454609151229544E-002	1.000000000000000E+000	1.2946782E-004	13	2.2107534E-001	1.3160005E+001	1.181249970159115E+001	-4.0147220E-006	3.2157820E-006	-7.2305043E-006	-4.9707538E-001	1.8974172E+004	1.5198264E+004	3.4172438E+004
2	1	0	1	0	1.961387251195592E+003	-2.7062374E-001	-2.7099219E-001	1.482131438675105E-002	1.000000000000000E+000	1.3329597E-004	13	2.1596435E-001	1.3160005E+001	1.206249969527562E+001	-4.0164605E-006	3.2008754E-006	-7.2173361E-006	-4.8695654E-001	1.8283951E+004	1.4571201E+004	3.2855152E+004
2	1	0	1	0	1.961637251189277E+003	-2.6562372E-001	-2.6598880E-001	1.509585691383117E-002	1.000000000000000E+000	1.3719102E-004	13	2.1074411E-001	1.3160005E+001	1.231249968896009E+001	-4.0153286E-006	3.1813629E-006	-7.1966920E-006	-4.7673291E-001	1.7619986E+004	1.3960395E+004	3.1580381E+004
2	1	0	1	0	1.961887251182961E+003	-2.6062372E-001	-2.6100197E-001	1.536704550915385E-002	1.000000000000000E+000	1.4115557E-004	13	2.0543924E-001	1.3160005E+001	1.256249968264456E+001	-4.0108293E-006	3.1569941E-006	-7.1678232E-006	-4.6644121E-001	1.6984525E+004	1.3368818E+004	3.0353344E+004
2	1	0	1	0	1.962137251176646E+003	-2.5562376E-001	-2.5597629E-001	1.567125357814197E-002	1.000000000000000E+000	1.4519384E-004	13	2.0000440E-001	1.3160005E+001	1.281249967632903E+001	-4.0114692E-006	3.1343197E-006	-7.1457889E-006	-4.5598069E-001	1.6334130E+004	1.2762502E+004	2.9096631E+004
2	1	0	1	0	1.962387251170330E+003	-2.5062376E-001	-2.5097752E-001	1.597354295750658E-002	1.000000000000000E+000	1.4930702E-004	13	1.9440027E-001	1.3160005E+001	1.306249967001349E+001	-4.0090003E-006	3.1052609E-006	-7.1142613E-006	-4.4537777E-001	1.5712076E+004	1.2170141E+004	2.7882217E+004
2	1	0	1	0	1.962637251164015E+003	-2.4562375E-001	-2.4600174E-001	1.627451488328480E-002	1.000000000000000E+000	1.5349693E-004	13	1.8868580E-001	1.3160005E+001	1.331249966369796E+001	-4.0035588E-006	3.0707699E-006	-7.0743290E-006	-4.3468755E-001	1.5115765E+004	1.1593943E+004	2.6709707E+004
2	1	0	1	0	1.962887251157699E+003	-2.4062374E-001	-2.4100816E-001	1.660362243229451E-002	1.000000000000000E+000	1.5776572E-004	13	1.8282616E-001	1.3160005E+001	1.356249965738243E+001	-4.0016084E-006	3.0355766E-006	-7.0371852E-006	-4.2383432E-001	1.4515396E+004	1.1011222E+004	2.5526617E+004
2	1	0	1	0	1.963137251151384E+003	-2.3562375E-001	-2.3599556E-001	1.693831009237535E-002	1.000000000000000E+000	1.6211740E-004	13	1.7682159E-001	1.3160005E+001	1.381249965106690E+001	-3.9973661E-006	2.9950588E-006	-6.9924249E-006	-4.1281715E-001	1.3932650E+004	1.0439151E+004	2.4371803E+004
2	1	0	1	0	1.963387251145068E+003	-2.3062374E-001	-2.3097418E-001	1.746232832146846E-002	1.000000000000000E+000	1.6657865E-004	13	1.7058659E-001	1.3160005E+001	1.406249964475137E+001	-4.0333471E-006	2.9788389E-006	-7.0121860E-006	-4.0156078E-001	1.3226998E+004	9.7688340E+003	2.2995832E+004
2	1	0	1	0	1.963637251138753E+003	-2.2562373E-001	-2.2599047E-001	1.767597632675893E-002	1.000000000000000E+000	1.7113276E-004	13	1.6429485E-001	1.3160005E+001	1.431249963843584E+001	-3.9946021E-006	2.9040718E-006	-6.8986742E-006	-3.9028531E-001	1.2785177E+004	9.2948105E+003	2.2079986E+004
2	1	0	1	0	1.963887251132437E+003	-2.2062375E-001	-2.2098818E-001	1.803911034988725E-002	1.000000000000000E+000	1.7575818E-004	13	1.5783541E-001	1.3160005E+001	1.456249963212031E+001	-3.9864303E-006	2.8472105E-006	-6.8336408E-006	-3.7882358E-001	1.2250504E+004	8.7496230E+003	2.1000127E+004
2	1	0	1	0	1.964137251126122E+003	-2.1562374E-001	-2.1597421E-001	1.841596456689665E-002	1.000000000000000E+000	1.8047578E-004	13	1.5122825E-001	1.3160005E+001	1.481249962580478E+001	-3.9773736E-006	2.7850140E-006	-6.7623873E-006	-3.6720246E-001	1.1727554E+004	8.2118018E+003	1.9939355E+004
2	1	0	1	0	1.964387251119806E+003	-2.1062374E-001	-2.1095987E-001	1.881581389418097E-002	1.000000000000000E+000	1.8528852E-004	13	1.4446938E-001	1.3160005E+001	1.506249961948924E+001	-3.9693814E-006	2.7183089E-006	-6.6876905E-006	-3.5542923E-001	1.1211839E+004	7.6780830E+003	1.8889922E+004
2	1	0	1	0	1.964637251113491E+003	-2.0562373E-001	-2.0599203E-001	1.925986812831721E-002	1.000000000000000E+000	1.9020621E-004	13	1.3755667E-001	1.3160005E+001	1.531249961317372E+001	-3.9673791E-006	2.6493233E-006	-6.6167026E-006	-3.4354872E-001	1.0695401E+004	7.1421396E+003	1.7837541E+004
2	1	0	1	0	1.964887251107175E+003	-2.0062374E-001	-2.0102051E-001	1.965920457998184E-002	1.000000000000000E+000	1.9522905E-004	13	1.3050342E-001	1.3160005E+001	1.556249960685818E+001	-3.9519032E-006	2.5655934E-006	-6.5174968E-006	-3.3152393E-001	1.0225262E+004	6.6382856E+003	1.6863547E+004
2	1	0	1	0	1.965137251100860E+003	-1.9562373E-001	-1.9598156E-001	2.008488680850595E-002	1.000000000000000E+000	2.0035678E-004	13	1.2333310E-001	1.3160005E+001	1.581249960054265E+001	-3.9362676E-006	2.4771314E-006	-6.4133988E-006	-3.1931466E-001	9.7576631E+003	6.1405923E+003	1.5898255E+004
2	1	0	1	0	1.965387251094544E+003	-1.9062372E-001	-1.9099940E-001	2.055034785274890E-002	1.000000000000000E+000	2.0559685E-004	13	1.1596080E-001	1.3160005E+001	1.606249959422712E+001	-3.9251040E-006	2.3830348E-006	-6.3081388E-006	-3.0696020E-001	9.2942178E+003	5.6427656E+003	1.4936983E+004
2	1	0	1	0	1.965637251088228E+003	-1.8562372E-001	-1.8599392E-001	2.103205841845607E-002	1.000000000000000E+000	2.1095255E-004	13	1.0846699E-001	1.3160005E+001	1.631249958791159E+001	-3.9118349E-006	2.2812840E-006	-6.1931191E-006	-2.9446092E-001	8.8433535E+003	5.1572217E+003	1.4000575E+004
2	1	0	1	0	1.965887251081913E+003	-1.8062370E-001	-1.8097959E-001	2.150270240745655E-002	1.000000000000000E+000	2.1642883E-004	13	1.0082502E-001	1.3160005E+001	1.656249958159606E+001	-3.8915505E-006	2.1680103E-006	-6.0595607E-006	-2.8180462E-001	8.4165977E+003	4.6889463E+003	1.3105544E+004
2	1	0	1	0	1.966137251075597E+003	-1.7562370E-001	-1.7598550E-001	2.200115472434705E-002	1.000000000000000E+000	2.2202601E-004	13	9.3024142E-002	1.3160005E+001	1.681249957528052E+001	-3.8718840E-006	2.0466387E-006	-5.9185227E-006	-2.6900965E-001	7.9989209E+003	4.2281479E+003	1.2227069E+004
2	1	0	1	0	1.966387251069282E+003	-1.7062370E-001	-1.7097989E-001	2.252305590042369E-002	1.000000000000000E+000	2.2774731E-004	13	8.5128479E-002	1.3160005E+001	1.706249956896500E+001	-3.8509897E-006	1.9173535E-006	-5.7683428E-006	-2.5610837E-001	7.5913271E+003	3.7796150E+003	1.1370942E+004
2	1	0	1	0	1.966637251062966E+003	-1.6562369E-001	-1.6597524E-001	2.306282906405019E-002	1.000000000000000E+000	2.3360243E-004	13	7.7031948E-002	1.3160005E+001	1.731249956264946E+001	-3.8278586E-006	1.7765747E-006	-5.6044332E-006	-2.4300718E-001	7.1966558E+003	3.3400911E+003	1.0536747E+004
2	1	0	1	0	1.966887251056651E+003	-1.6062368E-001	-1.6098444E-001	2.362336325387937E-002	1.000000000000000E+000	2.3959616E-004	13	6.8819247E-002	1.3160005E+001	1.756249955633393E+001	-3.8029939E-006	1.6257421E-006	-5.4287361E-006	-2.2980368E-001	6.8146284E+003	2.9131858E+003	9.7278145E+003
