parameter,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
deltaG1_0,3723.0741224642557,2640.596289710874,1.0009338799914267,1.7474978387684945e-05,1.2514729764261633e-05
deltaG4_0,3558.8307620214546,2360.009276425976,1.0004729169293294,7.35993915408283e-05,5.720976851900979e-05
deltaG5_0,492.2684671230875,755.0397953760352,1.005180016566952,0.0002333429247427467,0.0001629107713476014
beta_2,514.9092404146629,566.5731973379444,1.0052845523660447,0.001854603740217789,0.0011003529959638363
q,575.3198632320226,634.737870560893,1.0049163670907841,0.0012803422147323134,0.0008503194189717505
Gact2_BF_0,475.62863290877,713.8762154919791,1.00580413892174,0.0002053717431503858,0.0001428859929495595
Gact2_LH_0,3111.854564838215,2311.1046986047486,1.001162870740538,7.73080054182478e-05,7.497044743740356e-05
sigma_ln_rate_material,5122.268536024957,3126.848413867251,1.0011048668790201,0.00010712472823955789,7.486970793878629e-05
sigma_ln_rate_setup_material,1862.3006915356368,2435.56240651795,1.0000638597154117,0.0006432765242159476,0.0008293633151430487
