material,electrolyte_concentration_M,CO_mole_fraction,replicate,n_points,mean_residual,mean_abs_residual,rms_residual,lag1_residual_correlation,residual_slope_per_V
Ag75Pd25,0.25,0.001,A,41,0.2751191385222901,0.2762532485924235,0.30828705843524845,0.9710953970190248,-0.16156815060843502
Ag75Pd25,0.25,0.001,B,41,0.2813147860523448,0.2813147860523448,0.30522219532139533,0.9662001906957246,-0.29885967264184343
Ag75Pd25,0.25,0.001,C,41,-0.0040937940686229905,0.21569999229002776,0.24172600736990352,0.9805098183985674,-0.8796660483948707
Ag75Pd25,0.25,0.01,A,41,-0.41157043782856256,0.41157043782856256,0.4275663037610201,0.9598509793128723,0.6213201882588825
Ag75Pd25,0.25,0.01,B,41,-0.4383285934356889,0.43901410321470896,0.45537077091915706,0.9671561618604376,0.7083519088208023
Ag75Pd25,0.25,0.01,C,41,-0.40363261876275475,0.40363261876275475,0.4323865022009301,0.9800827673288317,0.7427312229247796
Ag75Pd25,0.25,0.1,A,41,-0.3543676045266855,0.3543676045266855,0.3652242216435137,0.9829409717206056,0.17141438564863437
Ag75Pd25,0.25,0.1,B,41,-0.33616794367947034,0.33616794367947034,0.34679878083292764,0.9783566733581809,0.08185812782639593
Ag75Pd25,0.25,0.1,C,41,-0.26402347064399945,0.26402347064399945,0.2997724716281234,0.9939274871132618,0.650455221698811
Ag75Pd25,0.25,1.0,A,41,0.11284307207238987,0.15291060315438015,0.17160066332334642,0.9923770982661607,-0.7206095243860879
Ag75Pd25,0.25,1.0,B,41,0.08868240070553562,0.14987278440171364,0.1659463536494313,0.9944219353737734,-0.877559282470156
Ag75Pd25,0.25,1.0,C,41,0.24493858838793917,0.24546641992179924,0.27251695369703804,0.9840626936976602,-0.051575425486254635
Ag75Pd25,0.5,0.001,A,41,0.44936972569631695,0.44936972569631695,0.509418831348719,0.9842717250150993,-1.6961567212060857
Ag75Pd25,0.5,0.001,B,41,0.4987629218527427,0.4987629218527427,0.5417217998161015,0.9810046178025542,-1.4543834624925795
Ag75Pd25,0.5,0.001,C,41,0.244748149776333,0.28909178934335067,0.3287572250058856,0.9778737130414596,-1.28529989287295
Ag75Pd25,0.5,0.01,A,41,-0.19175543817665297,0.21980088197627876,0.2302681058044274,0.9734404283993199,0.20237573476760917
Ag75Pd25,0.5,0.01,B,41,-0.19519938672864517,0.22234294982628972,0.23150156464586782,0.9759246689791747,0.2573962891431091
Ag75Pd25,0.5,0.01,C,41,-0.22719615296906934,0.23613455511572512,0.2533378844688246,0.9603669771084479,0.5479488624245406
Ag75Pd25,0.5,0.1,A,41,-0.10198806002391267,0.10378715004636692,0.11353068017528771,0.925698742595154,-0.07798709862458826
Ag75Pd25,0.5,0.1,B,41,-0.10828666253527694,0.11022781174274521,0.12059191659889687,0.9275463969588811,-0.017316960641216895
Ag75Pd25,0.5,0.1,C,41,-0.01123025767239338,0.06837420947129993,0.09466598791767664,0.9868952619169833,0.4752775517792109
Ag75Pd25,0.5,1.0,A,41,0.4019463797377595,0.4019463797377595,0.4102269350743933,0.9945425982400485,-0.5457215619275659
Ag75Pd25,0.5,1.0,B,41,0.35826289831386987,0.35826289831386987,0.36695501394997776,0.9939616266187423,-0.503585956079672
Ag75Pd25,0.5,1.0,C,41,0.5513508792697461,0.5513508792697461,0.5566019831840652,0.983023243649837,0.03578593447001071
Ag75Pd25,1.0,0.001,A,41,0.16962673043015705,0.1944630414354213,0.23173482058949713,0.9596783142293267,-0.32606898724246774
Ag75Pd25,1.0,0.001,B,41,0.15772388447438232,0.17882684536314214,0.21896391236048943,0.961374545153003,-0.1571240896923235
Ag75Pd25,1.0,0.001,C,41,0.011414919442449182,0.2718865202819224,0.3029576479497535,0.9805678936719341,-1.7719084643064864
Ag75Pd25,1.0,0.01,A,41,-0.40621391840404253,0.4458703598585933,0.46260753856929404,0.9976426004427686,1.290200611842905
Ag75Pd25,1.0,0.01,B,41,-0.39603476466712517,0.4432324666350441,0.45969506741885957,0.9978088210726391,1.4080534623096668
Ag75Pd25,1.0,0.01,C,41,-0.4849396163800895,0.48549867194472646,0.5021163880129056,0.966898501997108,0.10111289924906285
Ag75Pd25,1.0,0.1,A,41,-0.24575077731970668,0.25442147342153465,0.26976518032753716,0.9845308895907107,0.8297129110513395
Ag75Pd25,1.0,0.1,B,41,-0.2263281312275304,0.2400231439936068,0.2562283820890991,0.9874710863902285,0.8967256040124254
Ag75Pd25,1.0,0.1,C,41,-0.12254773688335063,0.13226074921583855,0.14334236308490672,0.9585580779279802,0.47489152695459447
Ag75Pd25,1.0,1.0,A,41,0.350213424743573,0.350213424743573,0.3575347755959236,0.9954949644610342,0.45759064809984773
Ag75Pd25,1.0,1.0,B,41,0.33951811835236473,0.33951811835236473,0.3473571350056926,0.9977514043387357,0.5128665955659616
Ag75Pd25,1.0,1.0,C,41,0.39388177033760674,0.39388177033760674,0.39845668728060335,0.9873129822745685,0.27247867457994274
