      Step     Time          Energy         fmax
*Force-consistent energies used in optimization.
FIRE:    0 18:50:06  -155348.363603*       0.1474
FIRE:    1 18:53:47  -155348.363837*       0.1053
FIRE:    2 18:59:24  -155348.364167*       0.0921
FIRE:    3 19:05:12  -155348.364538*       0.0623
FIRE:    4 19:09:35  -155348.364810*       0.0582
FIRE:    5 19:15:18  -155348.364968*       0.1085
FIRE:    6 19:20:00  -155348.364984*       0.1125
FIRE:    7 19:24:40  -155348.365018*       0.0480
