EC-Lab ASCII FILE
Nb header lines : 64                          

Cyclic Voltammetry

Run on channel : 1 (SN 69801)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -2.50 V, max = 2.50 V
Safety Limits :
	Do not start on E overload
Acquisition started on :
Loaded Setting File :
Saved on :
	File :
	Directory :
	Host :
Device :
Address : USB
EC-LAB for windows v11.52 (software)
Internet server v11.52 (firmware)
Command interpretor v11.50 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0.001 mg
 at x = 0.000
Molecular weight of active material (at x = 0) : 0.001 g/mol
Atomic weight of intercalated ion : 0.001 g/mol
Acquisition started at : xo = 0.000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26.801 mA.h
Battery capacity : 0.000 A.h
Electrode surface area : 0.000 cm²
Characteristic mass : 0.001 g
Volume (V) : 0.001 cm³
Record Ece
Cycle Definition : Charge/Discharge alternance
Ei (V)              -0.515              
vs.                 Ref                 
dE/dt               20.000              
dE/dt unit          mV/s                
E1 (V)              0.385               
vs.                 Ref                 
Step percent        50                  
N                   50                  
E range min (V)     -2.500              
E range max (V)     2.500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           7                   
E2 (V)              -0.815              
vs.                 Ref                 
nc cycles           1                   
Reverse Scan        1                   
Ef (V)              -0.715              
vs.                 Ref                 

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	<Ece>/V	Rcmp/Ohm	step time/s	Pwe/W	Pce/W	Pwe-ce/W	Ewe-Ece/V	Rwe/Ohm	Rce/Ohm	Rwe-ce/Ohm	
2	1	0	1	0	1.880428653217350E+003	-4.6571854E-001	-4.6611056E-001	7.702508072137591E-003	1.000000000000000E+000	2.0094778E-005	13	2.2139414E-001	6.5625286E+000	2.279999942402356E+000	-3.5902203E-006	1.7052902E-006	-5.2955106E-006	-6.8750471E-001	6.0514129E+004	2.8743123E+004	8.9257250E+004
2	1	0	1	0	1.880678653211035E+003	-4.6071559E-001	-4.6110010E-001	7.834086231459734E-003	1.000000000000000E+000	2.2324855E-005	13	2.1561477E-001	6.5625286E+000	2.529999936086824E+000	-3.6122979E-006	1.6891447E-006	-5.3014428E-006	-6.7671490E-001	5.8858188E+004	2.7522645E+004	8.6380828E+004
2	1	0	1	0	1.880928653204719E+003	-4.5571530E-001	-4.5611027E-001	7.915009952349908E-003	1.000000000000000E+000	2.4582165E-005	13	2.0997544E-001	6.5625286E+000	2.779999929771293E+000	-3.6101173E-006	1.6619576E-006	-5.2720748E-006	-6.6608572E-001	5.7625988E+004	2.6528766E+004	8.4154750E+004
2	1	0	1	0	1.881178653198404E+003	-4.5071521E-001	-4.5108631E-001	8.011360683234551E-003	1.000000000000000E+000	2.6862046E-005	13	2.0448589E-001	6.5625286E+000	3.029999923455762E+000	-3.6138151E-006	1.6382103E-006	-5.2520254E-006	-6.5557218E-001	5.6305828E+004	2.5524490E+004	8.1830320E+004
2	1	0	1	0	1.881428653192088E+003	-4.4571522E-001	-4.4606704E-001	8.078806776217668E-003	1.000000000000000E+000	2.9160388E-005	13	1.9909815E-001	6.5625286E+000	3.279999917140230E+000	-3.6036895E-006	1.6084755E-006	-5.2121650E-006	-6.4516521E-001	5.5214469E+004	2.4644500E+004	7.9858969E+004
2	1	0	1	0	1.881678653185772E+003	-4.4071519E-001	-4.4108588E-001	8.189408440613306E-003	1.000000000000000E+000	3.1484145E-005	13	1.9378607E-001	6.5625286E+000	3.529999910824700E+000	-3.6122324E-006	1.5869932E-006	-5.1992256E-006	-6.3487196E-001	5.3860531E+004	2.3663012E+004	7.7523539E+004
2	1	0	1	0	1.881928653179457E+003	-4.3571523E-001	-4.3610421E-001	8.296200243334856E-003	1.000000000000000E+000	3.3834793E-005	13	1.8858087E-001	6.5625286E+000	3.779999904509168E+000	-3.6180079E-006	1.5645047E-006	-5.1825127E-006	-6.2468505E-001	5.2566742E+004	2.2730992E+004	7.5297734E+004
2	1	0	1	0	1.882178653173141E+003	-4.3071520E-001	-4.3112642E-001	8.387600102020072E-003	1.000000000000000E+000	3.6208960E-005	13	1.8344316E-001	6.5625286E+000	4.029999898193637E+000	-3.6161159E-006	1.5386479E-006	-5.1547640E-006	-6.1456954E-001	5.1400449E+004	2.1870756E+004	7.3271203E+004
2	1	0	1	0	1.882428653166826E+003	-4.2571521E-001	-4.2610705E-001	8.485897571295156E-003	1.000000000000000E+000	3.8605685E-005	13	1.7834598E-001	6.5625286E+000	4.279999891878106E+000	-3.6159008E-006	1.5134257E-006	-5.1293264E-006	-6.0445303E-001	5.0213551E+004	2.1016748E+004	7.1230297E+004
2	1	0	1	0	1.882678653160510E+003	-4.2071521E-001	-4.2109504E-001	8.565720911597144E-003	1.000000000000000E+000	4.1025036E-005	13	1.7326845E-001	6.5625286E+000	4.529999885562575E+000	-3.6069825E-006	1.4841692E-006	-5.0911517E-006	-5.9436351E-001	4.9160492E+004	2.0228123E+004	6.9388609E+004
2	1	0	1	0	1.882928653154195E+003	-4.1571519E-001	-4.1610810E-001	8.655625049794724E-003	1.000000000000000E+000	4.3466887E-005	13	1.6824022E-001	6.5625286E+000	4.779999879247043E+000	-3.6016756E-006	1.4562243E-006	-5.0579001E-006	-5.8434832E-001	4.8073723E+004	1.9437096E+004	6.7510820E+004
2	1	0	1	0	1.883178653147879E+003	-4.1071519E-001	-4.1107234E-001	8.785695455284154E-003	1.000000000000000E+000	4.5938756E-005	13	1.6322276E-001	6.5625286E+000	5.029999872931512E+000	-3.6115564E-006	1.4340254E-006	-5.0455819E-006	-5.7429510E-001	4.6788824E+004	1.8578240E+004	6.5367063E+004
2	1	0	1	0	1.883428653141564E+003	-4.0571517E-001	-4.0606824E-001	8.852507350657540E-003	1.000000000000000E+000	4.8430375E-005	13	1.5819080E-001	6.5625286E+000	5.279999866615981E+000	-3.5947221E-006	1.4003853E-006	-4.9951072E-006	-5.6425905E-001	4.5870422E+004	1.7869604E+004	6.3740023E+004
2	1	0	1	0	1.883678653135248E+003	-4.0071517E-001	-4.0107805E-001	8.931296597611909E-003	1.000000000000000E+000	5.0938415E-005	13	1.5318286E-001	6.5625286E+000	5.529999860300450E+000	-3.5821470E-006	1.3681216E-006	-4.9502687E-006	-5.5426091E-001	4.4907035E+004	1.7151246E+004	6.2058281E+004
2	1	0	1	0	1.883928653128932E+003	-3.9571518E-001	-3.9607179E-001	9.039813100849752E-003	1.000000000000000E+000	5.3471380E-005	13	1.4817210E-001	6.5625286E+000	5.779999853984919E+000	-3.5804151E-006	1.3394481E-006	-4.9198629E-006	-5.4424387E-001	4.3814156E+004	1.6391057E+004	6.0205215E+004
2	1	0	1	0	1.884178653122617E+003	-3.9071518E-001	-3.9105764E-001	9.118491363217601E-003	1.000000000000000E+000	5.6029527E-005	13	1.4316441E-001	6.5625286E+000	6.029999847669388E+000	-3.5658556E-006	1.3054434E-006	-4.8712991E-006	-5.3422207E-001	4.2886223E+004	1.5700449E+004	5.8586672E+004
2	1	0	1	0	1.884428653116301E+003	-3.8571516E-001	-3.8606286E-001	9.217922809394486E-003	1.000000000000000E+000	5.8608755E-005	13	1.3815412E-001	6.5625286E+000	6.279999841353856E+000	-3.5586977E-006	1.2734940E-006	-4.8321917E-006	-5.2421701E-001	4.1881762E+004	1.4987555E+004	5.6869316E+004
2	1	0	1	0	1.884678653109986E+003	-3.8071516E-001	-3.8105640E-001	9.298042346902451E-003	1.000000000000000E+000	6.1209728E-005	13	1.3312519E-001	6.5625286E+000	6.529999835038324E+000	-3.5430785E-006	1.2378036E-006	-4.7808821E-006	-5.1418161E-001	4.0982434E+004	1.4317550E+004	5.5299984E+004
2	1	0	1	0	1.884928653103670E+003	-3.7571517E-001	-3.7606958E-001	9.368240540858246E-003	1.000000000000000E+000	6.3832063E-005	13	1.2811996E-001	6.5625286E+000	6.779999828722794E+000	-3.5231103E-006	1.2002586E-006	-4.7233689E-006	-5.0418955E-001	4.0143031E+004	1.3675989E+004	5.3819020E+004
2	1	0	1	0	1.885178653097355E+003	-3.7071517E-001	-3.7106609E-001	9.485422288500106E-003	1.000000000000000E+000	6.6476809E-005	13	1.2311187E-001	6.5625286E+000	7.029999822407263E+000	-3.5197186E-006	1.1677680E-006	-4.6874866E-006	-4.9417797E-001	3.9119617E+004	1.2979061E+004	5.2098680E+004
2	1	0	1	0	1.885428653091039E+003	-3.6571515E-001	-3.6603621E-001	9.549491971669446E-003	1.000000000000000E+000	6.9142399E-005	13	1.1807242E-001	6.5625286E+000	7.279999816091731E+000	-3.4954599E-006	1.1275316E-006	-4.6229916E-006	-4.8410863E-001	3.8330438E+004	1.2364262E+004	5.0694699E+004
2	1	0	1	0	1.885678653084724E+003	-3.6071515E-001	-3.6107215E-001	9.637522360913489E-003	1.000000000000000E+000	7.1831579E-005	13	1.1304058E-001	6.5625286E+000	7.529999809776200E+000	-3.4798409E-006	1.0894312E-006	-4.5692723E-006	-4.7411275E-001	3.7465246E+004	1.1729216E+004	4.9194461E+004
2	1	0	1	0	1.885928653078408E+003	-3.5571513E-001	-3.5608944E-001	9.723984747832072E-003	1.000000000000000E+000	7.4542513E-005	13	1.0799716E-001	6.5625286E+000	7.779999803460668E+000	-3.4626082E-006	1.0501627E-006	-4.5127713E-006	-4.6408659E-001	3.6619703E+004	1.1106267E+004	4.7725969E+004
2	1	0	1	0	1.886178653072093E+003	-3.5071516E-001	-3.5106638E-001	9.828071663121302E-003	1.000000000000000E+000	7.7274053E-005	13	1.0295444E-001	6.5625286E+000	8.029999797145138E+000	-3.4503055E-006	1.0118437E-006	-4.4621493E-006	-4.5402083E-001	3.5720781E+004	1.0475549E+004	4.6196328E+004
2	1	0	1	0	1.886428653065777E+003	-3.4571511E-001	-3.4606549E-001	9.924278626429084E-003	1.000000000000000E+000	8.0029145E-005	13	9.7896509E-002	6.5625286E+000	8.279999790829606E+000	-3.4344503E-006	9.7155225E-007	-4.4060025E-006	-4.4396201E-001	3.4870594E+004	9.8643447E+003	4.4734938E+004
2	1	0	1	0	1.886678653059462E+003	-3.4071514E-001	-3.4105828E-001	9.988038839857934E-003	1.000000000000000E+000	8.2805869E-005	13	9.2851013E-002	6.5625286E+000	8.529999784514075E+000	-3.4065033E-006	9.2739953E-007	-4.3339028E-006	-4.3390930E-001	3.4146672E+004	9.2962207E+003	4.3442891E+004
2	1	0	1	0	1.886928653053146E+003	-3.3571512E-001	-3.3606359E-001	1.006605040296274E-002	1.000000000000000E+000	8.5602594E-005	13	8.7827042E-002	6.5625286E+000	8.779999778198543E+000	-3.3828330E-006	8.8407143E-007	-4.2669044E-006	-4.2389065E-001	3.3385844E+004	8.7250742E+003	4.2110918E+004
2	1	0	1	0	1.887178653046831E+003	-3.3071515E-001	-3.3106512E-001	1.015534573456359E-002	1.000000000000000E+000	8.8417910E-005	13	8.2791775E-002	6.5625286E+000	9.029999771883013E+000	-3.3620806E-006	8.4077908E-007	-4.2028601E-006	-4.1385689E-001	3.2600084E+004	8.1525313E+003	4.0752613E+004
2	1	0	1	0	1.887428653040515E+003	-3.2571509E-001	-3.2604274E-001	1.023092608266123E-002	1.000000000000000E+000	9.1250353E-005	13	7.7722847E-002	6.5625286E+000	9.279999765567482E+000	-3.3357192E-006	7.9517673E-007	-4.1308958E-006	-4.0376559E-001	3.1868352E+004	7.5968535E+003	3.9465203E+004
2	1	0	1	0	1.887678653034200E+003	-3.2071513E-001	-3.2106632E-001	1.032506291941446E-002	1.000000000000000E+000	9.4107185E-005	13	7.2675169E-002	6.5625286E+000	9.529999759251950E+000	-3.3150300E-006	7.5037570E-007	-4.0654058E-006	-3.9374149E-001	3.1095822E+004	7.0387144E+003	3.8134535E+004
2	1	0	1	0	1.887928653027884E+003	-3.1571507E-001	-3.1610093E-001	1.038517287063581E-002	1.000000000000000E+000	9.6985401E-005	13	6.7634024E-002	6.5625286E+000	9.779999752936419E+000	-3.2827627E-006	7.0239105E-007	-3.9851539E-006	-3.8373494E-001	3.0437715E+004	6.5125562E+003	3.6950270E+004
2	1	0	1	0	1.888178653021569E+003	-3.1071508E-001	-3.1108978E-001	1.045392057442637E-002	1.000000000000000E+000	9.9880795E-005	13	6.2591553E-002	6.5625286E+000	1.002999974662089E+001	-3.2521079E-006	6.5432710E-007	-3.9064348E-006	-3.7368134E-001	2.9758193E+004	5.9873760E+003	3.5745570E+004
2	1	0	1	0	1.888428653015253E+003	-3.0571508E-001	-3.0608320E-001	1.055581652425508E-002	1.000000000000000E+000	1.0279721E-004	13	5.7526447E-002	6.5625286E+000	1.027999974030536E+001	-3.2309581E-006	6.0723863E-007	-3.8381968E-006	-3.6360964E-001	2.8996639E+004	5.4497393E+003	3.4446379E+004
2	1	0	1	0	1.888678653008938E+003	-3.0071506E-001	-3.0107871E-001	1.063258477013880E-002	1.000000000000000E+000	1.0573379E-004	13	5.2480381E-002	6.5625286E+000	1.052999973398983E+001	-3.2012449E-006	5.5800211E-007	-3.7592470E-006	-3.5355908E-001	2.8316605E+004	4.9358066E+003	3.3252410E+004
2	1	0	1	0	1.888928653002622E+003	-2.9571506E-001	-2.9609215E-001	1.072214716224983E-002	1.000000000000000E+000	1.0869239E-004	13	4.7473066E-002	6.5625286E+000	1.077999972767429E+001	-3.1747436E-006	5.0901320E-007	-3.6837569E-006	-3.4356523E-001	2.7615006E+004	4.4275708E+003	3.2042576E+004
2	1	0	1	0	1.889178652996307E+003	-2.9071504E-001	-2.9106569E-001	1.079937798342490E-002	1.000000000000000E+000	1.1167026E-004	13	4.2427201E-002	6.5625286E+000	1.102999972135876E+001	-3.1433285E-006	4.5818737E-007	-3.6015158E-006	-3.3349290E-001	2.6952080E+004	3.9286709E+003	3.0880750E+004
2	1	0	1	0	1.889428652989991E+003	-2.8571507E-001	-2.8605667E-001	1.085620471747555E-002	1.000000000000000E+000	1.1466086E-004	13	3.7367333E-002	6.5625286E+000	1.127999971504323E+001	-3.1054897E-006	4.0566741E-007	-3.5111570E-006	-3.2342401E-001	2.6349602E+004	3.4420254E+003	2.9791627E+004
2	1	0	1	0	1.889678652983676E+003	-2.8071505E-001	-2.8109196E-001	1.094078995741998E-002	1.000000000000000E+000	1.1767383E-004	13	3.2334369E-002	6.5625286E+000	1.152999970872770E+001	-3.0753681E-006	3.5376354E-007	-3.4291315E-006	-3.1342632E-001	2.5692107E+004	2.9553962E+003	2.8647504E+004
2	1	0	1	0	1.889928652977360E+003	-2.7571502E-001	-2.7609503E-001	1.106121044385810E-002	1.000000000000000E+000	1.2071040E-004	13	2.7292900E-002	6.5625286E+000	1.177999970241217E+001	-3.0539452E-006	3.0189250E-007	-3.3558379E-006	-3.0338794E-001	2.4960652E+004	2.4674424E+003	2.7428096E+004
2	1	0	1	0	1.890178652971044E+003	-2.7071503E-001	-2.7108967E-001	1.111726869720506E-002	1.000000000000000E+000	1.2376744E-004	13	2.2260582E-002	6.5625286E+000	1.202999969609664E+001	-3.0137767E-006	2.4747686E-007	-3.2612536E-006	-2.9335025E-001	2.4384557E+004	2.0023428E+003	2.6386900E+004
2	1	0	1	0	1.890428652964729E+003	-2.6571500E-001	-2.6607794E-001	1.118909814383137E-002	1.000000000000000E+000	1.2684410E-004	13	1.7199606E-002	6.5625286E+000	1.227999968978111E+001	-2.9771722E-006	1.9244807E-007	-3.1696202E-006	-2.8327754E-001	2.3780105E+004	1.5371753E+003	2.5317281E+004
2	1	0	1	0	1.890678652958413E+003	-2.6071501E-001	-2.6107547E-001	1.128449953053484E-002	1.000000000000000E+000	1.2994182E-004	13	1.2172303E-002	6.5625286E+000	1.252999968346558E+001	-2.9461060E-006	1.3735836E-007	-3.0834644E-006	-2.7324778E-001	2.3135760E+004	1.0786746E+003	2.4214434E+004
2	1	0	1	0	1.890928652952098E+003	-2.5571504E-001	-2.5606355E-001	1.140553456850732E-002	1.000000000000000E+000	1.3306482E-004	13	7.1458328E-003	6.5625286E+000	1.277999967715004E+001	-2.9205416E-006	8.1502044E-008	-3.0020437E-006	-2.6320937E-001	2.2450814E+004	6.2652325E+002	2.3077338E+004
2	1	0	1	0	1.891178652945782E+003	-2.5071499E-001	-2.5106314E-001	1.149130458203082E-002	1.000000000000000E+000	1.3621226E-004	13	2.0921747E-003	6.5625286E+000	1.302999967083451E+001	-2.8850429E-006	2.4041817E-008	-2.9090847E-006	-2.5315532E-001	2.1848098E+004	1.8206590E+002	2.2030162E+004
2	1	0	1	0	1.891428652939467E+003	-2.4571501E-001	-2.4608852E-001	1.157484543398918E-002	1.000000000000000E+000	1.3937960E-004	13	-2.9853405E-003	6.5625286E+000	1.327999966451898E+001	-2.8484367E-006	-3.4554855E-008	-2.8138818E-006	-2.4310318E-001	2.1260631E+004	2.5791623E+002	2.1002715E+004
2	1	0	1	0	1.891678652933151E+003	-2.4071503E-001	-2.4110244E-001	1.166661860433979E-002	1.000000000000000E+000	1.4257265E-004	13	-8.0512939E-003	6.5625286E+000	1.352999965820345E+001	-2.8128502E-006	-9.3931376E-008	-2.7189189E-006	-2.3305115E-001	2.0666008E+004	6.9011377E+002	1.9975895E+004
2	1	0	1	0	1.891928652926836E+003	-2.3571500E-001	-2.3611255E-001	1.180543059872807E-002	1.000000000000000E+000	1.4579456E-004	13	-1.3136070E-002	6.5625286E+000	1.377999965188792E+001	-2.7874103E-006	-1.5507696E-007	-2.6323335E-006	-2.2297648E-001	2.0000334E+004	1.1127142E+003	1.8887619E+004
2	1	0	1	0	1.892178652920520E+003	-2.3071501E-001	-2.3105171E-001	1.192772063663475E-002	1.000000000000000E+000	1.4904859E-004	13	-1.8239362E-002	6.5625286E+000	1.402999964557239E+001	-2.7559204E-006	-2.1755402E-007	-2.5383663E-006	-2.1281235E-001	1.9370986E+004	1.5291573E+003	1.7841828E+004
2	1	0	1	0	1.892428652914204E+003	-2.2571503E-001	-2.2607072E-001	1.205499692789122E-002	1.000000000000000E+000	1.5233413E-004	13	-2.3360604E-002	6.5625286E+000	1.427999963925686E+001	-2.7252818E-006	-2.8161202E-007	-2.4436697E-006	-2.0271011E-001	1.8753279E+004	1.9378358E+003	1.6815443E+004
2	1	0	1	0	1.892678652907889E+003	-2.2071500E-001	-2.2108480E-001	1.221237873395613E-002	1.000000000000000E+000	1.5565290E-004	13	-2.8478844E-002	6.5625286E+000	1.452999963294133E+001	-2.6999714E-006	-3.4779444E-007	-2.3521770E-006	-1.9260596E-001	1.8103336E+004	2.3319653E+003	1.5771371E+004
2	1	0	1	0	1.892928652901573E+003	-2.1571501E-001	-2.1607190E-001	1.234340405255582E-002	1.000000000000000E+000	1.5900758E-004	13	-3.3633821E-002	6.5625286E+000	1.477999962662580E+001	-2.6670627E-006	-4.1515585E-007	-2.2519071E-006	-1.8243808E-001	1.7505051E+004	2.7248416E+003	1.4780208E+004
2	1	0	1	0	1.893178652895258E+003	-2.1071500E-001	-2.1107046E-001	1.252648138859293E-002	1.000000000000000E+000	1.6240224E-004	13	-3.8841788E-002	6.5625286E+000	1.502999962031027E+001	-2.6439702E-006	-4.8655090E-007	-2.1574192E-006	-1.7222868E-001	1.6849939E+004	3.1007739E+003	1.3749166E+004
2	1	0	1	0	1.893428652888942E+003	-2.0571497E-001	-2.0609476E-001	1.271531889357669E-002	1.000000000000000E+000	1.6584089E-004	13	-4.4082742E-002	6.5625286E+000	1.527999961399473E+001	-2.6205605E-006	-5.6052613E-007	-2.0600344E-006	-1.6201201E-001	1.6208383E+004	3.4669001E+003	1.2741482E+004
2	1	0	1	0	1.893678652882627E+003	-2.0071499E-001	-2.0109136E-001	1.289368371303407E-002	1.000000000000000E+000	1.6932857E-004	13	-4.9360901E-002	6.5625286E+000	1.552999960767920E+001	-2.5928084E-006	-6.3644387E-007	-1.9563645E-006	-1.5173046E-001	1.5596114E+004	3.8283010E+003	1.1767813E+004
2	1	0	1	0	1.893928652876311E+003	-1.9571498E-001	-1.9608469E-001	1.311489986295361E-002	1.000000000000000E+000	1.7286632E-004	13	-5.4689258E-002	6.5625286E+000	1.577999960136367E+001	-2.5716311E-006	-7.1724412E-007	-1.8543869E-006	-1.4139543E-001	1.4951292E+004	4.1700098E+003	1.0781282E+004
2	1	0	1	0	1.894178652869996E+003	-1.9071499E-001	-1.9107819E-001	1.338947245726038E-002	1.000000000000000E+000	1.7646444E-004	13	-6.0101245E-002	6.5625286E+000	1.602999959504814E+001	-2.5584361E-006	-8.0472398E-007	-1.7537121E-006	-1.3097695E-001	1.4270777E+004	4.4886938E+003	9.7820840E+003
2	1	0	1	0	1.894428652863680E+003	-1.8571496E-001	-1.8607460E-001	1.366883186270248E-002	1.000000000000000E+000	1.8012772E-004	13	-6.5546006E-002	6.5625286E+000	1.627999958873261E+001	-2.5434224E-006	-8.9593732E-007	-1.6474851E-006	-1.2052859E-001	1.3613058E+004	4.7952896E+003	8.8177686E+003
2	1	0	1	0	1.894678652857365E+003	-1.8071498E-001	-1.8109694E-001	1.395488377948786E-002	1.000000000000000E+000	1.8386119E-004	13	-7.1051553E-002	6.5625286E+000	1.652999958241708E+001	-2.5271868E-006	-9.9151612E-007	-1.5356705E-006	-1.1004539E-001	1.2977316E+004	5.0915186E+003	7.8857974E+003
2	1	0	1	0	1.894928652851049E+003	-1.7571497E-001	-1.7608009E-001	1.427472548418347E-002	1.000000000000000E+000	1.8767205E-004	13	-7.6676145E-002	6.5625286E+000	1.677999957610155E+001	-2.5134950E-006	-1.0945309E-006	-1.4189641E-006	-9.9403948E-002	1.2335095E+004	5.3714619E+003	6.9636328E+003
2	1	0	1	0	1.895178652844734E+003	-1.7071496E-001	-1.7107400E-001	1.460312750803471E-002	1.000000000000000E+000	1.9156566E-004	13	-8.2396589E-002	6.5625286E+000	1.702999956978601E+001	-2.4982155E-006	-1.2032478E-006	-1.2949675E-006	-8.8677414E-002	1.1714888E+004	5.6423936E+003	6.0724946E+003
2	1	0	1	0	1.895428652838418E+003	-1.6571496E-001	-1.6606297E-001	1.501723192790586E-002	1.000000000000000E+000	1.9554916E-004	13	-8.8200986E-002	6.5625286E+000	1.727999956347048E+001	-2.4938061E-006	-1.3245347E-006	-1.1692714E-006	-7.7861980E-002	1.1058161E+004	5.8733184E+003	5.1848423E+003
2	1	0	1	0	1.895678652832103E+003	-1.6071495E-001	-1.6108592E-001	1.544959552833168E-002	1.000000000000000E+000	1.9963899E-004	13	-9.4130591E-002	6.5625286E+000	1.752999955715495E+001	-2.4887122E-006	-1.4542795E-006	-1.0344328E-006	-6.6955328E-002	1.0426546E+004	6.0927544E+003	4.3337915E+003
