material,electrolyte_concentration_M,CO_mole_fraction,replicate,n_points,mean_residual,mean_abs_residual,rms_residual,lag1_residual_correlation,residual_slope_per_V
Ag10Pd90,0.25,0.001,A,33,0.3009621994307097,0.3009621994307097,0.3205879827568097,0.9874802028355829,1.1154879522155037
Ag10Pd90,0.25,0.001,B,33,0.453497866465859,0.453497866465859,0.46101750223112775,0.9967142069945101,0.7625574055301735
Ag10Pd90,0.25,0.001,C,33,0.27115381592945137,0.2821976299888466,0.3296416008064385,0.9837287757168695,1.6723625344196145
Ag10Pd90,0.25,0.01,A,37,-0.598968502970237,0.598968502970237,0.6090546905777341,0.982243139063989,0.9732456616026629
Ag10Pd90,0.25,0.01,B,37,-0.6086348099050817,0.6086348099050817,0.6132268824506368,0.9729892366941179,0.6313482145216085
Ag10Pd90,0.25,0.01,C,37,-0.5811830085972348,0.5811830085972348,0.6224858654283891,0.9965599402934521,2.031398611584166
Ag10Pd90,0.25,0.1,A,41,-0.3431107620519264,0.3431107620519264,0.3470197627216115,0.9847597238661756,0.21838617260103474
Ag10Pd90,0.25,0.1,B,41,-0.3292004778457615,0.3292004778457615,0.33249140778185265,0.9799200020608492,-0.0027276491006401247
Ag10Pd90,0.25,0.1,C,41,-0.3487728301964645,0.3487728301964645,0.3633470075325758,0.9976712199282075,0.7444648548062432
Ag10Pd90,0.25,1.0,A,41,0.3891301300413606,0.3891301300413606,0.39490861625981366,0.9832327057899399,-0.2659815024018086
Ag10Pd90,0.25,1.0,B,41,0.27925502503036814,0.27925502503036814,0.2887553633721406,0.9938923596009698,-0.46537784733399334
Ag10Pd90,0.25,1.0,C,41,0.32733208598213837,0.32733208598213837,0.335551821500957,0.9799329883835043,-0.19504281888071676
Ag10Pd90,0.5,0.001,A,38,0.4374239841507322,0.4377490827171576,0.4653449238745859,0.9785035995825094,-0.748125295028506
Ag10Pd90,0.5,0.001,B,38,0.3736880787818658,0.42519122025240863,0.44688596887687176,0.98599770188222,-1.5549274634022534
Ag10Pd90,0.5,0.001,C,38,0.3179942619935418,0.32916339796359945,0.37048156641933394,0.962975980527745,-0.0196039924748309
Ag10Pd90,0.5,0.01,A,41,-0.36255285455350583,0.3630681847285779,0.37011185852912115,0.9753676334392384,0.3149364131968976
Ag10Pd90,0.5,0.01,B,41,-0.34569605880376014,0.34569605880376014,0.3523037699527206,0.9771254647486745,0.2620015709805356
Ag10Pd90,0.5,0.01,C,41,-0.3523284162956937,0.3595529603719795,0.38510994069105664,0.9762561804425248,1.1231975653449482
Ag10Pd90,0.5,0.1,A,41,-0.16391902367077316,0.166656851332555,0.19868684118682822,0.9956391556246019,-0.9048875756367409
Ag10Pd90,0.5,0.1,B,41,-0.11287187673570893,0.14877101337593507,0.17011409690108756,0.9987986919180865,-1.0408373731533351
Ag10Pd90,0.5,0.1,C,41,-0.1329968113758842,0.1329968113758842,0.1513987635877156,0.9785927163511239,-0.4259950951327538
Ag10Pd90,0.5,1.0,A,41,0.5033116174551976,0.5033116174551976,0.5389067141260473,0.9995786052008832,-1.6137518124922694
Ag10Pd90,0.5,1.0,B,41,0.5112870514029708,0.5112870514029708,0.5490178174488579,0.9996661022628855,-1.6764302966369853
Ag10Pd90,0.5,1.0,C,41,0.5250100352956734,0.5250100352956734,0.5403337343864018,0.9982685718344002,-1.0401388382991474
Ag10Pd90,1.0,0.001,A,41,0.1066832847988334,0.14090204051448582,0.19475831154116108,0.9520817773809648,0.4650601467656316
Ag10Pd90,1.0,0.001,B,41,0.10929604581525389,0.1358396780297178,0.174223730786562,0.938356355295774,0.20030735294152727
Ag10Pd90,1.0,0.001,C,41,0.05700064862168144,0.10710797150749868,0.15647576196401627,0.9427744313660481,0.4643089567480229
Ag10Pd90,1.0,0.01,A,41,-0.501352200153613,0.535770972730418,0.5630074140187584,0.9987174205901957,1.761124137946791
Ag10Pd90,1.0,0.01,B,41,-0.527608231058909,0.5455499544744741,0.5709240271219145,0.9973880688774623,1.4822919227750933
Ag10Pd90,1.0,0.01,C,41,-0.5304074202256587,0.5641720642431094,0.5957394456133098,0.9985750256782179,1.9333313761882
Ag10Pd90,1.0,0.1,A,41,-0.2089478476803644,0.2089478476803644,0.21889912572959772,0.9807686042584096,-0.3443989755992626
Ag10Pd90,1.0,0.1,B,41,-0.23110541326489778,0.23110541326489778,0.24324514652288443,0.9903836506885147,-0.5660664659599942
Ag10Pd90,1.0,0.1,C,41,-0.20505979068309096,0.20505979068309096,0.20893443608890006,0.9648652628013781,-0.11202826470696452
Ag10Pd90,1.0,1.0,A,41,0.565454826179633,0.565454826179633,0.5935304648434689,0.9998429378658303,-1.5204601895665646
Ag10Pd90,1.0,1.0,B,41,0.5021945480559291,0.5021945480559291,0.5399650804923691,0.9998743705006972,-1.6653852186422407
Ag10Pd90,1.0,1.0,C,41,0.5579150243469838,0.5579150243469838,0.5800062307377459,0.9998744427697328,-1.330875610714526
