parameter,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
deltaG1_0,2614.5406636600833,2370.127362050901,1.0000821025613107,1.6053464774911615e-05,1.1282304027648346e-05
deltaG4_0,1281.2973293108219,1698.7373682383893,1.0012107266522676,6.704763168744272e-05,4.659844845986316e-05
deltaG5_0,738.6340948991846,1029.5569284507544,1.0022660153796565,8.954192738837475e-05,6.39271604111217e-05
beta_2,1287.4908839786679,1214.274035206714,1.0014605872477056,0.00012914227866669617,0.00014152233846848703
q,1093.5758431098136,1439.4361954007773,1.0010292253911417,0.00018431225756353168,0.00014464767519881111
Gact2_BF_0,769.6281572595977,1064.7296632855544,1.0031128762975567,5.97941513698756e-05,4.364802130372671e-05
Gact2_LH_0,1938.4754315609232,1900.004329966765,1.0022818338720492,0.0027607120342948966,0.0024381813467839516
sigma_ln_rate_material,4871.707978186565,2763.9531421371375,1.0005912599941296,9.388067301717987e-05,6.576534276502751e-05
