variable,minimum,maximum,median,hdi95_lower,hdi95_upper,fraction_below_zero,fraction_above_one
theta_CO,0.006376453333569836,0.9925279177159239,0.5599265590562843,0.08161261735979691,0.9925279177159239,0.0,0.0
theta_OH_Pd,2.6550501037463823e-09,0.9421425115903221,0.00030164530052604016,2.6550501037463823e-09,0.5057492720302976,0.0,0.0
theta_empty_Pd,0.006645549639361005,0.9054834662867227,0.08198865815254172,0.007561369080364512,0.8942769298493892,0.0,0.0
theta_OH_Ag,0.009559285922302211,0.8634164259605059,0.18665533527104528,0.010358809741208723,0.6999490957542576,0.0,0.0
theta_empty_Ag,0.13658357403949403,0.9904407140776978,0.8133446647289547,0.3000509042457423,0.9896411902587913,0.0,0.0
rate_fraction_BF,0.8533820037997942,1.000000000000007,0.99999971416484,0.9984637220139224,1.000000000000007,0.0,0.0
rate_fraction_LH,4.7291297911036684e-21,0.14661799620020627,2.8583516137087575e-07,4.7291297911036684e-21,0.0015362779860796014,0.0,0.0
