material,n_observations,mechanism_residual_mean,mechanism_residual_rms,conditional_residual_mean,conditional_residual_rms,median_abs_standardized_residual,predictive_95_hdi_coverage,median_lag1_residual_correlation,median_abs_residual_slope_per_V,median_shared_squared_residual_fraction
Ag10Pd90,1431,-0.6240367423971894,0.8684055702739585,-0.6239616124691768,0.866390007578318,0.7616663949046865,0.9720475192173306,0.9732606760201243,1.1329050724538567,0.9930213015704763
Ag25Pd75,1470,0.613378414420705,0.8057133734941554,0.6133935241469523,0.7927941455266606,0.7546813392017336,0.9904761904761905,0.9708814343488077,0.7574481671930644,0.9902703891946667
Ag50Pd50,1476,0.21534607299767178,0.4692910261267235,0.21518399412603,0.4447584635508666,0.5680276531818635,0.9471544715447154,0.9769523135940995,0.6276929613652145,0.938645344742544
Ag75Pd25,1476,-0.02863322727997396,0.3707976406332469,-0.028696772804331822,0.36059735903083995,0.8330197551849057,0.9817073170731707,0.9793430601431337,0.6067944179943092,0.9564605949194036
Ag90Pd10,1476,-0.3315128702256396,0.5660631557970467,-0.331504602068502,0.5271090310255768,0.7974720198693652,0.981029810298103,0.9851807509432735,0.7772039687952508,0.9830705543398033
Pd100,1464,2.6153560485408924,4.025996890654825,2.6153955851425956,4.025892224612987,0.5366857711046502,0.9364754098360656,0.9989101287910576,22.42111850790589,0.9992989355257773
