EC-Lab ASCII FILE
Nb header lines : 64                          

Cyclic Voltammetry

Run on channel : 1 (SN 69801)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -2.50 V, max = 2.50 V
Safety Limits :
	Do not start on E overload
Acquisition started on :
Loaded Setting File :
Saved on :
	File :
	Directory :
	Host :
Device :
Address : USB
EC-LAB for windows v11.52 (software)
Internet server v11.52 (firmware)
Command interpretor v11.50 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0.001 mg
 at x = 0.000
Molecular weight of active material (at x = 0) : 0.001 g/mol
Atomic weight of intercalated ion : 0.001 g/mol
Acquisition started at : xo = 0.000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26.801 mA.h
Battery capacity : 0.000 A.h
Electrode surface area : 0.000 cm²
Characteristic mass : 0.001 g
Volume (V) : 0.001 cm³
Record Ece
Cycle Definition : Charge/Discharge alternance
Ei (V)              -0.515              
vs.                 Ref                 
dE/dt               20.000              
dE/dt unit          mV/s                
E1 (V)              0.385               
vs.                 Ref                 
Step percent        50                  
N                   50                  
E range min (V)     -2.500              
E range max (V)     2.500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           7                   
E2 (V)              -0.815              
vs.                 Ref                 
nc cycles           1                   
Reverse Scan        1                   
Ef (V)              -0.715              
vs.                 Ref                 

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	<Ece>/V	Rcmp/Ohm	step time/s	Pwe/W	Pce/W	Pwe-ce/W	Ewe-Ece/V	Rwe/Ohm	Rce/Ohm	Rwe-ce/Ohm	
2	1	0	1	0	3.294257994087115E+003	-4.6562394E-001	-4.6600130E-001	6.921658798859021E-003	1.000000000000000E+000	1.8332803E-005	13	4.9591318E-001	1.4202708E+001	2.312399941583862E+000	-3.2255020E-006	3.4325419E-006	-6.6580437E-006	-9.6191448E-001	6.7325094E+004	7.1646578E+004	1.3897167E+005
2	1	0	1	0	3.294507994080799E+003	-4.6062392E-001	-4.6102312E-001	7.041747599632705E-003	1.000000000000000E+000	2.0258763E-005	13	4.9128962E-001	1.4202708E+001	2.562399935268331E+000	-3.2464084E-006	3.4595375E-006	-6.7059459E-006	-9.5231271E-001	6.5469988E+004	6.9768141E+004	1.3523813E+005
2	1	0	1	0	3.294757994074484E+003	-4.5562392E-001	-4.5599616E-001	7.155316845208211E-003	1.000000000000000E+000	2.2213579E-005	13	4.8665428E-001	1.4202708E+001	2.812399928952800E+000	-3.2627970E-006	3.4821655E-006	-6.7449628E-006	-9.4265044E-001	6.3728297E+004	6.8012961E+004	1.3174125E+005
2	1	0	1	0	3.295007994068168E+003	-4.5062390E-001	-4.5099175E-001	7.266908194069943E-003	1.000000000000000E+000	2.4194611E-005	13	4.8205838E-001	1.4202708E+001	3.062399922637269E+000	-3.2773157E-006	3.5030739E-006	-6.7803894E-006	-9.3305016E-001	6.2061023E+004	6.6336102E+004	1.2839713E+005
2	1	0	1	0	3.295257994061853E+003	-4.4562396E-001	-4.4599658E-001	7.368911518818264E-003	1.000000000000000E+000	2.6200227E-005	13	4.7748545E-001	1.4202708E+001	3.312399916321738E+000	-3.2865094E-006	3.5185481E-006	-6.8050572E-006	-9.2348206E-001	6.0524078E+004	6.4797285E+004	1.2532136E+005
2	1	0	1	0	3.295507994055537E+003	-4.4062391E-001	-4.4100982E-001	7.487335907957402E-003	1.000000000000000E+000	2.8235934E-005	13	4.7288600E-001	1.4202708E+001	3.562399910006207E+000	-3.3019887E-006	3.5406563E-006	-6.8426448E-006	-9.1389585E-001	5.8900766E+004	6.3158113E+004	1.2205888E+005
2	1	0	1	0	3.295757994049222E+003	-4.3562391E-001	-4.3600890E-001	7.598542767698821E-003	1.000000000000000E+000	3.0303438E-005	13	4.6827352E-001	1.4202708E+001	3.812399903690675E+000	-3.3130323E-006	3.5581963E-006	-6.8712288E-006	-9.0428245E-001	5.7380594E+004	6.1626754E+004	1.1900735E+005
2	1	0	1	0	3.296007994042906E+003	-4.3062389E-001	-4.3102321E-001	7.721714818569814E-003	1.000000000000000E+000	3.2401087E-005	13	4.6365690E-001	1.4202708E+001	4.062399897375144E+000	-3.3282383E-006	3.5802263E-006	-6.9084645E-006	-8.9468014E-001	5.5819621E+004	6.0045848E+004	1.1586547E+005
2	1	0	1	0	3.296257994036590E+003	-4.2562392E-001	-4.2601207E-001	7.860266641740644E-003	1.000000000000000E+000	3.4528974E-005	13	4.5901400E-001	1.4202708E+001	4.312399891059613E+000	-3.3485685E-006	3.6079725E-006	-6.9565408E-006	-8.8502610E-001	5.4198172E+004	5.8396746E+004	1.1259491E+005
2	1	0	1	0	3.296507994030275E+003	-4.2062390E-001	-4.2101470E-001	7.969775096969542E-003	1.000000000000000E+000	3.6688485E-005	13	4.5433867E-001	1.4202708E+001	4.562399884744082E+000	-3.3553924E-006	3.6209769E-006	-6.9763696E-006	-8.7535334E-001	5.2826422E+004	5.7007715E+004	1.0983413E+005
2	1	0	1	0	3.296757994023959E+003	-4.1562393E-001	-4.1600615E-001	8.114940019405215E-003	1.000000000000000E+000	3.8880396E-005	13	4.4960442E-001	1.4202708E+001	4.812399878428550E+000	-3.3758649E-006	3.6485130E-006	-7.0243777E-006	-8.6561060E-001	5.1264230E+004	5.5404527E+004	1.0666876E+005
2	1	0	1	0	3.297007994017644E+003	-4.1062388E-001	-4.1100544E-001	8.280465343198081E-003	1.000000000000000E+000	4.1112013E-005	13	4.4482997E-001	1.4202708E+001	5.062399872113020E+000	-3.4033162E-006	3.6833992E-006	-7.0867154E-006	-8.5583544E-001	4.9635547E+004	5.3720406E+004	1.0335595E+005
2	1	0	1	0	3.297257994011328E+003	-4.0562391E-001	-4.0596002E-001	8.382173275676502E-003	1.000000000000000E+000	4.3376225E-005	13	4.4001859E-001	1.4202708E+001	5.312399865797488E+000	-3.4028274E-006	3.6883121E-006	-7.0911392E-006	-8.4597862E-001	4.8431355E+004	5.2494570E+004	1.0092593E+005
2	1	0	1	0	3.297507994005012E+003	-4.0062386E-001	-4.0096822E-001	8.518793710846455E-003	1.000000000000000E+000	4.5670102E-005	13	4.3515363E-001	1.4202708E+001	5.562399859481957E+000	-3.4157656E-006	3.7069840E-006	-7.1227496E-006	-8.3612186E-001	4.7068664E+004	5.1081602E+004	9.8150266E+004
2	1	0	1	0	3.297757993998697E+003	-3.9562389E-001	-3.9599624E-001	8.681990651312504E-003	1.000000000000000E+000	4.8001410E-005	13	4.3021119E-001	1.4202708E+001	5.812399853166426E+000	-3.4380357E-006	3.7350894E-006	-7.1731251E-006	-8.2620740E-001	4.5611227E+004	4.9552137E+004	9.5163359E+004
2	1	0	1	0	3.298007993992381E+003	-3.9062390E-001	-3.9098755E-001	8.829032301983620E-003	1.000000000000000E+000	5.0371902E-005	13	4.2522410E-001	1.4202708E+001	6.062399846850894E+000	-3.4520417E-006	3.7543173E-006	-7.2063590E-006	-8.1621164E-001	4.4284305E+004	4.8162027E+004	9.2446328E+004
2	1	0	1	0	3.298257993986066E+003	-3.8562390E-001	-3.8598192E-001	8.978256702321774E-003	1.000000000000000E+000	5.2779207E-005	13	4.2019522E-001	1.4202708E+001	6.312399840535363E+000	-3.4654447E-006	3.7726206E-006	-7.2380653E-006	-8.0617714E-001	4.2990742E+004	4.6801426E+004	8.9792172E+004
2	1	0	1	0	3.298507993979750E+003	-3.8062388E-001	-3.8098738E-001	9.123381337928754E-003	1.000000000000000E+000	5.5224431E-005	13	4.1513115E-001	1.4202708E+001	6.562399834219832E+000	-3.4758932E-006	3.7873997E-006	-7.2632929E-006	-7.9611850E-001	4.1759449E+004	4.5501895E+004	8.7261344E+004
2	1	0	1	0	3.298757993973435E+003	-3.7562391E-001	-3.7600157E-001	9.423113739685074E-003	1.000000000000000E+000	5.7727179E-005	13	4.0994480E-001	1.4202708E+001	6.812399827904301E+000	-3.5431055E-006	3.8629564E-006	-7.4060622E-006	-7.8594637E-001	3.9902051E+004	4.3504176E+004	8.3406227E+004
2	1	0	1	0	3.299007993967119E+003	-3.7062398E-001	-3.7098065E-001	9.469061394397876E-003	1.000000000000000E+000	6.0269907E-005	13	4.0475735E-001	1.4202708E+001	7.062399821588769E+000	-3.5128385E-006	3.8326721E-006	-7.3455108E-006	-7.7573800E-001	3.9178188E+004	4.2745246E+004	8.1923430E+004
2	1	0	1	0	3.299257993960804E+003	-3.6562389E-001	-3.6597088E-001	9.623482674883068E-003	1.000000000000000E+000	6.2838466E-005	13	3.9961490E-001	1.4202708E+001	7.312399815273238E+000	-3.5219143E-006	3.8456869E-006	-7.3676015E-006	-7.6558578E-001	3.8028945E+004	4.1524977E+004	7.9553922E+004
2	1	0	1	0	3.299507993954488E+003	-3.6062384E-001	-3.6099449E-001	9.805410370218024E-003	1.000000000000000E+000	6.5449203E-005	13	3.9442587E-001	1.4202708E+001	7.562399808957708E+000	-3.5396990E-006	3.8675075E-006	-7.4072068E-006	-7.5542033E-001	3.6815848E+004	4.0225332E+004	7.7041180E+004
2	1	0	1	0	3.299757993948173E+003	-3.5562390E-001	-3.5602549E-001	9.964826043226405E-003	1.000000000000000E+000	6.8100911E-005	13	3.8918972E-001	1.4202708E+001	7.812399802642176E+000	-3.5477321E-006	3.8782077E-006	-7.4259401E-006	-7.4521518E-001	3.5728219E+004	3.9056348E+004	7.4784570E+004
2	1	0	1	0	3.300007993941857E+003	-3.5062388E-001	-3.5098150E-001	1.012968089606549E-002	1.000000000000000E+000	7.0794878E-005	13	3.8397247E-001	1.4202708E+001	8.062399796326644E+000	-3.5553305E-006	3.8895187E-006	-7.4448490E-006	-7.3495400E-001	3.4648820E+004	3.7905684E+004	7.2554500E+004
2	1	0	1	0	3.300257993935542E+003	-3.4562385E-001	-3.4597671E-001	1.032488775672392E-002	1.000000000000000E+000	7.3533549E-005	13	3.7875292E-001	1.4202708E+001	8.312399790011113E+000	-3.5721707E-006	3.9105812E-006	-7.4827522E-006	-7.2472966E-001	3.3509004E+004	3.6683488E+004	7.0192492E+004
2	1	0	1	0	3.300507993929226E+003	-3.4062386E-001	-3.4099343E-001	1.049961703279072E-002	1.000000000000000E+000	7.6318211E-005	13	3.7353304E-001	1.4202708E+001	8.562399783695583E+000	-3.5803005E-006	3.9219540E-006	-7.5022544E-006	-7.1452647E-001	3.2476750E+004	3.5575871E+004	6.8052625E+004
2	1	0	1	0	3.300757993922911E+003	-3.3562386E-001	-3.3597130E-001	1.068230175300740E-002	1.000000000000000E+000	7.9146419E-005	13	3.6832520E-001	1.4202708E+001	8.812399777380051E+000	-3.5889468E-006	3.9345609E-006	-7.5235075E-006	-7.0429647E-001	3.1451209E+004	3.4479949E+004	6.5931156E+004
2	1	0	1	0	3.301007993916595E+003	-3.3062387E-001	-3.3097509E-001	1.085344669337815E-002	1.000000000000000E+000	8.2016435E-005	13	3.6315894E-001	1.4202708E+001	9.062399771064520E+000	-3.5922205E-006	3.9415263E-006	-7.5337466E-006	-6.9413400E-001	3.0494930E+004	3.3460242E+004	6.3955168E+004
2	1	0	1	0	3.301257993910280E+003	-3.2562384E-001	-3.2597625E-001	1.104631266306431E-002	1.000000000000000E+000	8.4934174E-005	13	3.5802492E-001	1.4202708E+001	9.312399764748988E+000	-3.6008355E-006	3.9548554E-006	-7.5556909E-006	-6.8400121E-001	2.9509961E+004	3.2411262E+004	6.1921223E+004
2	1	0	1	0	3.301507993903964E+003	-3.2062382E-001	-3.2101041E-001	1.124882794675876E-002	1.000000000000000E+000	8.7903238E-005	13	3.5288551E-001	1.4202708E+001	9.562399758433458E+000	-3.6109909E-006	3.9695483E-006	-7.5805392E-006	-6.7389596E-001	2.8537232E+004	3.1370869E+004	5.9908102E+004
2	1	0	1	0	3.301757993897649E+003	-3.1562385E-001	-3.1601527E-001	1.143036673097327E-002	1.000000000000000E+000	9.0919857E-005	13	3.4777391E-001	1.4202708E+001	9.812399752117926E+000	-3.6121705E-006	3.9751835E-006	-7.5873536E-006	-6.6378915E-001	2.7646994E+004	3.0425438E+004	5.8072430E+004
2	1	0	1	0	3.302007993891333E+003	-3.1062382E-001	-3.1099883E-001	1.163480447729596E-002	1.000000000000000E+000	9.3983828E-005	13	3.4271112E-001	1.4202708E+001	1.006239974580240E+001	-3.6184106E-006	3.9873767E-006	-7.6057872E-006	-6.5370995E-001	2.6730043E+004	2.9455684E+004	5.6185727E+004
2	1	0	1	0	3.302257993885018E+003	-3.0562383E-001	-3.0597490E-001	1.182068923039234E-002	1.000000000000000E+000	9.7097822E-005	13	3.3766630E-001	1.4202708E+001	1.031239973948686E+001	-3.6168342E-006	3.9914485E-006	-7.6082824E-006	-6.4364123E-001	2.5884691E+004	2.8565703E+004	5.4450395E+004
2	1	0	1	0	3.302507993878702E+003	-3.0062380E-001	-3.0099672E-001	1.202879953126866E-002	1.000000000000000E+000	1.0026139E-004	13	3.3264443E-001	1.4202708E+001	1.056239973317133E+001	-3.6206293E-006	4.0013133E-006	-7.6219426E-006	-6.3364112E-001	2.5023006E+004	2.7654000E+004	5.2677008E+004
2	1	0	1	0	3.302757993872387E+003	-2.9562381E-001	-2.9597244E-001	1.224739775342752E-002	1.000000000000000E+000	1.0347802E-004	13	3.2763955E-001	1.4202708E+001	1.081239972685580E+001	-3.6248921E-006	4.0127320E-006	-7.6376236E-006	-6.2361199E-001	2.4166148E+004	2.6751768E+004	5.0917918E+004
2	1	0	1	0	3.303007993866071E+003	-2.9062378E-001	-2.9096884E-001	1.244285653763438E-002	1.000000000000000E+000	1.0674374E-004	13	3.2269686E-001	1.4202708E+001	1.106239972054027E+001	-3.6204835E-006	4.0152709E-006	-7.6357546E-006	-6.1366570E-001	2.3384408E+004	2.5934307E+004	4.9318715E+004
2	1	0	1	0	3.303257993859756E+003	-2.8562382E-001	-2.8599590E-001	1.263709808858185E-002	1.000000000000000E+000	1.1006076E-004	13	3.1774059E-001	1.4202708E+001	1.131239971422474E+001	-3.6141582E-006	4.0153191E-006	-7.6294773E-006	-6.0373652E-001	2.2631453E+004	2.5143477E+004	4.7774930E+004
2	1	0	1	0	3.303507993853440E+003	-2.8062373E-001	-2.8101778E-001	1.287369215449158E-002	1.000000000000000E+000	1.1343170E-004	13	3.1277490E-001	1.4202708E+001	1.156239970790921E+001	-3.6177364E-006	4.0265677E-006	-7.6443039E-006	-5.9379268E-001	2.1828842E+004	2.4295664E+004	4.6124504E+004
2	1	0	1	0	3.303757993847124E+003	-2.7562377E-001	-2.7600649E-001	1.309518023595210E-002	1.000000000000000E+000	1.1685952E-004	13	3.0781615E-001	1.4202708E+001	1.181239970159368E+001	-3.6143547E-006	4.0309078E-006	-7.6452625E-006	-5.8382261E-001	2.1076953E+004	2.3506064E+004	4.4583016E+004
2	1	0	1	0	3.304007993840809E+003	-2.7062374E-001	-2.7099758E-001	1.331979029916455E-002	1.000000000000000E+000	1.2034234E-004	13	3.0286935E-001	1.4202708E+001	1.206239969527815E+001	-3.6096310E-006	4.0341561E-006	-7.6437873E-006	-5.7386696E-001	2.0345484E+004	2.2738297E+004	4.3083781E+004
2	1	0	1	0	3.304257993834493E+003	-2.6562372E-001	-2.6597294E-001	1.352891980331451E-002	1.000000000000000E+000	1.2388112E-004	13	2.9791552E-001	1.4202708E+001	1.231239968896261E+001	-3.5983267E-006	4.0304753E-006	-7.6288015E-006	-5.6388843E-001	1.9659584E+004	2.2020643E+004	4.1680227E+004
2	1	0	1	0	3.304507993828178E+003	-2.6062372E-001	-2.6099673E-001	1.376627366134557E-002	1.000000000000000E+000	1.2747533E-004	13	2.9294199E-001	1.4202708E+001	1.256239968264708E+001	-3.5929525E-006	4.0327195E-006	-7.6256720E-006	-5.5393875E-001	1.8959141E+004	2.1279686E+004	4.0238828E+004
2	1	0	1	0	3.304757993821862E+003	-2.5562376E-001	-2.5600430E-001	1.403241916432932E-002	1.000000000000000E+000	1.3113086E-004	13	2.8794149E-001	1.4202708E+001	1.281239967633155E+001	-3.5923597E-006	4.0405157E-006	-7.6328752E-006	-5.4394579E-001	1.8243775E+004	2.0519732E+004	3.8763508E+004
2	1	0	1	0	3.305007993815547E+003	-2.5062376E-001	-2.5097013E-001	1.424968782353038E-002	1.000000000000000E+000	1.3484442E-004	13	2.8299016E-001	1.4202708E+001	1.306239967001602E+001	-3.5762459E-006	4.0325212E-006	-7.6087672E-006	-5.3396028E-001	1.7612324E+004	1.9859393E+004	3.7471719E+004
2	1	0	1	0	3.305257993809231E+003	-2.4562375E-001	-2.4599610E-001	1.451599044126598E-002	1.000000000000000E+000	1.3862037E-004	13	2.7798310E-001	1.4202708E+001	1.331239966370049E+001	-3.5708770E-006	4.0352002E-006	-7.6060769E-006	-5.2397919E-001	1.6946561E+004	1.9150129E+004	3.6096691E+004
2	1	0	1	0	3.305507993802916E+003	-2.4062374E-001	-2.4100174E-001	1.474405460964045E-002	1.000000000000000E+000	1.4245801E-004	13	2.7291173E-001	1.4202708E+001	1.356239965738496E+001	-3.5533428E-006	4.0238256E-006	-7.5771682E-006	-5.1391345E-001	1.6345689E+004	1.8509951E+004	3.4855641E+004
2	1	0	1	0	3.305757993796600E+003	-2.3562375E-001	-2.3600923E-001	1.504210382779166E-002	1.000000000000000E+000	1.4635993E-004	13	2.6783788E-001	1.4202708E+001	1.381239965106943E+001	-3.5500752E-006	4.0288451E-006	-7.5789203E-006	-5.0384712E-001	1.5689908E+004	1.7805879E+004	3.3495785E+004
2	1	0	1	0	3.306007993790285E+003	-2.3062374E-001	-2.3099096E-001	1.529747569580328E-002	1.000000000000000E+000	1.5033013E-004	13	2.6271561E-001	1.4202708E+001	1.406239964475390E+001	-3.5335786E-006	4.0188856E-006	-7.5524645E-006	-4.9370658E-001	1.5099939E+004	1.7173789E+004	3.2273729E+004
2	1	0	1	0	3.306257993783969E+003	-2.2562373E-001	-2.2598712E-001	1.557349837242575E-002	1.000000000000000E+000	1.5436819E-004	13	2.5755772E-001	1.4202708E+001	1.431239963843836E+001	-3.5194100E-006	4.0110749E-006	-7.5304847E-006	-4.8354483E-001	1.4511006E+004	1.6538205E+004	3.1049211E+004
2	1	0	1	0	3.306507993777654E+003	-2.2062375E-001	-2.2098595E-001	1.598846270951454E-002	1.000000000000000E+000	1.5849566E-004	13	2.5229007E-001	1.4202708E+001	1.456239963212284E+001	-3.5332257E-006	4.0337304E-006	-7.5669559E-006	-4.7327602E-001	1.3821588E+004	1.5779508E+004	2.9601096E+004
2	1	0	1	0	3.306757993771338E+003	-2.1562377E-001	-2.1598047E-001	1.615822169776107E-002	1.000000000000000E+000	1.6269724E-004	13	2.4696234E-001	1.4202708E+001	1.481239962580730E+001	-3.4898603E-006	3.9904721E-006	-7.4803324E-006	-4.6294281E-001	1.3366599E+004	1.5284005E+004	2.8650604E+004
2	1	0	1	0	3.307007993765023E+003	-2.1062374E-001	-2.1098128E-001	1.645281553928918E-002	1.000000000000000E+000	1.6695393E-004	13	2.4164496E-001	1.4202708E+001	1.506239961949177E+001	-3.4712361E-006	3.9757401E-006	-7.4469763E-006	-4.5262623E-001	1.2823415E+004	1.4687149E+004	2.7510564E+004
2	1	0	1	0	3.307257993758707E+003	-2.0562373E-001	-2.0598428E-001	1.677109316414296E-002	1.000000000000000E+000	1.7128841E-004	13	2.3620804E-001	1.4202708E+001	1.531239961317624E+001	-3.4545815E-006	3.9614670E-006	-7.4160484E-006	-4.4219232E-001	1.2282103E+004	1.4084236E+004	2.6366338E+004
2	1	0	1	0	3.307507993752392E+003	-2.0062374E-001	-2.0101470E-001	1.708095761128475E-002	1.000000000000000E+000	1.7570150E-004	13	2.3068951E-001	1.4202708E+001	1.556239960686071E+001	-3.4335235E-006	3.9403976E-006	-7.3739211E-006	-4.3170422E-001	1.1768351E+004	1.3505654E+004	2.5274006E+004
2	1	0	1	0	3.307757993746076E+003	-1.9562373E-001	-1.9599350E-001	1.738380392352884E-002	1.000000000000000E+000	1.8019261E-004	13	2.2508056E-001	1.4202708E+001	1.581239960054518E+001	-3.4071124E-006	3.9127563E-006	-7.3198689E-006	-4.2107406E-001	1.1274488E+004	1.2947717E+004	2.4222205E+004
2	1	0	1	0	3.308007993739761E+003	-1.9062372E-001	-1.9099936E-001	1.775336752330486E-002	1.000000000000000E+000	1.8476721E-004	13	2.1938041E-001	1.4202708E+001	1.606239959422964E+001	-3.3908818E-006	3.8947410E-006	-7.2856228E-006	-4.1037977E-001	1.0758486E+004	1.2357115E+004	2.3115602E+004
2	1	0	1	0	3.308257993733445E+003	-1.8562372E-001	-1.8599615E-001	1.808778548393047E-002	1.000000000000000E+000	1.8942836E-004	13	2.1354030E-001	1.4202708E+001	1.631239958791412E+001	-3.3642584E-006	3.8624712E-006	-7.2267294E-006	-3.9953643E-001	1.0282970E+004	1.1805773E+004	2.2088742E+004
2	1	0	1	0	3.308507993727130E+003	-1.8062370E-001	-1.8099383E-001	1.845012778427378E-002	1.000000000000000E+000	1.9417737E-004	13	2.0761655E-001	1.4202708E+001	1.656239958159858E+001	-3.3393592E-006	3.8305520E-006	-7.1699110E-006	-3.8861036E-001	9.8098955E+003	1.1252852E+004	2.1062748E+004
2	1	0	1	0	3.308757993720814E+003	-1.7562370E-001	-1.7596951E-001	1.881860946914920E-002	1.000000000000000E+000	1.9901637E-004	13	2.0156877E-001	1.4202708E+001	1.681239957528305E+001	-3.3115016E-006	3.7932439E-006	-7.1047452E-006	-3.7753826E-001	9.3508242E+003	1.0711141E+004	2.0061965E+004
2	1	0	1	0	3.309007993714499E+003	-1.7062370E-001	-1.7098998E-001	1.916054995108070E-002	1.000000000000000E+000	2.0394393E-004	13	1.9535127E-001	1.4202708E+001	1.706239956896752E+001	-3.2762619E-006	3.7430377E-006	-7.0192996E-006	-3.6634123E-001	8.9240645E+003	1.0195494E+004	1.9119559E+004
2	1	0	1	0	3.309257993708183E+003	-1.6562369E-001	-1.6598751E-001	1.959566938252116E-002	1.000000000000000E+000	2.0896993E-004	13	1.8900153E-001	1.4202708E+001	1.731239956265199E+001	-3.2526364E-006	3.7036116E-006	-6.9562479E-006	-3.5498905E-001	8.4706221E+003	9.6450664E+003	1.8115688E+004
2	1	0	1	0	3.309507993701868E+003	-1.6062368E-001	-1.6100956E-001	1.997327474603233E-002	1.000000000000000E+000	2.1409744E-004	13	1.8250212E-001	1.4202708E+001	1.756239955633646E+001	-3.2158882E-006	3.6451650E-006	-6.8610534E-006	-3.4351170E-001	8.0612500E+003	9.1373154E+003	1.7198566E+004
