EC-Lab ASCII FILE
Nb header lines : 64                          

Cyclic Voltammetry

Run on channel : 1 (SN 69801)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -2.50 V, max = 2.50 V
Safety Limits :
	Do not start on E overload
Acquisition started on :
Loaded Setting File :
Saved on :
	File :
	Directory :
	Host :
Device :
Address : USB
EC-LAB for windows v11.52 (software)
Internet server v11.52 (firmware)
Command interpretor v11.50 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0.001 mg
 at x = 0.000
Molecular weight of active material (at x = 0) : 0.001 g/mol
Atomic weight of intercalated ion : 0.001 g/mol
Acquisition started at : xo = 0.000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26.801 mA.h
Battery capacity : 0.000 A.h
Electrode surface area : 0.000 cm²
Characteristic mass : 0.001 g
Volume (V) : 0.001 cm³
Record Ece
Cycle Definition : Charge/Discharge alternance
Ei (V)              -0.515              
vs.                 Ref                 
dE/dt               20.000              
dE/dt unit          mV/s                
E1 (V)              0.385               
vs.                 Ref                 
Step percent        50                  
N                   50                  
E range min (V)     -2.500              
E range max (V)     2.500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           7                   
E2 (V)              -0.815              
vs.                 Ref                 
nc cycles           1                   
Reverse Scan        1                   
Ef (V)              -0.715              
vs.                 Ref                 

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	<Ece>/V	Rcmp/Ohm	step time/s	Pwe/W	Pce/W	Pwe-ce/W	Ewe-Ece/V	Rwe/Ohm	Rce/Ohm	Rwe-ce/Ohm	
2	1	0	1	0	5.329517982256766E+003	-3.9566562E-001	-3.9606360E-001	1.192588700958827E-002	1.000000000000000E+000	7.2806113E-005	13	1.0077059E-001	7.0398808E+000	5.809799929636938E+000	-4.7234098E-006	1.2017786E-006	-5.9251884E-006	-4.9683419E-001	3.3210410E+004	8.4497354E+003	4.1660145E+004
2	1	0	1	0	5.329767982253740E+003	-3.9066592E-001	-3.9108086E-001	1.197897199561930E-002	1.000000000000000E+000	7.6057593E-005	13	9.4534174E-002	7.0398808E+000	6.059799926610140E+000	-4.6847467E-006	1.1324222E-006	-5.8171690E-006	-4.8561502E-001	3.2647281E+004	7.8916768E+003	4.0538957E+004
2	1	0	1	0	5.330017782250739E+003	-3.8566628E-001	-3.8605845E-001	1.205807592100946E-002	1.000000000000000E+000	7.9324949E-005	13	8.8399075E-002	7.0398808E+000	6.309599923610222E+000	-4.6551222E-006	1.0659228E-006	-5.7210450E-006	-4.7445753E-001	3.2016588E+004	7.3311094E+003	3.9347699E+004
2	1	0	1	0	5.330267782247713E+003	-3.8066652E-001	-3.8105804E-001	1.212223083949754E-002	1.000000000000000E+000	8.2610932E-005	13	8.2328238E-002	7.0398808E+000	6.559599920583423E+000	-4.6192736E-006	9.9800195E-007	-5.6172753E-006	-4.6338627E-001	3.1434646E+004	6.7915088E+003	3.8226156E+004
2	1	0	1	0	5.330517782244686E+003	-3.7566689E-001	-3.7606621E-001	1.217174364117668E-002	1.000000000000000E+000	8.5911393E-005	13	7.6281689E-002	7.0398808E+000	6.809599917556625E+000	-4.5773813E-006	9.2848114E-007	-5.5058626E-006	-4.5234790E-001	3.0896658E+004	6.2671128E+003	3.7163770E+004
2	1	0	1	0	5.330767782241659E+003	-3.7066716E-001	-3.7106296E-001	1.226947255900646E-002	1.000000000000000E+000	8.9227979E-005	13	7.0305549E-002	7.0398808E+000	7.059599914529827E+000	-4.5527468E-006	8.6261201E-007	-5.4153588E-006	-4.4136852E-001	3.0242781E+004	5.7301201E+003	3.5972898E+004
2	1	0	1	0	5.331017782238632E+003	-3.6566749E-001	-3.6602998E-001	1.233356213870268E-002	1.000000000000000E+000	9.2562528E-005	13	6.4393021E-002	7.0398808E+000	7.309599911503028E+000	-4.5144534E-006	7.9419533E-007	-5.3086487E-006	-4.3042299E-001	2.9677557E+004	5.2209590E+003	3.4898516E+004
2	1	0	1	0	5.331267782235605E+003	-3.6066779E-001	-3.6107519E-001	1.241076695233859E-002	1.000000000000000E+000	9.5917145E-005	13	5.8506347E-002	7.0398808E+000	7.559599908476229E+000	-4.4812200E-006	7.2610862E-007	-5.2073287E-006	-4.1958153E-001	2.9093705E+004	4.7141606E+003	3.3807867E+004
2	1	0	1	0	5.331517782232579E+003	-3.5566813E-001	-3.5607663E-001	1.246414812488429E-002	1.000000000000000E+000	9.9287281E-005	13	5.2682411E-002	7.0398808E+000	7.809599905449431E+000	-4.4381918E-006	6.5664136E-007	-5.0948333E-006	-4.0875903E-001	2.8568068E+004	4.2267158E+003	3.2794785E+004
2	1	0	1	0	5.331767782229552E+003	-3.5066843E-001	-3.5105658E-001	1.252804971165437E-002	1.000000000000000E+000	1.0267323E-004	13	4.6937544E-002	7.0398808E+000	8.059599902422633E+000	-4.3980544E-006	5.8803590E-007	-4.9860901E-006	-3.9799413E-001	2.8021646E+004	3.7465962E+003	3.1768242E+004
2	1	0	1	0	5.332017782226525E+003	-3.4566873E-001	-3.4605244E-001	1.260834942107736E-002	1.000000000000000E+000	1.0607751E-004	13	4.1202258E-002	7.0398808E+000	8.309599899395835E+000	-4.3631499E-006	5.1949246E-007	-4.8826423E-006	-3.8725469E-001	2.7446291E+004	3.2678550E+003	3.0714146E+004
2	1	0	1	0	5.332267782223498E+003	-3.4066907E-001	-3.4105715E-001	1.265207860067643E-002	1.000000000000000E+000	1.0949876E-004	13	3.5509542E-002	7.0398808E+000	8.559599896369037E+000	-4.3150817E-006	4.4926952E-007	-4.7643516E-006	-3.7656671E-001	2.6956609E+004	2.8066172E+003	2.9763227E+004
2	1	0	1	0	5.332517782220472E+003	-3.3566937E-001	-3.3606133E-001	1.274051852159999E-002	1.000000000000000E+000	1.1293552E-004	13	2.9865326E-002	7.0398808E+000	8.809599893342237E+000	-4.2815955E-006	3.8049976E-007	-4.6620953E-006	-3.6592665E-001	2.6377367E+004	2.3441218E+003	2.8721488E+004
2	1	0	1	0	5.332767782217444E+003	-3.3066967E-001	-3.3103687E-001	1.278975436489306E-002	1.000000000000000E+000	1.1638513E-004	13	2.4270726E-002	7.0398808E+000	9.059599890315439E+000	-4.2338802E-006	3.1041662E-007	-4.5442966E-006	-3.5530758E-001	2.5882973E+004	1.8976694E+003	2.7780643E+004
2	1	0	1	0	5.333017682214413E+003	-3.2567030E-001	-3.2604131E-001	1.286655192162201E-002	1.000000000000000E+000	1.1984864E-004	13	1.8678298E-002	7.0398808E+000	9.309499887283891E+000	-4.1950275E-006	2.4032531E-007	-4.4353528E-006	-3.4471962E-001	2.5340225E+004	1.4516942E+003	2.6791918E+004
2	1	0	1	0	5.333267582211374E+003	-3.2067031E-001	-3.2107943E-001	1.294890532925810E-002	1.000000000000000E+000	1.2333259E-004	13	1.3146115E-002	7.0398808E+000	9.559399884245068E+000	-4.1576272E-006	1.7022779E-007	-4.3278551E-006	-3.3422554E-001	2.4795875E+004	1.0152298E+003	2.5811104E+004
2	1	0	1	0	5.333517582208348E+003	-3.1567061E-001	-3.1608784E-001	1.300680517261776E-002	1.000000000000000E+000	1.2683350E-004	13	7.6963897E-003	7.0398808E+000	9.809399881218269E+000	-4.1112930E-006	1.0010544E-007	-4.2113984E-006	-3.2378423E-001	2.4301729E+004	5.9172021E+002	2.4893449E+004
2	1	0	1	0	5.333767582205321E+003	-3.1067094E-001	-3.1106749E-001	1.304679405146922E-002	1.000000000000000E+000	1.3034852E-004	13	2.2416946E-003	7.0398808E+000	1.005939987819147E+001	-4.0584337E-006	2.9246928E-008	-4.0876803E-006	-3.1330919E-001	2.3842447E+004	1.7181958E+002	2.4014266E+004
2	1	0	1	0	5.334017582202294E+003	-3.0567124E-001	-3.0608004E-001	1.312706746370068E-002	1.000000000000000E+000	1.3387980E-004	13	-3.2074549E-003	7.0398808E+000	1.030939987516467E+001	-4.0179334E-006	-4.2104478E-008	-3.9758288E-006	-3.0287260E-001	2.3316711E+004	2.4433904E+002	2.3072373E+004
2	1	0	1	0	5.334267582199267E+003	-3.0067155E-001	-3.0107379E-001	1.318971132566576E-002	1.000000000000000E+000	1.3742728E-004	13	-8.6038392E-003	7.0398808E+000	1.055939987213787E+001	-3.9710762E-006	-1.1348216E-007	-3.8575940E-006	-2.9246995E-001	2.2826412E+004	6.5231445E+002	2.2174098E+004
2	1	0	1	0	5.334517582196240E+003	-2.9567185E-001	-2.9608235E-001	1.326838789743751E-002	1.000000000000000E+000	1.4099428E-004	13	-1.3975573E-002	7.0398808E+000	1.080939986911108E+001	-3.9285355E-006	-1.8543332E-007	-3.7431021E-006	-2.8210679E-001	2.2314869E+004	1.0532985E+003	2.1261570E+004
2	1	0	1	0	5.334767582193213E+003	-2.9067221E-001	-2.9107141E-001	1.330363496719889E-002	1.000000000000000E+000	1.4457609E-004	13	-1.9310290E-002	7.0398808E+000	1.105939986608428E+001	-3.8723078E-006	-2.5689704E-007	-3.6154108E-006	-2.7176112E-001	2.1879090E+004	1.4515048E+003	2.0427584E+004
2	1	0	1	0	5.335017582190187E+003	-2.8567249E-001	-2.8606921E-001	1.337523013036583E-002	1.000000000000000E+000	1.4816919E-004	13	-2.4616307E-002	7.0398808E+000	1.130939986305748E+001	-3.8262415E-006	-3.2924876E-007	-3.4969928E-006	-2.6145291E-001	2.1387984E+004	1.8404398E+003	1.9547545E+004
2	1	0	1	0	5.335267582187160E+003	-2.8067279E-001	-2.8110686E-001	1.345609688852620E-002	1.000000000000000E+000	1.5178310E-004	13	-2.9879417E-002	7.0398808E+000	1.155939986003068E+001	-3.7826012E-006	-4.0206032E-007	-3.3805409E-006	-2.5122744E-001	2.0890668E+004	2.2205115E+003	1.8670156E+004
2	1	0	1	0	5.335517582184133E+003	-2.7567309E-001	-2.7608648E-001	1.354560446505734E-002	1.000000000000000E+000	1.5541796E-004	13	-3.5127435E-002	7.0398808E+000	1.180939985700388E+001	-3.7397583E-006	-4.7582233E-007	-3.2639359E-006	-2.4095905E-001	2.0381998E+004	2.5932720E+003	1.7788727E+004
2	1	0	1	0	5.335767582181107E+003	-2.7067342E-001	-2.7107897E-001	1.360105708966887E-002	1.000000000000000E+000	1.5907123E-004	13	-4.0373024E-002	7.0398808E+000	1.205939985397708E+001	-3.6869606E-006	-5.4911578E-007	-3.1378447E-006	-2.3070595E-001	1.9930729E+004	2.9683740E+003	1.6962354E+004
2	1	0	1	0	5.336017582178079E+003	-2.6567373E-001	-2.6606855E-001	1.367967869083840E-002	1.000000000000000E+000	1.6274219E-004	13	-4.5590132E-002	7.0398808E+000	1.230939985095028E+001	-3.6397323E-006	-6.2365837E-007	-3.0160738E-006	-2.2047842E-001	1.9449912E+004	3.3326902E+003	1.6117222E+004
2	1	0	1	0	5.336267482175055E+003	-2.6067257E-001	-2.6108974E-001	1.378085281567626E-002	1.000000000000000E+000	1.6643091E-004	13	-5.0767727E-002	7.0398808E+000	1.255929984792601E+001	-3.5980393E-006	-6.9962260E-007	-2.8984168E-006	-2.1032202E-001	1.8945834E+004	3.6839321E+003	1.5261901E+004
2	1	0	1	0	5.336517382172024E+003	-2.5567436E-001	-2.5606650E-001	1.387503141098584E-002	1.000000000000000E+000	1.7014271E-004	13	-5.5928394E-002	7.0398808E+000	1.280919984489446E+001	-3.5529308E-006	-7.7600822E-007	-2.7769224E-006	-2.0013811E-001	1.8455201E+004	4.0308662E+003	1.4424335E+004
2	1	0	1	0	5.336767382168997E+003	-2.5067466E-001	-2.5105369E-001	1.392693915103443E-002	1.000000000000000E+000	1.7387648E-004	13	-6.1082538E-002	7.0398808E+000	1.305919984186767E+001	-3.4964096E-006	-8.5069280E-007	-2.6457167E-006	-1.8997115E-001	1.8026480E+004	4.3859268E+003	1.3640553E+004
2	1	0	1	0	5.337017382165970E+003	-2.4567498E-001	-2.4608414E-001	1.403233106842043E-002	1.000000000000000E+000	1.7762883E-004	13	-6.6196278E-002	7.0398808E+000	1.330919983884087E+001	-3.4531340E-006	-9.2888808E-007	-2.5242459E-006	-1.7988786E-001	1.7536939E+004	4.7174111E+003	1.2819528E+004
2	1	0	1	0	5.337267382162943E+003	-2.4067529E-001	-2.4108015E-001	1.411675154207739E-002	1.000000000000000E+000	1.8140402E-004	13	-7.1281753E-002	7.0398808E+000	1.355919983581407E+001	-3.4032687E-006	-1.0062668E-006	-2.3970017E-006	-1.6979840E-001	1.7077594E+004	5.0494443E+003	1.2028149E+004
2	1	0	1	0	5.337517382159916E+003	-2.3567562E-001	-2.3607926E-001	1.423324417001359E-002	1.000000000000000E+000	1.8520450E-004	13	-7.6368287E-002	7.0398808E+000	1.380919983278727E+001	-3.3601737E-006	-1.0869685E-006	-2.2732054E-006	-1.5971097E-001	1.6586469E+004	5.3654868E+003	1.1220981E+004
2	1	0	1	0	5.337767382156890E+003	-2.3067461E-001	-2.3108287E-001	1.434137627124465E-002	1.000000000000000E+000	1.8903332E-004	13	-8.1452847E-002	7.0398808E+000	1.405919982976047E+001	-3.3140464E-006	-1.1681459E-006	-2.1459005E-006	-1.4963003E-001	1.6113020E+004	5.6795698E+003	1.0433449E+004
2	1	0	1	0	5.338017382153863E+003	-2.2567403E-001	-2.2608125E-001	1.444926453662448E-002	1.000000000000000E+000	1.9288888E-004	13	-8.6514831E-002	7.0398808E+000	1.430919982673368E+001	-3.2667078E-006	-1.2500757E-006	-2.0166322E-006	-1.3956642E-001	1.5646558E+004	5.9874902E+003	9.6590674E+003
2	1	0	1	0	5.338267382150836E+003	-2.2067402E-001	-2.2108334E-001	1.457315681662205E-002	1.000000000000000E+000	1.9677248E-004	13	-9.1569573E-002	7.0398808E+000	1.455919982370688E+001	-3.2218823E-006	-1.3344577E-006	-1.8874244E-006	-1.2951377E-001	1.5170587E+004	6.2834409E+003	8.8871455E+003
2	1	0	1	0	5.338517382147809E+003	-2.1567401E-001	-2.1607296E-001	1.468033694739769E-002	1.000000000000000E+000	2.0068554E-004	13	-9.6607924E-002	7.0398808E+000	1.480919982068008E+001	-3.1720240E-006	-1.4182368E-006	-1.7537870E-006	-1.1946504E-001	1.4718528E+004	6.5807700E+003	8.1377588E+003
2	1	0	1	0	5.338767382144783E+003	-2.1067400E-001	-2.1106413E-001	1.481040088629333E-002	1.000000000000000E+000	2.0462810E-004	13	-1.0164676E-001	7.0398808E+000	1.505919981765328E+001	-3.1259444E-006	-1.5054293E-006	-1.6205151E-006	-1.0941737E-001	1.4251075E+004	6.8632012E+003	7.3878735E+003
2	1	0	1	0	5.339017382141756E+003	-2.0567399E-001	-2.0608024E-001	1.498903566496257E-002	1.000000000000000E+000	2.0860703E-004	13	-1.0666183E-001	7.0398808E+000	1.530919981462648E+001	-3.0889441E-006	-1.5987580E-006	-1.4901860E-006	-9.9418409E-002	1.3748732E+004	7.1159902E+003	6.6327422E+003
2	1	0	1	0	5.339267382138729E+003	-2.0067398E-001	-2.0109852E-001	1.510048688620611E-002	1.000000000000000E+000	2.1262445E-004	13	-1.1166756E-001	7.0398808E+000	1.555919981159968E+001	-3.0366855E-006	-1.6862346E-006	-1.3504510E-006	-8.9430958E-002	1.3317354E+004	7.3949639E+003	5.9223892E+003
2	1	0	1	0	5.339517382135702E+003	-1.9567400E-001	-1.9609457E-001	1.525663396859943E-002	1.000000000000000E+000	2.1667575E-004	13	-1.1669365E-001	7.0398808E+000	1.580919980857288E+001	-2.9917430E-006	-1.7803524E-006	-1.2113908E-006	-7.9400919E-002	1.2853069E+004	7.6487153E+003	5.2043535E+003
2	1	0	1	0	5.339767382132675E+003	-1.9067399E-001	-1.9106768E-001	1.542574161391229E-002	1.000000000000000E+000	2.2076804E-004	13	-1.2171858E-001	7.0398808E+000	1.605919980554609E+001	-2.9473606E-006	-1.8775993E-006	-1.0697613E-006	-6.9349103E-002	1.2386288E+004	7.8906143E+003	4.4956738E+003
2	1	0	1	0	5.340017382129649E+003	-1.8567398E-001	-1.8607010E-001	1.560548425107243E-002	1.000000000000000E+000	2.2490557E-004	13	-1.2672184E-001	7.0398808E+000	1.630919980251929E+001	-2.9037139E-006	-1.9775557E-006	-9.2615829E-007	-5.9348255E-002	1.1923379E+004	8.1203403E+003	3.8030383E+003
2	1	0	1	0	5.340267382126621E+003	-1.8067399E-001	-1.8106519E-001	1.578088851129253E-002	1.000000000000000E+000	2.2908903E-004	13	-1.3174477E-001	7.0398808E+000	1.655919979949249E+001	-2.8573695E-006	-2.0790496E-006	-7.7831999E-007	-4.9320415E-002	1.1473700E+004	8.3483750E+003	3.1253257E+003
2	1	0	1	0	5.340517382123595E+003	-1.7567396E-001	-1.7607564E-001	1.599121940928855E-002	1.000000000000000E+000	2.3332032E-004	13	-1.3677977E-001	7.0398808E+000	1.680919979646569E+001	-2.8156642E-006	-2.1872754E-006	-6.2838882E-007	-3.9295867E-002	1.1010770E+004	8.5534297E+003	2.4573403E+003
2	1	0	1	0	5.340767382120568E+003	-1.7067397E-001	-1.7106523E-001	1.618519896042675E-002	1.000000000000000E+000	2.3759992E-004	13	-1.4183220E-001	7.0398808E+000	1.705919979343889E+001	-2.7687247E-006	-2.2955824E-006	-4.7314231E-007	-2.9233024E-002	1.0569238E+004	8.7630811E+003	1.8061578E+003
2	1	0	1	0	5.341017382117541E+003	-1.6567396E-001	-1.6608784E-001	1.642782714369967E-002	1.000000000000000E+000	2.4193540E-004	13	-1.4685808E-001	7.0398808E+000	1.730919979041210E+001	-2.7284623E-006	-2.4125591E-006	-3.1590309E-007	-1.9229755E-002	1.0110152E+004	8.9395928E+003	1.1705598E+003
2	1	0	1	0	5.341267382114515E+003	-1.6067395E-001	-1.6107312E-001	1.668929355416998E-002	1.000000000000000E+000	2.4633610E-004	13	-1.5191543E-001	7.0398808E+000	1.755919978738530E+001	-2.6881964E-006	-2.5353613E-006	-1.5283534E-007	-9.1576874E-003	9.6512842E+003	9.1025684E+003	5.4871631E+002
