parameter,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
deltaG1_0,2078.827072313418,2228.7819185483795,0.9997072295806915,2.2006656707544094e-05,1.568047453950892e-05
deltaG4_0,1359.5138490626616,1659.2991770428482,1.001565735353274,8.980449321514964e-05,6.479004147151717e-05
deltaG5_0,1085.87146844512,1317.7142205896303,1.00201403024189,9.582889337076348e-05,6.59637417776708e-05
beta_2,1260.0846550989008,1270.242679595003,1.0020795522468886,0.0004892794872401541,0.0003362599749237996
q,1235.6806177388323,1494.948337253961,1.001645425517599,0.00046538205413791434,0.0003357718750910924
Gact2_BF_0,1142.71788285176,1528.9035150277773,1.0014806206401214,4.427498116379274e-05,3.0388676895718233e-05
Gact2_LH_0,2846.710714846023,2410.616918098916,1.0017598576305058,0.002353588037856478,0.0019390890321533821
sigma_ln_rate_material,5069.893144726629,2714.2059953499793,1.002014728789134,0.00011102221216606612,7.836687397399508e-05
