material,electrolyte_concentration_M,CO_mole_fraction,replicate,n_points,mean_residual,mean_abs_residual,rms_residual,lag1_residual_correlation,residual_slope_per_V
Ag10Pd90,0.25,0.001,A,33,-0.537512142865363,0.6900172674174484,0.7983971528145133,0.9995420315722399,6.133451173763024
Ag10Pd90,0.25,0.001,B,33,-0.36287205723901156,0.5919765959237023,0.6704429666126268,0.999911787571235,5.775300409276154
Ag10Pd90,0.25,0.001,C,33,-0.6842660294409745,0.7670511677646167,0.9365659411255395,0.9991649225805201,6.690027118548175
Ag10Pd90,0.25,0.01,A,37,-1.4336880345206118,1.4336880345206118,1.502472983063388,0.9986770184909337,4.193102096523926
Ag10Pd90,0.25,0.01,B,37,-1.421443489197033,1.421443489197033,1.4804124679537185,0.9987856654668877,3.8515404135312377
Ag10Pd90,0.25,0.01,C,37,-1.532946071667317,1.532946071667317,1.6326248410797137,0.9991633853640255,5.253114103555443
Ag10Pd90,0.25,0.1,A,41,-1.1472797583335594,1.1472797583335594,1.190690060178683,0.9995721186412255,2.6798027568928924
Ag10Pd90,0.25,0.1,B,41,-1.1119919240646559,1.1119919240646559,1.1498844103780126,0.9996857677643437,2.458412055415392
Ag10Pd90,0.25,0.1,C,41,-1.2708031986220742,1.2708031986220742,1.326863939555225,0.9996046929842312,3.205074696679224
Ag10Pd90,0.25,1.0,A,41,-0.3930965451864538,0.3930965451864538,0.4737195131034518,0.9996119078273376,2.20775163774063
Ag10Pd90,0.25,1.0,B,41,-0.48167154665803635,0.48167154665803635,0.5378743488722206,0.9999473976050028,2.0077446919067623
Ag10Pd90,0.25,1.0,C,41,-0.5727695024246943,0.5727695024246943,0.6351843107299538,0.9995546621138357,2.279491404460774
Ag10Pd90,0.5,0.001,A,38,-0.3706481690222782,0.5205414343846261,0.6266019911515706,0.9987811183424088,4.5700155432258605
Ag10Pd90,0.5,0.001,B,38,-0.4114466020658822,0.4568640626229697,0.5905777251524861,0.9969495744518625,3.7664587576962214
Ag10Pd90,0.5,0.001,C,38,-0.5643033616409389,0.6342035854175685,0.8168599390285948,0.9982566578575043,5.303560565995927
Ag10Pd90,0.5,0.01,A,41,-1.1842428267252818,1.1891251184821934,1.2761172274846866,0.9974684653265217,3.9026344518035407
Ag10Pd90,0.5,0.01,B,41,-1.1443465818912313,1.1493045948082417,1.2370067914457765,0.9978794195290946,3.849940785684593
Ag10Pd90,0.5,0.01,C,41,-1.2476242247346627,1.2552441145446107,1.3711166538847832,0.9977287817388109,4.7116426755372585
Ag10Pd90,0.5,0.1,A,41,-0.9530941386150017,0.9530941386150017,0.9732947347410673,0.9984699120553697,1.6469679841500446
Ag10Pd90,0.5,0.1,B,41,-0.878954625377649,0.878954625377649,0.8976880102470978,0.9987732826217749,1.5116457364721056
Ag10Pd90,0.5,0.1,C,41,-0.9955343943129906,0.9955343943129906,1.0274857530324577,0.9986532998256734,2.1230431806389864
Ag10Pd90,0.5,1.0,A,41,-0.2649372211209964,0.2649372211209964,0.2890955890825869,0.9993478494395028,0.9717029570374303
Ag10Pd90,0.5,1.0,B,41,-0.23372631578531788,0.23372631578531788,0.2576973942773592,0.9993055996738378,0.9111412022799714
Ag10Pd90,0.5,1.0,C,41,-0.3164928629369564,0.3164928629369564,0.36596003597538923,0.9996033204334327,1.543900880354283
Ag10Pd90,1.0,0.001,A,41,-0.5152009789631204,0.7798091271221579,0.9110991251159133,0.9980798597609345,6.256110519118476
Ag10Pd90,1.0,0.001,B,41,-0.6747566455470886,0.82016612685484,0.986202515530783,0.9980945347257726,5.98896999334342
Ag10Pd90,1.0,0.001,C,41,-0.6907650397292214,0.8544856821564719,1.0204198682128147,0.9981242438185215,6.2554941619428766
Ag10Pd90,1.0,0.01,A,41,-1.1255489900298932,1.224739848978702,1.3534815402237144,0.9992166215946262,6.035969779405644
Ag10Pd90,1.0,0.01,B,41,-1.3134211180343003,1.365095062207353,1.4948418151231113,0.9990547337460485,5.753129040889628
Ag10Pd90,1.0,0.01,C,41,-1.2804206921799002,1.3552167695785826,1.4942621604215633,0.9992186565713705,6.207716692752316
Ag10Pd90,1.0,0.1,A,41,-0.8711990946197566,0.8711990946197566,0.9166926105934758,0.9981064810445381,2.376010690849931
Ag10Pd90,1.0,0.1,B,41,-1.0545905852941302,1.0545905852941302,1.0855460226088975,0.9976490708446917,2.1555683459665413
Ag10Pd90,1.0,0.1,C,41,-0.9929148842754945,0.9929148842754945,1.0403773228058095,0.9984139874121147,2.6061348657550902
Ag10Pd90,1.0,1.0,A,41,-0.08798025980916467,0.13298565509907556,0.16120347853274378,0.9988853077768381,1.1261220652961468
Ag10Pd90,1.0,1.0,B,41,-0.3125967699882579,0.3125967699882579,0.33473126625667904,0.9985597628605557,0.9815282165720925
Ag10Pd90,1.0,1.0,C,41,-0.2211993088924843,0.2211993088924843,0.2716350569466233,0.9991214481069376,1.311804115193571
Ag25Pd75,0.25,0.001,A,39,0.976251850942761,0.976251850942761,0.9861010245849365,0.990806988481488,1.1836271943977017
Ag25Pd75,0.25,0.001,B,39,0.9411701065811832,0.9411701065811832,0.9538355926944903,0.9914602391735888,1.2680835579904415
Ag25Pd75,0.25,0.001,C,39,-0.42673581256693527,0.42673581256693527,0.5581312407587117,0.9928217113636129,1.839646715500739
Ag25Pd75,0.25,0.01,A,41,0.05544368057147045,0.06574361472719681,0.07423279390385781,0.9124475053506655,0.21911702912672842
Ag25Pd75,0.25,0.01,B,41,0.055700350730848586,0.07496260993899678,0.08294779679829996,0.9450932233242793,0.3303151524498495
Ag25Pd75,0.25,0.01,C,41,-0.48184172920305457,0.48184172920305457,0.6072706276521315,0.9988671952902668,2.790672163339906
Ag25Pd75,0.25,0.1,A,41,0.19336643861403963,0.2302039171926088,0.26499740286839196,0.9977032245305846,-1.3925360839348706
Ag25Pd75,0.25,0.1,B,41,0.13784448346366335,0.21297249025901369,0.23825706090281992,0.9974777621559126,-1.4578841468112662
Ag25Pd75,0.25,0.1,C,41,0.1356798156760432,0.19354052577133798,0.2071545901171595,0.9970687126198718,1.0081543602260605
Ag25Pd75,0.25,1.0,A,41,0.5806300409769979,0.5806300409769979,0.6545997585355886,0.9992058103396338,-2.4749534589542472
Ag25Pd75,0.25,1.0,B,41,0.5287442612051829,0.52944685420014,0.6136709763357658,0.9989512718217411,-2.537047667173747
Ag25Pd75,0.25,1.0,C,41,0.7441127603044634,0.7441127603044634,0.7531227400524051,0.9803349482567533,-0.40510494726989876
Ag25Pd75,0.5,0.001,A,41,0.8303142811597646,0.8303142811597646,0.8598905750401067,0.9951633271238651,1.794287518294188
Ag25Pd75,0.5,0.001,B,41,0.8737524079142015,0.8737524079142015,0.8932985136208154,0.9916883632624736,1.4514991922261256
Ag25Pd75,0.5,0.001,C,41,0.836637434713761,0.836637434713761,0.9116398783695774,0.9987682841097404,2.961911494108229
Ag25Pd75,0.5,0.01,A,41,0.24177017321078045,0.2521950952773772,0.32079844808386154,0.9937416616754958,1.6947543206835627
Ag25Pd75,0.5,0.01,B,41,0.2634714800542857,0.26358050052636045,0.31602167648956475,0.9919609683185006,1.3534991883092191
Ag25Pd75,0.5,0.01,C,41,0.3784863038831617,0.38426989563317576,0.4685110769586634,0.9969538582643602,2.297550242068703
Ag25Pd75,0.5,0.1,A,41,0.4704392204662079,0.4704392204662079,0.47706324051922416,0.9929151329546874,-0.5453177399159754
Ag25Pd75,0.5,0.1,B,41,0.4625334463378466,0.4625334463378466,0.473084082677981,0.9957283523205801,-0.7537105554175451
Ag25Pd75,0.5,0.1,C,41,0.7203304669756059,0.7203304669756059,0.7217980235959227,0.9765804318518502,0.020419766116863587
Ag25Pd75,0.5,1.0,A,41,0.912727372714333,0.912727372714333,0.93187334002517,0.9990134738890905,-1.5479112994644137
Ag25Pd75,0.5,1.0,B,41,0.9205597909439659,0.9205597909439659,0.9373264736451616,0.9989919467774857,-1.4642948554859914
Ag25Pd75,0.5,1.0,C,41,1.1980561338141062,1.1980561338141062,1.2038867691345234,0.9980006759873877,-0.9395202487627736
Ag25Pd75,1.0,0.001,A,41,0.597702927378573,0.597702927378573,0.6396512761666578,0.9914213771740321,1.8177407056113748
Ag25Pd75,1.0,0.001,B,41,0.7790994157050867,0.7790994157050867,0.8107548728747566,0.993077204522422,1.817272351536944
Ag25Pd75,1.0,0.001,C,41,0.8629058172205547,0.8629058172205547,0.8870339575861597,0.9931715933493213,1.570670634923288
Ag25Pd75,1.0,0.01,A,41,0.08557698683376909,0.21708266289398398,0.29893702154257745,0.9970121630201334,2.216714075657481
Ag25Pd75,1.0,0.01,B,41,0.23148078238030337,0.24477059960176376,0.362923862094238,0.9969955154617491,2.120122710687051
Ag25Pd75,1.0,0.01,C,41,0.3953816761503657,0.3953816761503657,0.4723073002065415,0.9965410584852464,2.0242435164705492
Ag25Pd75,1.0,0.1,A,41,0.2973632541725387,0.2973632541725387,0.29990766897561066,0.9175188892389193,-0.27314416799942964
Ag25Pd75,1.0,0.1,B,41,0.4281529367113247,0.4281529367113247,0.43328185584815593,0.9673625308064446,-0.5213781572819552
Ag25Pd75,1.0,0.1,C,41,0.6156874617320462,0.6156874617320462,0.6175298886582679,0.9543325054631692,-0.34844053977999334
Ag25Pd75,1.0,1.0,A,41,0.7750617568962455,0.7750617568962455,0.7860529568893844,0.9991373078637945,-1.094923595110848
Ag25Pd75,1.0,1.0,B,41,0.8775712533883644,0.8775712533883644,0.8966270522922749,0.9995362660494899,-1.543547838254016
Ag25Pd75,1.0,1.0,C,41,1.1464572132654463,1.1464572132654463,1.1545465743041428,0.9991882592994015,-1.135146630890495
Ag50Pd50,0.25,0.001,A,41,0.3811502439826561,0.3811502439826561,0.38880348533996933,0.978949591141679,-0.2877489970538385
Ag50Pd50,0.25,0.001,B,41,0.24300335991817812,0.24300335991817812,0.27053185882961234,0.9799114828583366,-0.07579668570716612
Ag50Pd50,0.25,0.001,C,41,0.18662503553029305,0.2589990884095153,0.2850044865080674,0.9966669689013337,1.3771017915699637
Ag50Pd50,0.25,0.01,A,41,-0.3029190892220253,0.3029190892220253,0.3121587701037745,0.9771775770148075,-0.5166110786103791
Ag50Pd50,0.25,0.01,B,41,-0.25773826444321857,0.25773826444321857,0.260616422061326,0.9417130577022983,0.07199657808129548
Ag50Pd50,0.25,0.01,C,41,-0.22456548215607744,0.22456548215607744,0.2633813133750816,0.9972683249535611,1.0713834348025513
Ag50Pd50,0.25,0.1,A,41,-0.29177473004695587,0.30544828991037065,0.41557474117723897,0.9990109662882525,-2.4267529902653324
Ag50Pd50,0.25,0.1,B,41,-0.19708266454974763,0.2042328393104087,0.2832696688167803,0.9979629330539,-1.594930478506972
Ag50Pd50,0.25,0.1,C,41,0.0150154873321979,0.1068467993937607,0.12164248119268006,0.9910585815123754,-0.684962267513717
Ag50Pd50,0.25,1.0,A,41,-0.01436212718772343,0.37071597638739723,0.41506455652107,0.9995874617847749,-3.4621614908487075
Ag50Pd50,0.25,1.0,B,41,0.25851263608753655,0.3474792294250051,0.40756011991415897,0.9992367534738497,-2.6104854747859845
Ag50Pd50,0.25,1.0,C,41,0.46944108203538926,0.46944108203538926,0.5109675080519959,0.9978197098502143,-1.5979765235698469
Ag50Pd50,0.5,0.001,A,41,0.37396943040962916,0.37396943040962916,0.39403403258084174,0.9811828215716587,0.1823359267297992
Ag50Pd50,0.5,0.001,B,41,0.395185791277623,0.395185791277623,0.4156455685240728,0.9814909725546128,0.14993845469479408
Ag50Pd50,0.5,0.001,C,41,-0.0028177680629149315,0.25373374505110013,0.29515267575733817,0.9980971434825379,2.2242238408712374
Ag50Pd50,0.5,0.01,A,41,-0.016884214509849747,0.05935176349112308,0.0692607093393203,0.9877654141816457,0.5471297538021608
Ag50Pd50,0.5,0.01,B,41,-0.007244142126773644,0.0513471276740965,0.06145798333980143,0.9826103088364193,0.49306059128335256
Ag50Pd50,0.5,0.01,C,41,-0.4573446131164756,0.462690727591615,0.5246223421904785,0.9977255238061039,2.1536496779854564
Ag50Pd50,0.5,0.1,A,41,0.1919015733299404,0.19571645838589524,0.23619755188460173,0.9979311854731406,-1.130379373521085
Ag50Pd50,0.5,0.1,B,41,0.19137919484708055,0.20087012900659698,0.24056215756779983,0.9981336150868969,-1.1903820508542207
Ag50Pd50,0.5,0.1,C,41,-0.306539523822495,0.306539523822495,0.31096200768093507,0.9804726277988446,0.01717489519992412
Ag50Pd50,0.5,1.0,A,41,0.6752771675228731,0.6752771675228731,0.7186997412174795,0.9994882527239268,-2.0606640926205446
Ag50Pd50,0.5,1.0,B,41,0.652716893219035,0.652716893219035,0.6997913186462005,0.999476150795156,-2.1101894440169064
Ag50Pd50,0.5,1.0,C,41,0.11986608895329003,0.13259654016042133,0.16626767242910026,0.9964512974438268,-0.9086085557576833
Ag50Pd50,1.0,0.001,A,41,0.6363605379368701,0.6363605379368701,0.6646440306341708,0.9920125195735223,-1.3610966401414293
Ag50Pd50,1.0,0.001,B,41,0.7283246916369679,0.7283246916369679,0.7389919816012998,0.9844493034164575,-0.7579347134792387
