material,electrolyte_concentration_M,CO_mole_fraction,replicate,n_points,mean_residual,mean_abs_residual,rms_residual,lag1_residual_correlation,residual_slope_per_V
Ag10Pd90,0.25,0.001,A,33,0.34529672563612057,0.34529672563612057,0.3631381977976485,0.9815511227740847,1.0946668839749825
Ag10Pd90,0.25,0.001,B,33,0.5199368112624722,0.5199368112624722,0.5251566542192597,0.9950597795603144,0.7365161194881132
Ag10Pd90,0.25,0.001,C,33,0.19854283906050899,0.23662288847542282,0.27911705613813953,0.9804534079296199,1.6512428287601306
Ag10Pd90,0.25,0.01,A,37,-0.556579590816457,0.556579590816457,0.5680265650129293,0.9846882584256955,0.9702545823143056
Ag10Pd90,0.25,0.01,B,37,-0.5443350454928779,0.5443350454928779,0.5496606793078757,0.9747815760666264,0.628692899321614
Ag10Pd90,0.25,0.01,C,37,-0.655837627963162,0.655837627963162,0.69420668457049,0.9973494757838304,2.030266589345823
Ag10Pd90,0.25,0.1,A,41,-0.3085763140789369,0.3085763140789369,0.3161639318930334,0.984446460368107,0.14683772901261744
Ag10Pd90,0.25,0.1,B,41,-0.27328847981003324,0.27328847981003324,0.2818579044107295,0.9828268911693903,-0.07455297246488261
Ag10Pd90,0.25,0.1,C,41,-0.4320997543674517,0.4320997543674517,0.4460739371870424,0.9957163146695349,0.6721096687989484
Ag10Pd90,0.25,1.0,A,41,0.42067875737107596,0.42067875737107596,0.432262290722654,0.9879264852948814,-0.38420991580156216
Ag10Pd90,0.25,1.0,B,41,0.3321037558994935,0.3321037558994935,0.348236165470686,0.9942908956962724,-0.5842168616354302
Ag10Pd90,0.25,1.0,C,41,0.24100580013283568,0.24100580013283568,0.26402219022642276,0.985414161731374,-0.3124701490814182
Ag10Pd90,0.5,0.001,A,38,0.44422078395917425,0.4480206829272378,0.4771605623126497,0.9816634574743571,-0.8188249649614288
Ag10Pd90,0.5,0.001,B,38,0.40342235091557016,0.45578460475966764,0.4795222685381148,0.987841706307182,-1.6223817504910671
Ag10Pd90,0.5,0.001,C,38,0.2505655913405133,0.2894079098189608,0.32261923802323667,0.9659577884009551,-0.08527994219136062
Ag10Pd90,0.5,0.01,A,41,-0.3529688801350891,0.3529688801350891,0.3600480877166267,0.9547503994244202,0.27305927908332156
Ag10Pd90,0.5,0.01,B,41,-0.31307263530103835,0.31307263530103835,0.3190930791907162,0.9679055049527336,0.2203656129643747
Ag10Pd90,0.5,0.01,C,41,-0.4163502781444698,0.4187745412050668,0.44326562683194637,0.9755142769118882,1.0820675028170395
Ag10Pd90,0.5,0.1,A,41,-0.1559002485068085,0.1604408267249821,0.19916936262746407,0.9950618924647434,-1.0058641224187728
Ag10Pd90,0.5,0.1,B,41,-0.08176073526945599,0.13826487377665755,0.16003598726401375,0.9981227602687379,-1.1411863700967102
Ag10Pd90,0.5,0.1,C,41,-0.1983405042047975,0.1983405042047975,0.21558718024294066,0.9807820738685197,-0.5297889259298308
Ag10Pd90,0.5,1.0,A,41,0.508836653117046,0.508836653117046,0.5510182682574526,0.9992341913813336,-1.7532944624520599
Ag10Pd90,0.5,1.0,B,41,0.5400475584527243,0.5400475584527243,0.5826924816645365,0.9993490307291318,-1.8138562172095192
Ag10Pd90,0.5,1.0,C,41,0.45728101130108584,0.45728101130108584,0.48076367227739386,0.9977706160131259,-1.1810965391352082
Ag10Pd90,1.0,0.001,A,41,0.19536368597943274,0.2028777021990623,0.2530663220095721,0.9511431220145677,0.5252299483086039
Ag10Pd90,1.0,0.001,B,41,0.03580801939546449,0.09580808880098281,0.13672060561525584,0.93548632032539,0.258089422533547
Ag10Pd90,1.0,0.001,C,41,0.019799625213331624,0.10539107901426721,0.1457855937292809,0.941890757408857,0.5246135911330039
Ag10Pd90,1.0,0.01,A,41,-0.40427313591598824,0.46358789462695227,0.4882162608344541,0.9992124509617748,1.8685111598029687
Ag10Pd90,1.0,0.01,B,41,-0.5921452639203952,0.6086537456433817,0.6371959656215637,0.9981784292791235,1.585670421286951
Ag10Pd90,1.0,0.01,C,41,-0.5591448380659954,0.5960875575845637,0.629242869589494,0.9991018304193077,2.0402580731496402
Ag10Pd90,1.0,0.1,A,41,-0.1033122822906484,0.11321247893408162,0.13288750817607428,0.9722091736394686,-0.1671413035498664
Ag10Pd90,1.0,0.1,B,41,-0.28670377296502214,0.28670377296502214,0.29828598476481116,0.9733224086548523,-0.38758364843325693
Ag10Pd90,1.0,0.1,C,41,-0.22502807194638638,0.2265589031294961,0.23550974871300834,0.9795383948930333,0.06298287135529172
Ag10Pd90,1.0,1.0,A,41,0.6724762846797006,0.6724762846797006,0.6917282699719038,0.9980568143175601,-1.3301932739412332
Ag10Pd90,1.0,1.0,B,41,0.44785977450060727,0.44785977450060727,0.4821158555067429,0.998340946875244,-1.4747871226652873
Ag10Pd90,1.0,1.0,C,41,0.539257235596381,0.539257235596381,0.5571009727480866,0.9976434202485192,-1.1445112240438102
