parameter,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
deltaG1_0,2950.5627593172253,2508.7173783358094,1.0008722477443777,1.9383952225956177e-05,1.3802168269249552e-05
deltaG4_0,2939.1592174725997,2575.863473129419,1.000141776154517,8.181388124329649e-05,6.134583662300864e-05
deltaG5_0,500.67624846307257,749.2746007285646,1.0168839150837807,0.0002317414856329479,0.0001552500630454848
beta_2,389.4048605408302,467.34125716244256,1.0207736388162403,0.0021246691330386526,0.001259718685087878
q,426.258967502876,508.41570939508983,1.0178602345102838,0.001510548135139946,0.0010041053310129225
Gact2_BF_0,475.3255414515689,721.6466106813803,1.018113551856443,0.000206508737988705,0.0001374218473275343
Gact2_LH_0,2401.098998492059,2592.014597774174,1.0008103939486235,8.445702130021609e-05,6.871460741667416e-05
sigma_ln_rate_material,4749.417980424242,2700.3981343584305,1.0017850899130951,0.00011452892297438492,8.239503156252587e-05
